date,policy,t,issue_slot,price_yuan_per_kwh,load_kw,pv_kw,committed_grid_kwh,baseline_grid_kwh,adjustment_grid_kwh,charge_exec_kwh,discharge_exec_kwh,emergency_kwh,surplus_kwh,E_start_kwh,E_end_kwh,emergency_cost_yuan
2025-02-11,H48,96,72,0.8271,5914.0565,2067.734,768.0905723426013,768.0905723426013,0.0,0.0,0.0,0.0,127.03682234260123,10800.0,10800.0,0.0
2025-02-11,H48,97,72,0.8519,5941.444,1716.6392,731.9986785191231,931.2073875968001,-199.20870907767699,0.0,0.0,0.0,27.86454518578978,10800.0,10800.0,0.0
2025-02-11,H48,98,72,0.8791,6005.81,1389.2625,783.949074292502,870.7946568205431,-86.84558252804106,0.0,0.0,0.0,14.524490959168702,10800.0,10800.0,0.0
2025-02-11,H48,99,72,0.9024,6093.4407,1063.4444,942.4343635018975,909.2132937637886,33.221069738108895,0.0,0.0,0.0,104.10164683523078,10800.0,10800.0,0.0
2025-02-11,H48,100,72,0.9163,6082.0952,792.5652,891.7899885977615,928.441375117399,-36.651386519637526,0.0,0.0,0.0,10.201655264428268,10800.0,10800.0,0.0
2025-02-11,H48,101,72,0.9264,6014.9,557.475,957.8641478869832,1084.2457842216697,-126.3816363346865,0.0,0.0,0.0,48.29331455365002,10800.0,10800.0,0.0
2025-02-11,H48,102,72,0.9462,6056.5613,289.7605,994.9584914419677,980.8256677990059,14.132823642961739,0.0,0.0,0.0,33.82502477530102,10800.0,10800.0,0.0
2025-02-11,H48,103,72,0.9742,6091.5349,85.9828,985.7029588946473,1081.4591362495635,-95.75617735491619,0.0,0.0,15.222391105352585,0.0,10800.0,10800.0,74.14826707417244
2025-02-11,H48,104,72,0.9862,6113.51,0.0,996.8883973329412,996.768916919739,0.11948041320215452,0.0,-0.0,22.029936000392127,0.0,10800.0,10800.0,108.62961441793358
2025-02-11,H48,105,72,0.976,6107.794,0.0,1051.8710258432116,1007.2846727857839,44.58635305742769,0.0,0.0,0.0,33.90535917654495,10800.0,10800.0,0.0
2025-02-11,H48,106,72,1.0742,5358.0607,2.5077,924.4212149262744,919.7943902404716,4.626824685802831,0.0,0.0,0.0,31.829048259607816,10800.0,10800.0,0.0
2025-02-11,H48,107,72,1.2313,4280.79,0.0,761.3936180571618,778.1174403506159,-16.723822293454077,0.0,0.0,0.0,47.928618057161884,10800.0,10800.0,0.0
2025-02-11,H48,108,108,1.2561,4127.3359,0.0,715.2348376132024,715.2348376132024,0.0,0.0,0.0,0.0,27.34552094653577,10800.0,10800.0,0.0
2025-02-11,H48,109,108,1.2447,4276.6873,0.18,728.9139987785903,718.6924765507498,10.221522227840524,0.0,0.0,0.0,16.162782111923775,10800.0,10800.0,0.0
2025-02-11,H48,110,108,1.2545,4284.35,0.0,744.6402689923957,705.5238088876482,39.11646010474749,0.0,0.0,0.0,30.58193565906231,10800.0,10800.0,0.0
2025-02-11,H48,111,108,1.2522,4312.938,0.0,783.7690051697396,824.5411521656079,-40.7721469958683,0.0,0.0,0.0,64.94600516973958,10800.0,10800.0,0.0
2025-02-11,H48,112,108,1.2881,4321.1219,0.0129,609.4176889317632,498.01149935987144,111.40618957189179,0.0,110.76714440157005,0.0,0.0,10800.0,10676.925395109367,0.0
2025-02-11,H48,113,108,1.3466,4292.32,0.0,0.0,0.0,0.0,0.0,715.3866666666665,0.0,0.0,10676.925395109367,9882.051321035293,0.0
2025-02-11,H48,114,108,1.3523,4282.8958,0.0,0.0,0.0,0.0,0.0,713.8159666666667,0.0,0.0,9882.051321035293,9088.92246918344,0.0
2025-02-11,H48,115,108,1.3445,4308.7451,0.0,0.0,0.0,0.0,0.0,718.1241833333333,0.0,0.0,9088.92246918344,8291.00670992418,0.0
2025-02-11,H48,116,108,1.3483,4366.85,0.0,0.0,0.0,0.0,0.0,727.8083333333334,0.0,0.0,8291.00670992418,7482.330783998254,0.0
2025-02-11,H48,117,108,1.349,4428.8408,0.0,0.0,0.0,0.0,0.0,737.4196372480349,0.7204960852984641,0.0,7482.330783998254,6662.975631500438,4.85974609533814
2025-02-11,H48,118,108,1.3473,4402.4261,0.0,0.0,0.0,0.0,0.0,733.7376833333333,0.0,0.0,6662.975631500438,5847.711538907845,0.0
2025-02-11,H48,119,108,1.3482,4314.73,0.0,0.0,0.0,0.0,0.0,719.1216666666666,0.0,0.0,5847.711538907845,5048.687464833772,0.0
2025-02-11,H48,120,108,1.3513,4299.5401,0.0,0.0,0.0,0.0,0.0,716.5900166666667,0.0,0.0,5048.687464833772,4252.476335204142,0.0
2025-02-11,H48,121,108,1.34,4371.7866,0.0,0.0,0.0,0.0,0.0,718.6329203520768,9.99817964792328,0.0,4252.476335204142,3453.995312590723,66.98780364108597
2025-02-11,H48,122,108,1.3489,4417.93,0.0,0.0,0.0,0.0,0.0,736.3216666666667,0.0,0.0,3453.995312590723,2635.860127405538,0.0
2025-02-11,H48,123,108,1.3952,4325.9289,0.0,0.0,0.0,0.0,0.0,720.9881499999999,0.0,0.0,2635.860127405538,1834.762182961094,0.0
2025-02-11,H48,124,108,1.2226,4360.0927,0.0,737.3417704251583,737.2795182181281,0.06225220703015566,0.0,0.0,0.0,10.659653758491686,1834.762182961094,1834.762182961094,0.0
2025-02-11,H48,125,108,0.9332,4454.09,0.0,752.2307912651823,790.0694356720321,-37.83864440684977,0.0,0.0,0.0,9.88245793184899,1834.762182961094,1834.762182961094,0.0
2025-02-11,H48,126,108,0.9068,4298.7698,0.0,744.4013158590717,778.9368289701803,-34.53551311110857,0.0,0.0,0.0,27.939682525738363,1834.762182961094,1834.762182961094,0.0
2025-02-11,H48,127,108,0.9371,4294.4142,0.0,755.8508602147692,755.9974356658965,-0.14657545112731896,0.0,0.0,0.0,40.115160214769276,1834.762182961094,1834.762182961094,0.0
2025-02-11,H48,128,108,0.9371,4511.94,0.0,745.2300899857455,719.7315854610754,25.498504524670125,0.0,6.7599100142543875,0.0,0.0,1834.762182961094,1827.2511718341445,0.0
2025-02-11,H48,129,108,0.9871,4512.0046,0.0,764.5391711394774,755.2613381993499,9.277832940127496,0.0,0.0,0.0,12.538404472810726,1827.2511718341445,1827.2511718341445,0.0
2025-02-11,H48,130,108,0.7764,3896.5149,0.0,705.5665840376802,736.2595206297735,-30.69293659209336,0.0,0.0,0.0,56.14743403768023,1827.2511718341445,1827.2511718341445,0.0
2025-02-11,H48,131,108,0.4209,3117.76,0.0,1433.1806419125608,1474.4935566888466,-41.31291477628588,827.6507140399897,0.0,0.0,85.90326120590441,1827.2511718341445,2572.1368144701355,0.0
2025-02-11,H48,132,108,0.3859,3098.6629,0.0,1429.4211837854937,1457.857181846622,-28.43599806112843,826.1608243157937,0.0,0.0,86.81654280303337,2572.1368144701355,3315.6815563543496,0.0
2025-02-11,H48,133,108,0.4368,3325.6005,0.0,583.637578720057,583.637578720057,0.0,0.0,0.0,0.0,29.370828720057034,3315.6815563543496,3315.6815563543496,0.0
2025-02-11,H48,134,108,0.4198,3342.56,0.0,613.7617345484995,614.8178504671378,-1.0561159186382838,0.0,0.0,0.0,56.66840121516623,3315.6815563543496,3315.6815563543496,0.0
2025-02-11,H48,135,108,0.4186,3197.0669,0.0,575.6864206033342,575.6864206033342,0.0,0.0,0.0,0.0,42.841937270000926,3315.6815563543496,3315.6815563543496,0.0
2025-02-11,H48,136,108,0.4241,3227.6168,0.0,571.1021805572226,571.1021805572226,0.0,0.0,0.0,0.0,33.166047223889336,3315.6815563543496,3315.6815563543496,0.0
2025-02-11,H48,137,108,0.4237,3396.81,0.0,572.6932797352166,572.6932797352166,0.0,0.0,0.0,0.0,6.558279735216615,3315.6815563543496,3315.6815563543496,0.0
