date,H24,H48,H24_minus_H48_yuan
2025-07-11,40102.763849169045,39064.05148703208,1038.7123621369683
2025-07-12,38299.54037141284,38850.97955765506,-551.4391862422199
2025-07-13,58445.01196802536,56985.02155646853,1459.9904115568352
2025-07-14,57818.68709453636,57869.85246524117,-51.1653707048099
2025-07-15,57191.96290794937,56925.349969224604,266.6129387247638
2025-07-16,58176.852626300504,57636.27896326397,540.5736630365354
2025-07-17,58175.891241834615,57767.400179117925,408.49106271669007
2025-07-18,39198.04453303493,37942.219875175135,1255.8246578597973
2025-07-19,36796.90901891469,35614.62773624461,1182.2812826700756
2025-07-20,59862.81954631207,60530.89929157407,-668.0797452619954
2025-07-21,57786.84877089067,55414.886180850306,2371.9625900403626
2025-07-22,62866.670331572255,63119.193784685034,-252.52345311277895
2025-07-23,61347.79986050742,61768.60301398861,-420.8031534811962
2025-07-24,61396.54287078091,61153.70000625027,242.84286453064124
2025-07-25,38695.674001245105,37624.255328308456,1071.4186729366484
2025-07-26,33095.121757736306,33360.89060201333,-265.76884427702316
2025-07-27,60240.346191774115,60931.96535295614,-691.619161182025
2025-07-28,60156.48904465407,57853.66344514216,2302.8255995119034
2025-07-29,58854.457938762964,58884.568333838855,-30.110395075891574
2025-07-30,59547.52663100369,59148.858657250435,398.66797375325405
2025-07-31,59455.33585699737,58574.13866520088,881.1971917964911
2025-08-01,33677.548362198955,31745.609980391215,1931.9383818077404
2025-08-02,32651.146520496783,32724.24934447495,-73.10282397816627
2025-08-03,56420.34399854987,56197.810299546196,222.53369900367397
2025-08-04,54296.3086810367,53919.20132006552,377.10736097118206
2025-08-05,53881.92339237326,53423.93038059606,457.9930117772019
2025-08-06,54820.70612454735,54026.28429719287,794.421827354483
2025-08-07,54197.642439635914,53329.34899908024,868.2934405556734
2025-08-08,32930.039895398426,32255.518763861037,674.521131537389
2025-08-09,29548.57353994728,30639.244303624317,-1090.670763677037
2025-08-10,54330.901973590444,53439.10004715775,891.801926432694
2025-08-11,52939.27091822443,52427.94700904913,511.32390917529847
2025-08-12,54736.37860769993,53901.12167277143,835.256934928504
2025-08-13,52110.666857316515,52038.350316556534,72.31654075998085
2025-08-14,54131.7621736453,52926.66192156147,1205.1002520838301
2025-08-15,32877.03244111249,32026.00374806156,851.0286930509283
2025-08-16,32657.70967902487,32844.78881083796,-187.07913181309414
2025-08-17,54571.42255382095,56188.80512349724,-1617.382569676287
2025-08-18,54067.483131472625,53088.08033082215,979.4028006504741
2025-08-19,53797.34695173878,52954.19420907796,843.1527426608154
2025-08-20,57635.771313198115,57075.483230101556,560.2880830965587
2025-08-21,53717.21437645797,52776.07970829594,941.1346681620271
2025-08-22,33067.59110442788,32504.313440230726,563.2776641971504
2025-08-23,28785.37775447804,29249.100428572154,-463.72267409411506
2025-08-24,54175.62355994962,54373.45523823627,-197.8316782866459
2025-08-25,58842.48991372834,56372.1052294545,2470.384684273842
2025-08-26,50945.579191015844,52001.72778101925,-1056.1485900034095
2025-08-27,55828.388141554904,56144.726393366815,-316.3382518119106
2025-08-28,57218.509171505335,55652.3977132326,1566.1114582727314
2025-08-29,36577.09163798622,36176.22754158354,400.8640964026781
2025-08-30,29966.035566700364,31545.49423389374,-1579.4586671933757
2025-08-31,56407.494815744685,56111.31287375281,296.18194199187565
2025-09-01,51634.8050705574,51703.112500638126,-68.3074300807275
2025-09-02,50058.66113559626,48782.335334186646,1276.3258014096136
2025-09-03,49422.69125120236,50023.39655590758,-600.7053047052177
2025-09-04,48960.69563973475,45531.531208395434,3429.164431339319
2025-09-05,30718.112968596655,29469.50607561406,1248.606892982596
2025-09-06,26438.828339509153,26479.922316947854,-41.093977438700676
2025-09-07,48076.13044259114,47282.12818519764,794.0022573934984
2025-09-08,47763.47017380488,47992.28624106341,-228.81606725852907
2025-09-09,46476.95797217947,46384.21155127044,92.74642090903217
2025-09-10,49829.96370876917,49028.7829807931,801.180727976076
