date,cost_plan,cost_adjust_up,cost_adjust_down,cost_emergency,cost_total,energy_g0,energy_final_commitment,energy_up,energy_down,adjustment_churn,energy_emergency,energy_waste,charge_energy,discharge_energy,soc_0000,soc_0600,soc_1200,soc_1800,soc_2400,terminal_proxy_soc_0000,terminal_proxy_soc_0600,terminal_proxy_soc_1200,terminal_proxy_soc_1800
2025-02-01,39428.679374543965,0.0,-5106.738067550347,54.7801542693707,34376.72146126299,65671.5475334008,51199.409423333265,0.0,14472.138110067523,0.0,11.691421250532642,17093.362993802533,11557.790466956441,11818.228549508509,6000.0,10232.24074074074,9699.668189178241,10323.922222222222,3270.6463652513453,1200.0,1200.0,1200.0,1200.0
2025-02-02,67503.71724969355,0.0,-3605.555653844145,2.885553002208969,63901.04714885162,102711.87256217885,92279.82332793473,0.0,10432.0492342441,0.0,1.3245595603438005,11366.54522391628,18112.27397287827,15553.949259299465,3270.6463652513453,10800.0,9424.528455448602,10647.743431130866,2289.5270971757136,1200.0,1200.0,1200.0,1200.0
2025-02-03,61023.07714527317,53.403671861508656,-2567.686699363903,1323.5243166549762,59832.31843442575,95700.47997860493,88302.45896297759,33.261909166154794,7431.282924793498,0.0,313.04856596170174,4934.316124385201,21756.594312110523,18292.319407556442,2289.5270971757136,10794.732357355739,6010.578098574303,10800.0,1545.6626363458079,1200.0,1200.0,1200.0,1200.0
2025-02-04,62867.562323085855,0.7548490664085101,-2667.0525731994885,795.7321435904009,60996.996742543175,98355.04146564778,90280.15715444855,1.1782550010278783,8076.062566200257,0.0,253.5590062608284,4945.480480779614,22646.4305931426,18253.058863212835,1545.6626363458079,10800.0,5589.843195633808,10800.0,1646.2736554932221,1200.0,1200.0,1200.0,1200.0
2025-02-05,58255.69701121391,119.22885001249577,-966.7603850459373,1055.114539869384,58463.28001604985,92072.79796690334,89631.5486362479,80.22221109963493,2521.47154175508,0.0,247.22406867116283,5051.976119708544,22746.47989186392,18668.11028998674,1646.2736554932221,10781.234174907071,6800.404602003842,10800.0,1375.7607915188182,1200.0,1200.0,1200.0,1200.0
2025-02-06,62744.42348248549,35.39612598017057,-3059.4378539496884,731.6787807888431,60452.06053530481,98272.95111508426,88883.39184385404,36.03040198535973,9425.589673215567,0.0,172.01881533246285,4307.042030976316,22522.763135468736,18045.451723925205,1375.7607915188182,10799.999999999485,4786.99866783174,10800.0,1595.7456979682356,1200.0,1200.0,1200.0,1200.0
2025-02-07,31411.362340256186,0.0,-3332.210263873194,517.0728546861596,28596.22493106915,56962.73323417855,46299.85922214105,0.0,10662.87401203751,0.0,81.74296470980147,10594.983799610078,18349.67466422177,14368.735943647665,1595.7456979682356,10250.77037037037,6699.783347671155,10346.624008081375,2145.190736159313,1200.0,1200.0,1200.0,1200.0
2025-02-08,33738.91453073686,0.0,-2136.757498386376,0.0,31602.157032350486,59130.208706866535,53419.81785782686,0.0,5710.390849039679,0.0,0.0,17842.10217955019,16138.276349402715,12137.723387792716,2145.190736159313,10238.805555555555,10800.0,10345.309203088455,3183.280130852073,1200.0,1200.0,1200.0,1200.0
2025-02-09,66670.46287491589,0.0,-2843.998352137427,143.93896884523667,63970.4034916237,101331.71650738303,93128.99425536364,0.0,8202.722252019385,0.0,33.69982099365882,11081.375574384365,17927.20392629823,15401.301390991965,3183.280130852073,10799.999999999927,9888.93590856441,10744.907012566182,2205.206563418297,1200.0,1200.0,1200.0,1200.0
2025-02-10,54462.41753954327,1222.798987211131,-1759.1744319141405,1746.8512580184301,55672.893352858686,86427.06854773406,80849.3192712262,1025.0553209041238,6602.80459741197,0.0,523.2016476039857,3742.133187414127,20748.227946538722,17444.47779845599,2205.206563418297,9882.935753398466,4357.512734487197,10800.0,1495.8586059076013,1200.0,1200.0,1200.0,1200.0
2025-02-11,54790.25698569621,5.535701399928341,-1595.745941684546,2015.3893859453522,55215.43613135694,86935.0266418769,82049.13265562811,4.014476941901535,4889.908463190686,0.0,420.9285652447087,3099.978713231818,22530.11130663797,18380.625932330287,1495.8586059076013,9926.986811864099,5029.426178421986,10800.0,1350.0410792925668,1200.0,1200.0,1200.0,1200.0
2025-02-12,54754.23180567313,85.24831879751481,-1860.397551165652,1704.2126752731351,54683.29524857813,87240.83661547757,81880.78661903439,55.21357675079571,5415.263573193963,0.0,419.46678262677005,2507.801796294894,23312.27714543367,18786.561673400734,1350.0410792925668,10025.897559453653,6692.252329512094,10800.0,1457.1330952931637,1200.0,1200.0,1200.0,1200.0
2025-02-13,49492.76941216824,1255.6486518450615,-922.3810127393309,1513.222367862193,51339.259419136164,80033.80548824681,78057.57990820784,1167.9886364123931,3144.2142164513534,0.0,396.0871696674566,3112.751358849793,21269.953507909915,17258.516805551066,1457.1330952931637,9847.16284794033,7840.730917232027,10779.653637843194,1423.9614684664566,1200.0,1200.0,1200.0,1200.0
2025-02-14,24495.453478677955,17.981069211805394,-886.2447642132123,53.94273530981168,23681.13251898636,45819.52772754457,42953.54626670912,16.3055803269485,2882.2870411623917,0.0,13.127681643110066,9022.154442661033,18139.84889188457,13997.131202860035,1423.9614684664566,9938.180134585045,7323.952276997776,10519.956113240374,2197.45746798475,1200.0,1200.0,1200.0,1200.0
2025-02-15,30940.70163947713,0.0,-3636.8593306201356,296.80765838531136,27600.649967242305,55613.86523923346,43975.36321359394,0.0,11638.502025639513,0.0,63.91950682040874,11438.770755149611,16772.190079328237,13451.769214063497,2197.45746798475,10191.87037037037,7742.330957390841,10538.490904602757,2346.0183015318303,1200.0,1200.0,1200.0,1200.0
2025-02-16,60261.989792968874,0.0,-4160.363568990111,1638.4327844744646,57740.05900845323,93695.10554572067,82154.28487068115,0.0,11540.820675039537,0.0,414.40179072031185,3794.3049763261292,20170.23874476693,16773.23615969161,2346.0183015318303,10800.0,7033.149000443205,10800.0,1862.3041054980622,1200.0,1200.0,1200.0,1200.0
2025-02-17,52754.977862556276,571.3447971187566,-2676.259670263305,1648.7183828672091,52298.781372278936,85167.341957367,77024.78456768645,365.24077383837755,8507.798163518917,0.0,417.36880365069214,2748.356272660224,20548.297131643005,17038.363199632746,1862.3041054980622,9846.155967745195,7721.662035970834,10714.380764971464,1424.2568577181676,1200.0,1200.0,1200.0,1200.0
2025-02-18,47570.800209354864,4466.702897940201,-382.7045728533667,2159.6699982936634,53814.468532735365,76957.72776748391,79140.963837926,3717.625784562665,1534.3897141205796,0.0,531.182717554709,3497.1911635387814,20025.12010309653,15941.552494487936,1424.2568577181676,9878.390969856244,9161.362420547604,10799.81103409187,1734.0288455184464,1200.0,1200.0,1200.0,1200.0
2025-02-19,48633.84239371761,1112.9191282345466,-117.97644282290682,3478.121074361544,53106.906153490796,78463.3894845754,78868.72665567591,893.2870645957378,487.9498934952212,0.0,929.9931370790524,3042.6527940367455,22061.34634766475,18184.60673227987,1734.0288455184464,9863.25452867948,7094.318808946951,10791.576413238297,1384.1219669946408,1200.0,1200.0,1200.0,1200.0
2025-02-20,50403.83621128647,688.2447102123251,-1016.7698686946948,1437.3110040548409,51512.62205685894,81899.79051748804,78826.12258390093,434.8818862627806,3508.5498198498935,0.0,351.23376686717575,3922.688413679689,20991.479207027973,16729.94500327289,1384.1219669946408,9881.20660326911,7661.159645957678,10721.467647074825,1687.6254719054982,1200.0,1200.0,1200.0,1200.0
2025-02-21,23762.362442330916,0.0,-946.8380491674227,402.72094192530926,23218.245335088803,44546.00457655366,41890.34112381397,0.0,2655.663452739694,0.0,65.74001170513083,12411.714461412796,17721.860864796814,13737.756224023844,1687.6254719054982,9644.183703703702,8146.252695840115,10339.459495984598,2373.1266679739106,1200.0,1200.0,1200.0,1200.0
2025-02-22,26183.635150012436,1.7845991351350676e-13,-1583.6467808895268,39.05690125976612,24639.045270382678,48290.030575952245,42932.81373000865,2.8421709430404007e-13,5357.216845943594,0.0,18.26862115412132,12098.859438219968,15838.70537508561,12831.24534547614,2373.1266679739106,10210.772222222213,8756.940950587,10692.918690211696,2371.0222327996926,1200.0,1200.0,1200.0,1200.0
2025-02-23,50843.574990578105,513.0956684677609,-1263.0461029299086,2010.2061425515533,52103.83069866751,81930.58959459359,78443.25304324983,363.7272711198255,3851.063822463593,0.0,513.9221341632833,4241.83677161681,20773.30226125163,17589.81753878867,2371.0222327996926,9914.36793282227,7176.733356022434,10800.0,1522.7525581609732,1200.0,1200.0,1200.0,1200.0
