date,issue_hour,objective,elapsed_s,lp_simultaneous_cd,lp_emergency_charge,final_simultaneous_cd,final_emergency_charge,binaries,iterations,tolerance_retry,status,terminal_soc
2025-02-28,12,10803.111905153344,0.1282150999904843,0,37,0,0,144,1,0,0,1200.0
2025-02-28,18,15074.446731140966,0.11702259999583475,0,55,0,0,144,1,0,0,1200.0
2025-03-01,0,25816.324076377332,0.39208229999348987,0,33,0,0,144,1,0,0,1200.0
2025-03-01,6,10168.783775648191,0.06770239998877514,0,23,0,0,144,1,0,0,1200.0
2025-03-01,12,16968.13039760136,0.12014549999730662,0,38,0,0,144,1,0,0,1200.0
2025-03-01,18,29290.655474500978,0.23497149998729583,0,57,0,0,144,1,0,0,1200.0
2025-03-02,0,51182.40679083472,0.5483729000116,0,31,0,0,144,1,0,0,1200.0
2025-03-02,6,12954.441272843445,0.14489389999653213,0,64,0,0,144,1,0,0,1200.0
2025-03-02,12,26550.728866998146,0.14830670000810642,0,46,0,0,144,1,0,0,1200.0
2025-03-02,18,35792.489389531635,0.3364069999952335,0,57,0,0,144,1,0,0,1200.0
2025-03-03,0,55135.42640880074,0.7523956999939401,0,30,0,0,144,1,0,0,1200.0
2025-03-03,6,10794.504897190222,0.09264519999851473,0,46,0,0,144,1,0,0,1200.0
2025-03-03,12,22825.689896454383,0.071144399989862,0,44,0,0,144,1,0,0,1200.0
2025-03-03,18,29931.158253993384,0.21687470001052134,0,58,0,0,144,1,0,0,1200.0
2025-03-04,0,49130.33128975359,0.17966510000405833,0,38,0,0,144,1,0,0,1200.0
2025-03-04,6,11708.167084864564,0.436485400001402,0,44,0,0,144,1,0,0,1200.0
2025-03-04,12,17625.358756043934,0.11316069999884348,0,41,0,0,144,1,0,0,1200.0
2025-03-04,18,32506.08454767424,0.2556673000071896,0,52,0,0,144,1,0,0,1200.0
2025-03-05,0,51199.856713141126,0.1747830999956932,0,33,0,0,144,1,0,0,1200.0
2025-03-05,6,9699.630856041835,0.4143044000084046,0,28,0,0,144,1,0,0,1200.0
2025-03-05,12,18516.99074235645,0.15555360000871588,0,48,0,0,144,1,0,0,1200.0
2025-03-05,18,30299.089596579735,0.25372920000518207,0,56,0,0,144,1,0,0,1200.0
2025-03-06,0,47574.6560121911,0.7661346999957459,0,36,0,0,144,1,0,0,1200.0
2025-03-06,6,8489.973009378702,0.09867669999948703,0,32,0,0,144,1,0,0,1200.0
2025-03-06,12,10032.787322351,0.20744539999577682,0,38,0,0,144,1,0,0,1200.0
2025-03-06,18,11321.99019171667,0.8283528000029037,0,35,0,0,144,1,0,0,1200.0
2025-03-07,0,25500.404141800464,0.21268569999665488,0,30,0,0,144,1,0,0,1200.0
2025-03-07,6,7582.617971464391,0.057066300010774285,0,20,0,0,144,1,0,0,1200.0
2025-03-07,12,9625.601670228689,0.5270369000063511,0,33,0,0,144,1,0,0,1200.0
2025-03-07,18,9637.753691064607,0.5911877999897115,0,32,0,0,144,1,0,0,1200.0
2025-03-08,0,19994.168639527426,0.15246499999193475,0,6,0,0,144,1,0,0,1200.0
2025-03-08,6,10191.698290825228,0.07125220001034904,0,25,0,0,144,1,0,0,1200.0
2025-03-08,12,19226.219895543185,0.21119209998869337,0,44,0,0,144,1,0,0,1200.0
2025-03-08,18,23301.40747997525,0.27686650000396185,0,63,0,0,144,1,0,0,1200.0
2025-03-09,0,45884.11321458093,0.16738089999125805,0,29,0,0,144,1,0,0,1200.0
2025-03-09,6,9000.738352285807,0.07864479999989271,0,23,0,0,144,1,0,0,1200.0
2025-03-09,12,22414.286244952742,0.2839198000001488,0,88,0,0,144,1,0,0,1200.0
2025-03-09,18,43756.854593926415,0.24344219999329653,0,54,0,0,144,1,0,0,1200.0
2025-03-10,0,46695.80194237413,0.4741647000046214,0,33,0,0,144,1,0,0,1200.0
2025-03-10,6,10555.001452921057,0.42006650000985246,0,30,0,0,144,1,0,0,1200.0
2025-03-10,12,16212.493365973396,0.10906460000842344,0,55,0,0,144,1,0,0,1200.0
2025-03-10,18,36506.16800291464,0.5308533999923384,0,53,0,0,144,1,0,0,1200.0
2025-03-11,0,42253.35592315306,0.15443490000325255,0,38,0,0,144,1,0,0,1200.0
2025-03-11,6,17507.939003172294,0.364951800002018,0,128,0,0,144,1,0,0,1200.0
2025-03-11,12,14617.386846042913,0.0978192000038689,0,46,0,0,144,1,0,0,1200.0
2025-03-11,18,24656.560483340247,0.46499029999540653,0,63,0,0,144,1,0,0,1200.0
2025-03-12,0,49570.77326608272,0.27531559999624733,0,30,0,0,144,1,0,0,1200.0
2025-03-12,6,7794.301837480883,0.3698433999961708,0,19,0,0,144,1,0,0,1200.0
2025-03-12,12,15659.744197206652,0.4694798999989871,0,82,0,0,144,1,0,0,1200.0
2025-03-12,18,34138.0601664551,0.21607019999646582,0,49,0,0,144,1,0,0,1200.0
2025-03-13,0,49079.47358398744,0.7158546999999089,0,37,0,0,144,1,0,0,1200.0
2025-03-13,6,8613.629222949116,0.08239110000431538,0,46,0,0,144,1,0,0,1200.0
2025-03-13,12,11510.076657285876,0.278809800001909,0,58,0,0,144,1,0,0,1200.0
2025-03-13,18,9994.925576343501,0.5133025999966776,0,33,0,0,144,1,0,0,1200.0
2025-03-14,0,20904.939463204,0.1772672000079183,0,8,0,0,144,1,0,0,1200.0
2025-03-14,6,9170.44571217604,0.096911500004353,0,32,0,0,144,1,0,0,1200.0
2025-03-14,12,10438.742854576856,0.19687539999722503,0,31,0,0,144,1,0,0,1200.0
2025-03-14,18,10141.593509125185,0.6532237000064924,0,33,0,0,144,1,0,0,1200.0
2025-03-15,0,19695.18358086859,0.6954254000011133,0,23,0,0,144,1,0,0,1200.0
2025-03-15,6,14616.08995342198,0.08819730000686832,0,92,0,0,144,1,0,0,1200.0
2025-03-15,12,17360.985447383293,0.46213129999523517,0,43,0,0,144,1,0,0,1200.0
2025-03-15,18,25652.382817588226,0.4534904999891296,0,59,0,0,144,1,0,0,1200.0
2025-03-16,0,43557.96558376555,0.7643874000059441,0,39,0,0,144,1,0,0,1200.0
2025-03-16,6,14543.169640228638,0.3273901999928057,0,93,0,0,144,1,0,0,1200.0
2025-03-16,12,16218.285666035981,0.20195780000358354,0,51,0,0,144,1,0,0,1200.0
2025-03-16,18,26489.183556223627,0.2089393999922322,0,54,0,0,144,1,0,0,1200.0
2025-03-17,0,44163.20791785048,0.6381411000038497,0,33,0,0,144,1,0,0,1200.0
2025-03-17,6,8514.919639478501,0.28334920000634156,0,22,0,0,144,1,0,0,1200.0
2025-03-17,12,22866.89732731152,0.24897520001104567,0,50,0,0,144,1,0,0,1200.0
2025-03-17,18,21433.510257631333,0.23917909999727271,0,62,0,0,144,1,0,0,1200.0
2025-03-18,0,50683.9149790855,0.7688542999967467,0,29,0,0,144,1,0,0,1200.0
2025-03-18,6,9581.226031007829,0.21460340000339784,0,47,0,0,144,1,0,0,1200.0
2025-03-18,12,16090.34067621433,0.3582819000002928,0,39,0,0,144,1,0,0,1200.0
2025-03-18,18,20332.432520492726,0.14577039999130648,0,57,0,0,144,1,0,0,1200.0
2025-03-19,0,41993.90606947245,0.533192599992617,0,36,0,0,144,1,0,0,1200.0
2025-03-19,6,16265.268274190481,0.3448382000060519,0,83,0,0,144,1,0,0,1200.0
2025-03-19,12,17681.77132487737,0.2646309999981895,0,60,0,0,144,1,0,0,1200.0
2025-03-19,18,22657.53520630294,0.21876160000101663,0,63,0,0,144,1,0,0,1200.0
2025-03-20,0,47759.14637947129,0.3115680000046268,0,35,0,0,144,1,0,0,1200.0
2025-03-20,6,6603.003327182632,0.08426299999700859,0,20,0,0,144,1,0,0,1200.0
2025-03-20,12,10082.662814879144,0.15111849999811966,0,48,0,0,144,1,0,0,1200.0
2025-03-20,18,10335.313926062658,0.2098107999918284,0,32,0,0,144,1,0,0,1200.0
2025-03-21,0,20775.337196963148,0.2336992999917129,0,18,0,0,144,1,0,0,1200.0
2025-03-21,6,7731.906522439999,0.11996689999068622,0,21,0,0,144,1,0,0,1200.0
2025-03-21,12,9380.723947443676,0.11077810000278987,0,35,0,0,144,1,0,0,1200.0
2025-03-21,18,9372.701910979284,0.09404339999309741,0,28,0,0,144,1,0,0,1200.0
2025-03-22,0,20113.600311756778,0.2495033000013791,0,6,0,0,144,1,0,0,1200.0
2025-03-22,6,10273.886205204844,0.17199740000069141,0,26,0,0,144,1,0,0,1200.0
2025-03-22,12,19101.131804463457,0.7605461999919498,0,48,0,0,144,1,0,0,1200.0
2025-03-22,18,31399.290422966504,0.13810499999090098,0,53,0,0,144,1,0,0,1200.0
2025-03-23,0,43710.653904804734,0.17942889999540057,0,39,0,0,144,1,0,0,1200.0
2025-03-23,6,10299.869021305072,0.26091969999833964,0,39,0,0,144,1,0,0,1200.0
2025-03-23,12,20079.82474960691,0.07179360000009183,0,39,0,0,144,1,0,0,1200.0
2025-03-23,18,30229.41567540517,0.18859500001417473,0,52,0,0,144,1,0,0,1200.0
2025-03-24,0,45906.00691014103,0.13590029999613762,0,32,0,0,144,1,0,0,1200.0
2025-03-24,6,10591.79111094097,0.29964540000946727,0,38,0,0,144,1,0,0,1200.0
2025-03-24,12,20984.174423905424,0.22319940000306815,0,44,0,0,144,1,0,0,1200.0
2025-03-24,18,28254.193373432117,0.2625160000025062,0,57,0,0,144,1,0,0,1200.0
2025-03-25,0,50287.66002070016,0.7013314999931026,0,29,0,0,144,1,0,0,1200.0
2025-03-25,6,7595.695449218029,0.5267568999988725,0,23,0,0,144,1,0,0,1200.0
2025-03-25,12,14145.266077339189,0.2161805999930948,0,47,0,0,144,1,0,0,1200.0
2025-03-25,18,19671.628764601337,0.1621681999968132,0,60,0,0,144,1,0,0,1200.0
2025-03-26,0,42700.143953320905,0.26305920000595506,0,36,0,0,144,1,0,0,1200.0
2025-03-26,6,11316.973494997585,0.1880553999944823,0,34,0,0,144,1,0,0,1200.0
2025-03-26,12,14534.861860763942,0.238297900010366,0,38,0,0,144,1,0,0,1200.0
2025-03-26,18,23407.11567044487,0.6469271999958437,0,66,0,0,144,1,0,0,1200.0
2025-03-27,0,45505.05945663696,0.5196812999929534,0,30,0,0,144,1,0,0,1200.0
2025-03-27,6,9266.094756117338,0.07104870000330266,0,34,0,0,144,1,0,0,1200.0
2025-03-27,12,9382.446774198112,0.2743507000122918,0,39,0,0,144,1,0,0,1200.0
2025-03-27,18,11597.712725050793,1.1282735999993747,0,35,0,0,144,1,0,0,1200.0
2025-03-28,0,20147.336952897895,0.40704720000212546,0,9,0,0,144,1,0,0,1200.0
2025-03-28,6,8193.677306438964,0.05409810000855941,0,35,0,0,144,1,0,0,1200.0
2025-03-28,12,9881.922461139298,0.12041220000537578,0,42,0,0,144,1,0,0,1200.0
2025-03-28,18,10458.69508066888,1.0214012999931583,0,33,0,0,144,1,0,0,1200.0
2025-03-29,0,17992.05205931127,0.3298872000013944,0,5,0,0,144,1,0,0,1200.0
2025-03-29,6,11226.131964257444,0.06092299999727402,0,21,0,0,144,1,0,0,1200.0
2025-03-29,12,15654.72835962288,0.1301740999915637,0,37,0,0,144,1,0,0,1200.0
2025-03-29,18,21926.778112157954,0.21580579999135807,0,65,0,0,144,1,0,0,1200.0
2025-03-30,0,40974.0831917077,0.22025909999501891,0,37,0,0,144,1,0,0,1200.0
2025-03-30,6,9527.722032862303,0.21596519999729935,0,30,0,0,144,1,0,0,1200.0
2025-03-30,12,25275.95429461684,0.2442159000056563,0,42,0,0,144,1,0,0,1200.0
2025-03-30,18,27393.114059182717,0.23345500000868924,0,64,0,0,144,1,0,0,1200.0
2025-03-31,0,38676.77026393004,0.7592140999913681,0,34,0,0,144,1,0,0,1200.0
2025-03-31,6,22879.49603045647,0.06764999999722932,0,149,0,0,144,1,0,0,1200.0
2025-03-31,12,14239.019127255471,0.6083473000035156,0,70,0,0,144,1,0,0,1200.0
2025-03-31,18,20551.092371449522,0.5738787000009324,0,66,0,0,144,1,0,0,1200.0
2025-04-01,0,46507.4163484732,0.528550200004247,0,29,0,0,144,1,0,0,1200.0
2025-04-01,6,10531.719743540762,0.10945150000043213,0,55,0,0,144,1,0,0,1200.0
2025-04-01,12,15690.197969678075,0.19935360000818036,0,53,0,0,144,1,0,0,1200.0
2025-04-01,18,38907.99548760493,0.5149638999864692,0,54,0,0,144,1,0,0,1200.0
2025-04-02,0,44529.191819861495,0.08966339999460615,0,38,0,0,144,1,0,0,1200.0
2025-04-02,6,12138.300806160774,0.2766066000040155,0,42,0,0,144,1,0,0,1200.0
2025-04-02,12,14856.092023633644,0.26852830000279937,0,47,0,0,144,1,0,0,1200.0
2025-04-02,18,21589.293615960138,0.2401157999993302,0,59,0,0,144,1,0,0,1200.0
2025-04-03,0,45774.67658957658,0.12533419999817852,0,36,0,0,144,1,0,0,1200.0
2025-04-03,6,6898.937665711086,0.0891847000020789,0,23,0,0,144,1,0,0,1200.0
2025-04-03,12,8565.671449414938,0.11738440000044648,0,33,0,0,144,1,0,0,1200.0
2025-04-03,18,9547.735977897983,0.2624282999895513,0,28,0,0,144,1,0,0,1200.0
2025-04-04,0,18457.609289061616,0.05788870000105817,0,6,0,0,144,1,0,0,1200.0
2025-04-04,6,7733.025028493622,0.08106199999747332,0,20,0,0,144,1,0,0,1200.0
2025-04-04,12,10997.007053938338,0.4815849000005983,0,35,0,0,144,1,0,0,1200.0
2025-04-04,18,10521.755481680488,0.39466550000361167,0,46,0,0,144,1,0,0,1200.0
2025-04-05,0,17354.73039013315,0.20935089999693446,0,4,0,0,144,1,0,0,1200.0
2025-04-05,6,10644.773227911812,0.28411780000897124,0,29,0,0,144,1,0,0,1200.0
2025-04-05,12,28606.18823461,0.1545225999871036,0,44,0,0,144,1,0,0,1200.0
2025-04-05,18,23313.488807027086,0.2620582999952603,0,64,0,0,144,1,0,0,1200.0
2025-04-06,0,40440.0145907328,0.1288689999928465,0,39,0,0,144,1,0,0,1200.0
2025-04-06,6,10474.530602530533,0.2878283000027295,0,29,0,0,144,1,0,0,1200.0
2025-04-06,12,15792.5923508166,0.1484579000098165,0,40,0,0,144,1,0,0,1200.0
2025-04-06,18,20762.330900440116,0.20203309999487828,0,59,0,0,144,1,0,0,1200.0
2025-04-07,0,37020.51888559637,0.14434889999392908,0,36,0,0,144,1,0,0,1200.0
2025-04-07,6,14683.907811137418,0.591964100007317,0,46,0,0,144,1,0,0,1200.0
2025-04-07,12,22603.94349460337,0.1332989000075031,0,42,0,0,144,1,0,0,1200.0
2025-04-07,18,21436.319425772654,0.11864580000110436,0,56,0,0,144,1,0,0,1200.0
2025-04-08,0,43764.94193166205,0.17333289999805856,0,38,0,0,144,1,0,0,1200.0
2025-04-08,6,9475.927889611012,0.2962217000022065,0,28,0,0,144,1,0,0,1200.0
2025-04-08,12,16887.994954608628,0.10435520000464749,0,45,0,0,144,1,0,0,1200.0
2025-04-08,18,25413.42108260838,0.433725199996843,0,58,0,0,144,1,0,0,1200.0
2025-04-09,0,42668.56030312158,0.25761259999126196,0,40,0,0,144,1,0,0,1200.0
2025-04-09,6,10284.69215947361,0.4205915000056848,0,30,0,0,144,1,0,0,1200.0
2025-04-09,12,26883.14213262221,0.6964630000002217,0,48,0,0,144,1,0,0,1200.0
2025-04-09,18,23285.9538157735,0.6306636999943294,0,63,0,0,144,1,0,0,1200.0
2025-04-10,0,41748.4391743826,0.43703390000155196,0,37,0,0,144,1,0,0,1200.0
2025-04-10,6,7734.749464858244,0.1055220999987796,0,25,0,0,144,1,0,0,1200.0
2025-04-10,12,8534.256580627598,0.5661203999916324,0,28,0,0,144,1,0,0,1200.0
2025-04-10,18,9289.799587494108,1.0732163000066066,0,27,0,0,144,1,0,0,1200.0
2025-04-11,0,16992.159259877644,0.6576640999992378,0,5,0,0,144,1,0,0,1200.0
2025-04-11,6,8501.603461466284,0.38567560000228696,0,30,0,0,144,1,0,0,1200.0
2025-04-11,12,9148.125130627319,0.09028610000677872,0,33,0,0,144,1,0,0,1200.0
2025-04-11,18,9701.651538288605,0.16832260000228416,0,28,0,0,144,1,0,0,1200.0
2025-04-12,0,18271.88105200743,0.4301481000002241,0,7,0,0,144,1,0,0,1200.0
2025-04-12,6,10107.192885966759,0.32861750001029577,0,21,0,0,144,1,0,0,1200.0
2025-04-12,12,14200.581948556535,0.18001310000545345,0,37,0,0,144,1,0,0,1200.0
2025-04-12,18,28494.015762517774,0.26111890000174753,0,56,0,0,144,1,0,0,1200.0
2025-04-13,0,37377.02880988607,0.8642527000047266,0,36,0,0,144,1,0,0,1200.0
2025-04-13,6,10736.815692981967,0.06687969999620691,0,33,0,0,144,1,0,0,1200.0
2025-04-13,12,20763.683280842215,0.24698779999744147,0,51,0,0,144,1,0,0,1200.0
2025-04-13,18,22510.799388236977,0.3017013000062434,0,62,0,0,144,1,0,0,1200.0
2025-04-14,0,41893.21538857805,0.19424910000816453,0,37,0,0,144,1,0,0,1200.0
2025-04-14,6,8286.466162354447,0.07776320000994019,0,20,0,0,144,1,0,0,1200.0
2025-04-14,12,13249.635050468785,0.2036292999982834,0,50,0,0,144,1,0,0,1200.0
2025-04-14,18,19230.112984236577,0.5999588999984553,0,65,0,0,144,1,0,0,1200.0
2025-04-15,0,36110.64027798279,0.1362611999938963,0,32,0,0,144,1,0,0,1200.0
2025-04-15,6,14649.958087275938,0.6926198000001023,0,67,0,0,144,1,0,0,1200.0
