date,issue_hour,objective,elapsed_s,lp_simultaneous_cd,lp_emergency_charge,final_simultaneous_cd,final_emergency_charge,binaries,iterations,status,terminal_soc,tolerance_retry
2025-04-16,12,12438.40895627603,0.6569523999933153,0,40,0,0,144,1,0,1200.0,
2025-04-16,18,25102.698388954872,0.20888760000525508,0,56,0,0,144,1,0,1200.0,
2025-04-17,0,37144.55500596662,0.26733129999774974,0,32,0,0,144,1,0,1200.0,
2025-04-17,6,10752.216800436114,0.21726910000143107,0,85,0,0,144,1,0,1200.0,
2025-04-17,12,9033.74333229796,0.8517054999974789,0,34,0,0,144,1,0,1200.0,
2025-04-17,18,9312.906771988974,0.6256653000018559,0,29,0,0,144,1,0,1200.0,
2025-04-18,0,17331.14737046634,0.45439870000700466,0,5,0,0,144,1,0,1200.0,
2025-04-18,6,7338.295498733419,0.07778249999682885,0,20,0,0,144,1,0,1200.0,
2025-04-18,12,9448.006721755655,0.6564256999990903,0,30,0,0,144,1,0,1200.0,
2025-04-18,18,8964.492690834559,1.0156945000053383,0,28,0,0,144,1,0,1200.0,
2025-04-19,0,15742.727768062638,0.12362600000051316,0,3,0,0,144,1,0,1200.0,
2025-04-19,6,10144.719718533017,0.8824737000104506,0,24,0,0,144,1,0,1200.0,
2025-04-19,12,16240.145874453194,0.145509599999059,0,37,0,0,144,1,0,1200.0,
2025-04-19,18,17299.70229086066,0.1812519999948563,0,57,0,0,144,1,0,1200.0,
2025-04-20,0,35464.29878658005,0.18357409999589436,0,31,0,0,144,1,0,1200.0,
2025-04-20,6,11685.798107219292,0.35870699999213684,0,71,0,0,144,1,0,1200.0,
2025-04-20,12,14849.83619252577,0.171434700008831,0,48,0,0,144,1,0,1200.0,
2025-04-20,18,17720.03154422195,0.2708390999905532,0,57,0,0,144,1,0,1200.0,
2025-04-21,0,40029.145186230984,1.4703865999908885,0,36,0,0,144,1,0,1200.0,
2025-04-21,6,6918.3496574606625,0.5126930999977048,0,21,0,0,144,1,0,1200.0,
2025-04-21,12,14144.848304210509,0.8460507999989204,0,42,0,0,144,1,0,1200.0,
2025-04-21,18,15187.663625631814,0.2273387999885017,0,58,0,0,144,1,0,1200.0,
2025-04-22,0,35221.604141418306,0.32581049999862444,0,33,0,0,144,1,0,1200.0,
2025-04-22,6,14312.944942276548,1.1708252999960678,0,66,0,0,144,1,0,1200.0,
2025-04-22,12,13914.770458302903,0.5069603000010829,0,43,0,0,144,1,0,1200.0,
2025-04-22,18,17262.845073866774,1.4403103999939049,0,61,0,0,144,1,0,1200.0,
2025-04-23,0,34964.88311807769,1.0986476999969454,0,32,0,0,144,1,0,1200.0,
2025-04-23,6,12731.344544057736,0.6936868999910075,0,69,0,0,144,1,0,1200.0,
2025-04-23,12,13929.788967592896,1.6941354000009596,0,51,0,0,144,1,0,1200.0,
2025-04-23,18,19234.3616188211,0.24125719998846762,0,57,0,0,144,1,0,1200.0,
2025-04-24,0,36187.448176773316,0.6614607999945292,0,32,0,0,144,1,0,1200.0,
2025-04-24,6,7005.63375566895,0.1983825000061188,0,31,0,0,144,1,0,1200.0,
2025-04-24,12,10002.92517281269,0.20934420000412501,0,31,0,0,144,1,0,1200.0,
2025-04-24,18,8746.17549009642,0.49424079999153037,0,25,0,0,144,1,0,1200.0,
2025-04-25,0,16920.866343064423,0.0907630000001518,0,4,0,0,144,1,0,1200.0,
2025-04-25,6,7557.698019389866,0.7533188000088558,0,20,0,0,144,1,0,1200.0,
2025-04-25,12,8485.541455894572,0.438185600010911,0,25,0,0,144,1,0,1200.0,
2025-04-25,18,8631.137797066818,0.1213038999994751,0,24,0,0,144,1,0,1200.0,
2025-04-26,0,15710.689676794666,0.0797043000056874,0,2,0,0,144,1,0,1200.0,
2025-04-26,6,10269.428722200155,0.1534271999989869,0,25,0,0,144,1,0,1200.0,
2025-04-26,12,16518.054732722438,0.2340771000017412,0,45,0,0,144,1,0,1200.0,
2025-04-26,18,18150.98085788107,0.12193300000217278,0,56,0,0,144,1,0,1200.0,
2025-04-27,0,32460.51550520526,0.5081339000025764,0,22,0,0,144,1,0,1200.0,
2025-04-27,6,14568.003025153512,0.5125152000109665,0,79,0,0,144,1,0,1200.0,
2025-04-27,12,14021.38530921796,0.2512205999955768,0,50,0,0,144,1,0,1200.0,
2025-04-27,18,30081.809441764693,0.28685059999406803,0,52,0,0,144,1,0,1200.0,
2025-04-28,0,42531.37790100274,1.150884100003168,0,32,0,0,144,1,0,1200.0,
2025-04-28,6,10806.704757734859,0.18754270000499673,0,46,0,0,144,1,0,1200.0,
2025-04-28,12,11788.343695409607,0.2203317999956198,0,45,0,0,144,1,0,1200.0,
2025-04-28,18,20235.801059155037,0.33361580000200775,0,60,0,0,144,1,0,1200.0,
2025-04-29,0,36469.62601158298,1.395935599997756,0,34,0,0,144,1,0,1200.0,
2025-04-29,6,9528.838079950356,0.1764030000049388,0,30,0,0,144,1,0,1200.0,
2025-04-29,12,14789.327052726348,1.1350456000072882,0,38,0,0,144,1,0,1200.0,
2025-04-29,18,23498.657015157638,0.3753271000023233,0,59,0,0,144,1,0,1200.0,
2025-04-30,0,35003.20093108787,1.229903600004036,0,32,0,0,144,1,0,1200.0,
2025-04-30,6,9668.475463831077,0.23194599999987986,0,33,0,0,144,1,0,1200.0,
2025-04-30,12,14452.285101897796,1.1920140000001993,0,42,0,0,144,1,0,1200.0,
2025-04-30,18,15458.999610703404,0.1981414999900153,0,53,0,0,144,1,0,1200.0,
2025-05-01,0,37130.31820115081,0.8027001999871572,0,33,0,0,144,1,0,1200.0,
2025-05-01,6,7224.271693764422,0.40614999999525025,0,35,0,0,144,1,0,1200.0,
2025-05-01,12,8897.672527950412,0.08818510000128299,0,43,0,0,144,1,0,1200.0,
2025-05-01,18,9641.35414715328,0.15498500000103377,0,38,0,0,144,1,0,1200.0,
2025-05-02,0,20338.26480042604,0.09613279999757651,0,15,0,0,144,1,0,1200.0,
2025-05-02,6,8110.008915670718,0.203154299990274,0,22,0,0,144,1,0,1200.0,
2025-05-02,12,8711.562242252852,0.13286889999289997,0,21,0,0,144,1,0,1200.0,
2025-05-02,18,9496.382431772325,0.5881692000111798,0,25,0,0,144,1,0,1200.0,
2025-05-03,0,17440.874475747387,0.24778460001107305,0,5,0,0,144,1,0,1200.0,
2025-05-03,6,10056.1635275133,0.8893893000058597,0,24,0,0,144,1,0,1200.0,
2025-05-03,12,14310.912549697641,0.2214665000064997,0,37,0,0,144,1,0,1200.0,
2025-05-03,18,14525.906881960682,0.15553560000262223,0,54,0,0,144,1,0,1200.0,
2025-05-04,0,37856.96062070813,0.24264180001046043,0,33,0,0,144,1,0,1200.0,
2025-05-04,6,9625.732316291804,0.11532900000747759,0,35,0,0,144,1,0,1200.0,
2025-05-04,12,15102.050384754384,0.5252542999951402,0,37,0,0,144,1,0,1200.0,
2025-05-04,18,30203.77357604875,0.11336869999649934,0,53,0,0,144,1,0,1200.0,
2025-05-05,0,42866.63934201541,0.15236429999640677,0,40,0,0,144,1,0,1200.0,
2025-05-05,6,9080.613737252934,0.11994199999026023,0,33,0,0,144,1,0,1200.0,
2025-05-05,12,13177.093237105742,0.2819125999958487,0,41,0,0,144,1,0,1200.0,
2025-05-05,18,15550.747286076286,0.5193961999902967,0,54,0,0,144,1,0,1200.0,
2025-05-06,0,37313.849067456096,0.30838829999265727,0,33,0,0,144,1,0,1200.0,
2025-05-06,6,12263.358128449878,0.320534200000111,0,77,0,0,144,1,0,1200.0,
2025-05-06,12,22113.33488742519,0.9966958000004524,0,48,0,0,144,1,0,1200.0,
2025-05-06,18,19090.3612074592,1.0040005000046222,0,62,0,0,144,1,0,1200.0,
2025-05-07,0,40166.39645410717,0.6529797999974107,0,34,0,0,144,1,0,1200.0,
2025-05-07,6,12497.401905306217,0.26384229998802766,0,66,0,0,144,1,0,1200.0,
2025-05-07,12,18740.845744039263,0.17842679999012034,0,44,0,0,144,1,0,1200.0,
2025-05-07,18,16074.28839895393,0.13348509999923408,0,56,0,0,144,1,0,1200.0,
2025-05-08,0,44058.73126581022,0.23151769999822136,0,39,0,0,144,1,0,1200.0,
2025-05-08,6,7968.9297049555535,0.33908570000494365,0,25,0,0,144,1,0,1200.0,
2025-05-08,12,12419.547967587,0.09940979999373667,0,50,0,0,144,1,0,1200.0,
2025-05-08,18,10079.956687622092,0.08375760000490118,0,28,0,0,144,1,0,1200.0,
2025-05-09,0,22095.466857451716,0.10748020000755787,0,21,0,0,144,1,0,1200.0,
2025-05-09,6,8556.553888970684,0.401274599993485,0,3,0,0,144,1,0,1200.0,
2025-05-09,12,9473.758850991828,0.6321640999958618,0,25,0,0,144,1,0,1200.0,
2025-05-09,18,8703.800771888666,0.1848210000025574,0,21,0,0,144,1,0,1200.0,
2025-05-10,0,18975.13421993362,0.7394968000007793,0,3,0,0,144,1,0,1200.0,
2025-05-10,6,12062.971092280837,0.14793239999562502,0,20,0,0,144,1,0,1200.0,
2025-05-10,12,13988.221179391423,0.10724539999500848,0,43,0,0,144,1,0,1200.0,
2025-05-10,18,30446.879184315334,0.36055510000733193,0,52,0,0,144,1,0,1200.0,
2025-05-11,0,39133.264456149314,0.14201589999720454,0,32,0,0,144,1,0,1200.0,
2025-05-11,6,12990.401832957716,0.2763974999979837,0,49,0,0,144,1,0,1200.0,
2025-05-11,12,15918.760658513951,0.1548791999957757,0,45,0,0,144,1,0,1200.0,
2025-05-11,18,21994.40447053281,0.2501003000070341,0,53,0,0,144,1,0,1200.0,
2025-05-12,0,38751.35844220142,0.6418586999934632,0,34,0,0,144,1,0,1200.0,
2025-05-12,6,15185.376207543348,0.13863169999967795,0,54,0,0,144,1,0,1200.0,
2025-05-12,12,13174.438066252982,0.16859929999918677,0,39,0,0,144,1,0,1200.0,
2025-05-12,18,25242.605557972696,0.1609801000013249,0,52,0,0,144,1,0,1200.0,
2025-05-13,0,44309.04892261383,0.5668183000088902,0,36,0,0,144,1,0,1200.0,
2025-05-13,6,9769.238356111642,0.6896466000034707,0,32,0,0,144,1,0,1200.0,
2025-05-13,12,22934.382547658588,0.1634118999936618,0,47,0,0,144,1,0,1200.0,
2025-05-13,18,21058.374278324063,0.14445609999529552,0,60,0,0,144,1,0,1200.0,
2025-05-14,0,43621.171743355044,0.7507951000006869,0,37,0,0,144,1,0,1200.0,
2025-05-14,6,10994.1151902633,0.11833779999869876,0,44,0,0,144,1,0,1200.0,
2025-05-14,12,12452.398688190264,0.12577800000144634,0,38,0,0,144,1,0,1200.0,
2025-05-14,18,20545.738357546143,0.22928729999694042,0,65,0,0,144,1,0,1200.0,
2025-05-15,0,42821.275391939555,0.1836681000131648,0,32,0,0,144,1,0,1200.0,0.0
2025-05-15,6,10380.284011828631,0.6581277000077534,0,58,0,0,144,1,0,1200.0,0.0
2025-05-15,12,7639.8339974314795,1.4510644000110915,0,26,0,0,144,1,0,1200.0000000000007,1.0
2025-05-15,18,8593.680376252982,0.2032138000067789,0,24,0,0,144,1,0,1200.0,0.0
2025-05-16,0,20193.985680490237,0.5383584999945015,0,2,0,0,144,1,0,1200.0,0.0
2025-05-16,6,7613.421332407796,1.389511899993522,0,11,0,0,144,1,0,1200.0,0.0
2025-05-16,12,8212.99595746863,0.2516048000106821,0,21,0,0,144,1,0,1200.0,0.0
2025-05-16,18,8463.544923804438,0.44851529999868944,0,21,0,0,144,1,0,1200.0,0.0
2025-05-17,0,19058.647132470716,0.04777049999393057,0,1,0,0,144,1,0,1200.0,0.0
2025-05-17,6,10012.056392496657,0.13638009999704082,0,21,0,0,144,1,0,1200.0,0.0
2025-05-17,12,15180.948905614983,0.15428859999519773,0,41,0,0,144,1,0,1200.0,0.0
2025-05-17,18,16880.775527797956,0.2013503999914974,0,57,0,0,144,1,0,1200.0,0.0
2025-05-18,0,41402.04135040099,0.4634978999965824,0,36,0,0,144,1,0,1200.0,0.0
2025-05-18,6,10571.27863076746,0.09644520000438206,0,29,0,0,144,1,0,1200.0,0.0
2025-05-18,12,17539.112472438916,0.657514300008188,0,46,0,0,144,1,0,1200.0,0.0
2025-05-18,18,20653.59761295849,0.2566250000090804,0,60,0,0,144,1,0,1200.0,0.0
2025-05-19,0,39746.53639308972,0.17894640000304207,0,35,0,0,144,1,0,1200.0,0.0
2025-05-19,6,9971.281139801024,1.1403504999907454,0,32,0,0,144,1,0,1200.0,0.0
2025-05-19,12,18513.181359122544,0.2715387000062037,0,51,0,0,144,1,0,1200.0,0.0
2025-05-19,18,20488.212256557646,0.23326100000122096,0,56,0,0,144,1,0,1200.0,0.0
2025-05-20,0,39547.403853743046,0.5194999000086682,0,34,0,0,144,1,0,1200.0,0.0
2025-05-20,6,12132.200616683082,0.13570859999163076,0,46,0,0,144,1,0,1200.0,0.0
2025-05-20,12,12838.439821102653,0.36462639999808744,0,44,0,0,144,1,0,1200.0,0.0
2025-05-20,18,24928.66269885799,0.12265010000555776,0,51,0,0,144,1,0,1200.0,0.0
2025-05-21,0,37237.14343760684,0.6404608000011649,0,31,0,0,144,1,0,1200.0,0.0
2025-05-21,6,13365.892616861829,0.9710463999945205,0,68,0,0,144,1,0,1200.0,0.0
2025-05-21,12,15062.37529049372,0.3646800999995321,0,51,0,0,144,1,0,1200.0,0.0
2025-05-21,18,21444.608444500154,0.12076890000025742,0,57,0,0,144,1,0,1200.0,0.0
2025-05-22,0,38395.5931902003,0.3653426000091713,0,33,0,0,144,1,0,1200.0,0.0
2025-05-22,6,7472.391146599442,0.47241659999417607,0,28,0,0,144,1,0,1200.0,0.0
2025-05-22,12,8423.613952645115,0.09477070000139065,0,33,0,0,144,1,0,1200.0,0.0
2025-05-22,18,9141.728611284247,0.19941009998728987,0,26,0,0,144,1,0,1200.0,0.0
2025-05-23,0,18465.478517864794,0.5461679000000004,0,3,0,0,144,1,0,1200.0,0.0
2025-05-23,6,7592.663868530942,0.6188648000097601,0,10,0,0,144,1,0,1200.0,0.0
2025-05-23,12,10166.199631073063,0.10712090000743046,0,21,0,0,144,1,0,1200.0,0.0
2025-05-23,18,8301.653816400574,0.10050200000114273,0,21,0,0,144,1,0,1200.0,0.0
2025-05-24,0,19121.179637581583,0.043636000002152286,0,1,0,0,144,1,0,1200.0,0.0
2025-05-24,6,10211.691349001394,0.07012360000226181,0,21,0,0,144,1,0,1200.0,0.0
2025-05-24,12,15039.790424613117,0.5172058000025572,0,41,0,0,144,1,0,1200.0,0.0
2025-05-24,18,18408.587994874644,0.21069189999252558,0,56,0,0,144,1,0,1200.0,0.0
2025-05-25,0,36864.41755295127,0.09225099999457598,0,32,0,0,144,1,0,1200.0,0.0
2025-05-25,6,11370.341853052072,0.23446270001295488,0,42,0,0,144,1,0,1200.0,0.0
2025-05-25,12,26335.33269470689,0.14757459999236744,0,47,0,0,144,1,0,1200.0,0.0
2025-05-25,18,28126.98311716049,0.25985750000108965,0,54,0,0,144,1,0,1200.0,0.0
2025-05-26,0,38431.356913026175,0.3741840000002412,0,34,0,0,144,1,0,1200.0,0.0
2025-05-26,6,10673.18988327181,0.09558490000199527,0,54,0,0,144,1,0,1200.0,0.0
2025-05-26,12,14214.831160372767,1.3336590999970213,0,76,0,0,144,1,0,1200.0,0.0
2025-05-26,18,21818.434264579337,0.17790229999809526,0,58,0,0,144,1,0,1200.0,0.0
2025-05-27,0,36455.03269518211,0.42363340000156313,0,34,0,0,144,1,0,1200.0,0.0
2025-05-27,6,13169.878118153383,1.3146938999998383,0,64,0,0,144,1,0,1200.0,0.0
2025-05-27,12,15911.161901139967,0.15074660000391304,0,45,0,0,144,1,0,1200.0,0.0
2025-05-27,18,18097.1517866171,0.10712179999973159,0,59,0,0,144,1,0,1200.0,0.0
2025-05-28,0,40665.05642115688,0.5577718999993522,0,36,0,0,144,1,0,1200.0,0.0
2025-05-28,6,9381.259437792984,0.12383799999952316,0,28,0,0,144,1,0,1200.0,0.0
2025-05-28,12,20507.986105680873,0.16578650000155903,0,41,0,0,144,1,0,1200.0,0.0
2025-05-28,18,17558.99906092954,0.14287009999679867,0,58,0,0,144,1,0,1200.0,0.0
2025-05-29,0,40255.05451460884,0.4047448000055738,0,35,0,0,144,1,0,1200.0,0.0
2025-05-29,6,9077.895861257688,0.33374049999110866,0,38,0,0,144,1,0,1200.0,0.0
2025-05-29,12,8407.587741676522,0.219366599994828,0,30,0,0,144,1,0,1200.0,0.0
2025-05-29,18,9405.24909726227,0.12842280000040773,0,31,0,0,144,1,0,1200.0,0.0
2025-05-30,0,19683.26483438942,0.10053480000351556,0,3,0,0,144,1,0,1200.0,0.0
2025-05-30,6,7928.117016767076,0.05246029999398161,0,8,0,0,144,1,0,1200.0,0.0
2025-05-30,12,8689.990235412619,0.32807029999094084,0,27,0,0,144,1,0,1200.0,0.0
2025-05-30,18,9443.988664217217,0.15881090000038967,0,28,0,0,144,1,0,1200.0,0.0
2025-05-31,0,20760.383724544914,0.07812160000321455,0,2,0,0,144,1,0,1200.0,0.0
2025-05-31,6,9299.344676315375,0.14528779999818653,0,20,0,0,144,1,0,1200.0,0.0
2025-05-31,12,16385.050837668183,0.2234727000031853,0,43,0,0,144,1,0,1200.0,0.0
2025-05-31,18,25200.323439483902,0.16022370000428054,0,59,0,0,144,1,0,1200.0,0.0
2025-06-01,0,46808.87652468442,0.1328871000005165,0,25,0,0,144,1,0,1200.0,0.0
2025-06-01,6,12011.226759607609,0.41824099999212194,0,40,0,0,144,1,0,1200.0,0.0
2025-06-01,12,15985.90216267327,0.5145394999999553,0,43,0,0,144,1,0,1200.0,0.0
2025-06-01,18,30707.971846984234,0.520941100010532,0,67,0,0,144,1,0,1200.0,0.0
2025-06-02,0,54229.69458630573,0.1802260000113165,0,31,0,0,144,1,0,1200.0,0.0
2025-06-02,6,5721.951715459495,0.19417969998903573,0,29,0,0,144,1,0,1200.0,0.0
2025-06-02,12,14588.5521533995,1.0836857999966014,0,40,0,0,144,1,0,1200.0,0.0
2025-06-02,18,21070.735657887613,0.970167899999069,0,64,0,0,144,1,0,1200.0,0.0
2025-06-03,0,51480.508465021754,0.4152849999954924,0,30,0,0,144,1,0,1200.0,0.0
2025-06-03,6,12196.778799016702,0.4100993999891216,0,34,0,0,144,1,0,1200.0,0.0
2025-06-03,12,17335.105562307992,0.23271569999633357,0,38,0,0,144,1,0,1200.0,0.0
2025-06-03,18,19570.187154675554,0.5146816999913426,0,60,0,0,144,1,0,1200.0,0.0
2025-06-04,0,59239.70834965853,0.5675805999926524,0,31,0,0,144,1,0,1200.0,0.0
2025-06-04,6,4559.451063185469,0.08415640000021085,0,28,0,0,144,1,0,1200.0,0.0
2025-06-04,12,20299.07032801327,1.0153381999989506,0,45,0,0,144,1,0,1200.0,0.0
2025-06-04,18,30372.716271953126,1.1086036000051536,0,52,0,0,144,1,0,1200.0,0.0
2025-06-05,0,51285.99957446092,0.15819019998889416,0,31,0,0,144,1,0,1200.0,0.0
2025-06-05,6,10655.559547318939,0.23495089999050833,0,20,0,0,144,1,0,1200.0,0.0
2025-06-05,12,11646.960222238013,0.23744890000671148,0,34,0,0,144,1,0,1200.0,0.0
2025-06-05,18,14638.117420490424,0.19015399999625515,0,49,0,0,144,1,0,1200.0,0.0
2025-06-06,0,30672.71239791039,0.17008380001061596,0,32,0,0,144,1,0,1200.0,0.0
2025-06-06,6,8056.641437056391,0.06795329999295063,0,8,0,0,144,1,0,1200.0,0.0
2025-06-06,12,9261.95059335095,0.5271910000010394,0,22,0,0,144,1,0,1200.0,0.0
2025-06-06,18,14605.055787017433,0.13300790000357665,0,54,0,0,144,1,0,1200.0,0.0
2025-06-07,0,29357.730084636758,0.6676567000104114,0,33,0,0,144,1,0,1200.0,0.0
2025-06-07,6,10834.37734612005,0.07361669999954756,0,22,0,0,144,1,0,1200.0,0.0
2025-06-07,12,17457.800867968483,0.12762270000530407,0,38,0,0,144,1,0,1200.0,0.0
2025-06-07,18,23472.53173281113,0.15253069999744184,0,55,0,0,144,1,0,1200.0,0.0
2025-06-08,0,48441.06312553046,0.3440381999971578,0,36,0,0,144,1,0,1200.0,0.0
2025-06-08,6,14569.921441575274,0.26396419999946374,0,49,0,0,144,1,0,1200.0,0.0
2025-06-08,12,18393.43088666163,0.9447285999922315,0,60,0,0,144,1,0,1200.0,0.0
2025-06-08,18,32917.31904434303,0.23295409999263939,0,53,0,0,144,1,0,1200.0,0.0
2025-06-09,0,60248.828692937605,1.285949699988123,0,29,0,0,144,1,0,1200.0,0.0
2025-06-09,6,9638.839035998808,0.16858649998903275,0,38,0,0,144,1,0,1200.0,0.0
2025-06-09,12,24467.047852302294,0.10675900000205729,0,42,0,0,144,1,0,1200.0,0.0
2025-06-09,18,31609.325992723203,0.11940919999324251,0,59,0,0,144,1,0,1200.0,0.0
2025-06-10,0,54237.562961012736,0.21245340000314172,0,36,0,0,144,1,0,1200.0,0.0
2025-06-10,6,13032.018763226548,0.7908457000012277,0,47,0,0,144,1,0,1200.0,0.0
2025-06-10,12,28343.34834170883,0.13569719999213703,0,67,0,0,144,1,0,1200.0,0.0
2025-06-10,18,40706.27440984916,0.21708429999125656,0,55,0,0,144,1,0,1200.0,0.0
2025-06-11,0,57486.5354077442,0.9517876000027172,0,33,0,0,144,1,0,1200.0,0.0
2025-06-11,6,14904.301687897254,0.10935620000236668,0,58,0,0,144,1,0,1200.0,0.0
2025-06-11,12,20099.701308044136,0.31346099999791477,0,55,0,0,144,1,0,1200.0,0.0
2025-06-11,18,37726.082232575354,0.3481984999962151,0,54,0,0,144,1,0,1200.0,0.0
2025-06-12,0,56871.22135553703,0.7145693000056781,0,30,0,0,144,1,0,1200.0,0.0
2025-06-12,6,11252.609380975566,0.40531680001004133,0,61,0,0,144,1,0,1200.0,0.0
2025-06-12,12,14772.153258309498,0.11334319999150466,0,46,0,0,144,1,0,1200.0,0.0
2025-06-12,18,17649.153315341264,0.4597848000121303,0,53,0,0,144,1,0,1200.0,0.0
2025-06-13,0,32920.36665831914,0.15931309999723453,0,24,0,0,144,1,0,1200.0,0.0
2025-06-13,6,9394.916085339979,0.5886603999970248,0,43,0,0,144,1,0,1200.0,0.0
2025-06-13,12,10120.118306280146,0.3832510999927763,0,25,0,0,144,1,0,1200.0,0.0
2025-06-13,18,16139.391020706045,0.23271569999633357,0,49,0,0,144,1,0,1200.0,0.0
2025-06-14,0,29699.145091932132,1.1302715000056196,0,24,0,0,144,1,0,1200.0,0.0
2025-06-14,6,11547.91001538756,0.17481739999493584,0,22,0,0,144,1,0,1200.0,0.0
2025-06-14,12,15910.248594507013,0.4532638000091538,0,37,0,0,144,1,0,1200.0,0.0
2025-06-14,18,32394.335607987625,0.48374409999814816,0,52,0,0,144,1,0,1200.0,0.0
2025-06-15,0,49085.63666202254,0.14551489999576006,0,37,0,0,144,1,0,1200.0,0.0
2025-06-15,6,15695.426860791087,0.1039844000042649,0,73,0,0,144,1,0,1200.0,0.0
2025-06-15,12,25775.692399348172,0.29709370000637136,0,72,0,0,144,1,0,1200.0,0.0
2025-06-15,18,40732.36200916367,0.1961991999996826,0,54,0,0,144,1,0,1200.0,0.0
2025-06-16,0,54732.89450468779,0.5839259999920614,0,34,0,0,144,1,0,1200.0,0.0
2025-06-16,6,14759.920900228664,1.1026149000099394,0,71,0,0,144,1,0,1200.0,0.0
2025-06-16,12,20117.477257302246,0.1260106999980053,0,48,0,0,144,1,0,1200.0,0.0
2025-06-16,18,40882.458556156766,0.19856409999192692,0,55,0,0,144,1,0,1200.0,0.0
2025-06-17,0,55353.36691045611,0.6254479000053834,0,31,0,0,144,1,0,1200.0,0.0
2025-06-17,6,15862.179169356612,0.2138152999978047,0,57,0,0,144,1,0,1200.0,0.0
2025-06-17,12,19181.745366375,0.4440374999976484,0,44,0,0,144,1,0,1200.0,0.0
2025-06-17,18,37193.42797188806,0.27130059999763034,0,54,0,0,144,1,0,1200.0,0.0
2025-06-18,0,55394.9901571358,0.13970559999870602,0,29,0,0,144,1,0,1200.0,0.0
2025-06-18,6,15987.201037765419,0.2847793999972055,0,59,0,0,144,1,0,1200.0,0.0
2025-06-18,12,20208.242719252852,0.2571062999923015,0,50,0,0,144,1,0,1200.0,0.0
2025-06-18,18,33908.36315538832,0.14138359999924432,0,55,0,0,144,1,0,1200.0,0.0
2025-06-19,0,51542.75073102884,0.31710390000080224,0,33,0,0,144,1,0,1200.0,0.0
2025-06-19,6,9506.930844998888,1.0075254000112182,0,36,0,0,144,1,0,1200.0,0.0
2025-06-19,12,12587.305119390276,0.605957199994009,0,40,0,0,144,1,0,1200.0,0.0
2025-06-19,18,9613.202863560346,0.21523509999678936,0,22,0,0,144,1,0,1200.0,0.0
2025-06-20,0,28547.61444218709,0.9473814000084531,0,26,0,0,144,1,0,1200.0,0.0
2025-06-20,6,8398.578314427468,0.5190346000017598,0,15,0,0,144,1,0,1200.0,0.0
2025-06-20,12,11659.194092376338,0.27180490001046564,0,33,0,0,144,1,0,1200.0,0.0
2025-06-20,18,8925.047042575245,0.17759700000169687,0,22,0,0,144,1,0,1200.0,0.0
2025-06-21,0,26435.77673330145,0.7365370999905281,0,8,0,0,144,1,0,1200.0,0.0
2025-06-21,6,11515.816386723418,0.09059469999920111,0,22,0,0,144,1,0,1200.0,0.0
2025-06-21,12,17030.094383694544,0.2933634999935748,0,46,0,0,144,1,0,1200.0,0.0
2025-06-21,18,27705.478578282393,0.2380605999933323,0,52,0,0,144,1,0,1200.0,0.0
2025-06-22,0,48397.0598056308,1.075460199994268,0,27,0,0,144,1,0,1200.0,0.0
2025-06-22,6,14835.595441111314,0.7355703999928664,0,36,0,0,144,1,0,1200.0,0.0
2025-06-22,12,21240.997014517412,0.20746279999730177,0,55,0,0,144,1,0,1200.0,0.0
2025-06-22,18,36026.42401889977,0.18008910000207834,0,53,0,0,144,1,0,1200.0,0.0
2025-06-23,0,50168.97183433322,0.20878950000042096,0,32,0,0,144,1,0,1200.0,0.0
2025-06-23,6,11913.415012392763,0.17825579999771435,0,48,0,0,144,1,0,1200.0,0.0
2025-06-23,12,13939.490052947089,0.8491036999912467,0,45,0,0,144,1,0,1200.0,0.0
2025-06-23,18,29290.08248945485,0.23571559999254532,0,55,0,0,144,1,0,1200.0,0.0
2025-06-24,0,58163.51618700814,0.7495457000040915,0,30,0,0,144,1,0,1200.0,0.0
2025-06-24,6,9518.32881247974,0.6024421999900369,0,37,0,0,144,1,0,1200.0,0.0
2025-06-24,12,15418.4289362933,0.6673070000106236,0,50,0,0,144,1,0,1200.0,0.0
2025-06-24,18,32385.660763060558,0.43183940000017174,0,54,0,0,144,1,0,1200.0,0.0
2025-06-25,0,50823.97129050146,0.6976216999901226,0,34,0,0,144,1,0,1200.0,0.0
2025-06-25,6,12926.501731064855,0.1987004000111483,0,33,0,0,144,1,0,1200.0,0.0
2025-06-25,12,22641.7573303144,0.2100737000000663,0,44,0,0,144,1,0,1200.0,0.0
2025-06-25,18,23885.579975497207,0.3301857999904314,0,60,0,0,144,1,0,1200.0,0.0
2025-06-26,0,50036.34317044494,1.2644476999994367,0,35,0,0,144,1,0,1200.0,0.0
2025-06-26,6,9225.500401645268,0.9334528999897884,0,39,0,0,144,1,0,1200.0,0.0
2025-06-26,12,11312.895077889692,0.5277903999958653,0,57,0,0,144,1,0,1200.0,0.0
2025-06-26,18,10051.81596926489,1.0415613999939524,0,37,0,0,144,1,0,1200.0,0.0
2025-06-27,0,28212.26246394542,0.21589760000642855,0,23,0,0,144,1,0,1200.0,0.0
2025-06-27,6,7463.033701908623,0.8824881000036839,0,6,0,0,144,1,0,1200.0,0.0
2025-06-27,12,11569.741244544606,0.5727751999947941,0,33,0,0,144,1,0,1200.0,0.0
2025-06-27,18,9913.472194887598,0.17048509999585804,0,24,0,0,144,1,0,1200.0,0.0
2025-06-28,0,27500.7618030876,0.5230813000089256,0,17,0,0,144,1,0,1200.0,0.0
