date,issue_hour,objective,elapsed_s,lp_simultaneous_cd,lp_emergency_charge,final_simultaneous_cd,final_emergency_charge,binaries,iterations,status,terminal_soc
2025-02-01,0,43757.21873730563,0.3340866000071401,0,30,0,0,144,1,0,1200.0
2025-02-01,6,14167.412087623377,0.20640049999929033,0,27,0,0,144,1,0,1200.0
2025-02-01,12,35005.73866163702,0.1630138999898918,0,40,0,0,144,1,0,1200.0
2025-02-01,18,43907.74860165602,0.305797299995902,0,54,0,0,144,1,0,1200.0
2025-02-02,0,71951.91163828182,0.33492629999818746,0,28,0,0,144,1,0,1200.0
2025-02-02,6,14909.955774497208,0.499531699999352,0,36,0,0,144,1,0,1200.0
2025-02-02,12,33481.92892146353,0.13484620000235736,0,42,0,0,144,1,0,1200.0
2025-02-02,18,46584.51022325769,0.8698031999956584,0,55,0,0,144,1,0,1200.0
2025-02-03,0,62098.6689890343,0.42798039999615867,0,32,0,0,144,1,0,1200.0
2025-02-03,6,9967.847874304402,0.4435327999963192,0,24,0,0,144,1,0,1200.0
2025-02-03,12,26871.74660715165,0.12416600000869948,0,43,0,0,144,1,0,1200.0
2025-02-03,18,43864.87708269215,0.45378850000270177,0,55,0,0,144,1,0,1200.0
2025-02-04,0,64328.21214400951,0.5085822000110056,0,31,0,0,144,1,0,1200.0
2025-02-04,6,10647.340118609694,0.595106399996439,0,27,0,0,144,1,0,1200.0
2025-02-04,12,22842.478466188193,0.06171290000202134,0,44,0,0,144,1,0,1200.0
2025-02-04,18,45455.181376315995,0.17564429999038111,0,55,0,0,144,1,0,1200.0
2025-02-05,0,59690.05836019193,0.7409205000003567,0,31,0,0,144,1,0,1200.0
2025-02-05,6,11500.981011663096,0.24060030000691768,0,42,0,0,144,1,0,1200.0
2025-02-05,12,28663.279255013367,0.16787279999698512,0,43,0,0,144,1,0,1200.0
2025-02-05,18,42746.67204252338,0.4484456000063801,0,54,0,0,144,1,0,1200.0
2025-02-06,0,64080.58206084479,0.6819097999978112,0,32,0,0,144,1,0,1200.0
2025-02-06,6,7826.049287576436,0.06959290000668261,0,24,0,0,144,1,0,1200.0
2025-02-06,12,17402.729380529338,0.18883020000066608,0,46,0,0,144,1,0,1200.0
2025-02-06,18,16721.28922019555,0.28937060000316706,0,57,0,0,144,1,0,1200.0
2025-02-07,0,32250.69584285706,0.6272580000077141,0,41,0,0,144,1,0,1200.0
2025-02-07,6,7596.675909953882,0.0657612000068184,0,21,0,0,144,1,0,1200.0
2025-02-07,12,10782.428446108002,0.362660999991931,0,36,0,0,144,1,0,1200.0
2025-02-07,18,16819.120144168777,0.38557030000083614,0,59,0,0,144,1,0,1200.0
