date,cost_plan,cost_adjust_up,cost_adjust_down,cost_emergency,cost_total,energy_g0,energy_final_commitment,energy_up,energy_down,adjustment_churn,energy_emergency,energy_waste,charge_energy,discharge_energy,soc_0000,soc_0600,soc_1200,soc_1800,soc_2400,terminal_proxy_soc_0000,terminal_proxy_soc_0600,terminal_proxy_soc_1200,terminal_proxy_soc_1800
2025-02-01,38552.24049518031,0.0,-1278.2106822165447,0.0,37274.02981296377,64200.36333367785,59258.99995196162,0.0,4941.363381716239,0.0,0.0,24606.074899036583,10460.376202925032,10185.627083333333,6000.0,10232.24074074074,10800.0,10800.0,4096.975156706607,1200.0,1200.0,1200.0,1200.0
