date,issue_hour,objective,elapsed_s,lp_simultaneous_cd,lp_emergency_charge,final_simultaneous_cd,final_emergency_charge,binaries,iterations,status,terminal_soc
2025-02-20,6,10721.815309369496,0.1461219000048004,0,30,0,0,144,1,0,1200.0
2025-02-20,12,11503.465238635914,0.6873340999882203,0,43,0,0,144,1,0,1200.0
2025-02-20,18,12750.50717915897,0.15138110000407323,0,37,0,0,144,1,0,1200.0
2025-02-21,0,24478.286439815638,0.22820120000687893,0,36,0,0,144,1,0,1200.0
2025-02-21,6,9360.253115421196,0.1338341000082437,0,69,0,0,144,1,0,1200.0
2025-02-21,12,14807.709411033667,0.16494420000526588,0,49,0,0,144,1,0,1200.0
2025-02-21,18,13632.579338850215,0.18581579999590758,0,56,0,0,144,1,0,1200.0
2025-02-22,0,28822.82433894751,0.3925855999987107,0,31,0,0,144,1,0,1200.0
2025-02-22,6,12645.360586606974,0.15247139999701176,0,36,0,0,144,1,0,1200.0
2025-02-22,12,21604.638466585526,0.3463534000038635,0,43,0,0,144,1,0,1200.0
2025-02-22,18,36485.82429222056,0.2135195000009844,0,53,0,0,144,1,0,1200.0
2025-02-23,0,54651.67101145791,0.18660830000590067,0,30,0,0,144,1,0,1200.0
2025-02-23,6,14348.796620126752,0.33558719999564346,0,47,0,0,144,1,0,1200.0
2025-02-23,12,23492.232470314233,0.2846575000003213,0,43,0,0,144,1,0,1200.0
2025-02-23,18,32853.21535666652,0.4025171999965096,0,57,0,0,144,1,0,1200.0
2025-02-24,0,49772.10790817044,0.5045988999918336,0,37,0,0,144,1,0,1200.0
2025-02-24,6,12401.398638033514,0.17320610000751913,0,73,0,0,144,1,0,1200.0
2025-02-24,12,18416.77378913654,0.1641992999939248,0,46,0,0,144,1,0,1200.0
2025-02-24,18,28729.069052253395,0.32489049999276176,0,59,0,0,144,1,0,1200.0
2025-02-25,0,51105.2309469185,0.18348989999503829,0,29,0,0,144,1,0,1200.0
2025-02-25,6,10925.83205584655,0.7141769000008935,0,45,0,0,144,1,0,1200.0
2025-02-25,12,18781.732527958407,0.201496000008774,0,48,0,0,144,1,0,1200.0
2025-02-25,18,29136.67730312682,0.21833609999157488,0,57,0,0,144,1,0,1200.0
2025-02-26,0,46339.96972926528,0.1869998000038322,0,39,0,0,144,1,0,1200.0
2025-02-26,6,12988.67897518939,0.8498993999965023,0,72,0,0,144,1,0,1200.0
2025-02-26,12,28771.331701872223,0.3725261999934446,0,46,0,0,144,1,0,1200.0
2025-02-26,18,36067.092292213696,0.26998830000229646,0,53,0,0,144,1,0,1200.0
2025-02-27,0,47826.87361598423,0.18093380000209436,0,36,0,0,144,1,0,1200.0
2025-02-27,6,9339.325158591953,0.10841309999523219,0,53,0,0,144,1,0,1200.0
2025-02-27,12,11836.583890092885,0.5421474000031594,0,50,0,0,144,1,0,1200.0
2025-02-27,18,13139.271170300035,0.27966850000666454,0,37,0,0,144,1,0,1200.0
2025-02-28,0,22729.69700918323,0.3695468000078108,0,18,0,0,144,1,0,1200.0
2025-02-28,6,8906.443014396447,0.2404711999988649,0,46,0,0,144,1,0,1200.0
2025-02-28,12,10745.15814774676,0.12710680000600405,0,37,0,0,144,1,0,1200.0
2025-02-28,18,15074.446731140966,0.11480569999548607,0,55,0,0,144,1,0,1200.0
