date,cost_plan,cost_adjust_up,cost_adjust_down,cost_emergency,cost_total,energy_g0,energy_final_commitment,energy_up,energy_down,adjustment_churn,energy_emergency,energy_waste,charge_energy,discharge_energy,soc_0000,soc_0600,soc_1200,soc_1800,soc_2400,terminal_proxy_soc_0000,terminal_proxy_soc_0600,terminal_proxy_soc_1200,terminal_proxy_soc_1800
2025-02-01,39428.679374543965,0.0,0.0,0.0,39428.679374543965,65671.5475334008,65671.5475334008,0.0,0.0,0.0,0.0,31327.697735087393,9941.525605158238,9975.851740178176,6000.0,10232.24074074074,10800.0,10800.0,3863.093333333336,1200.0,,,
2025-02-02,67725.01902421581,0.0,0.0,2.885553002208969,67727.90457721803,102559.23106761785,102559.23106761785,0.0,0.0,0.0,1.3245595603438005,22405.765620576687,16473.60460876764,14675.092552166134,3863.093333333336,10799.999999999969,9682.281730178445,10800.0,2383.679089928512,1200.0,,,
2025-02-03,60919.754628498646,0.0,0.0,404.85930640284533,61324.61393490149,95528.96313662658,95528.96313662658,0.0,0.0,0.0,114.50841856484853,12404.642662104918,19899.669694393488,16877.757301306967,2383.679089928512,10794.732357355679,8425.01481539551,10800.0,1540.3181467638026,1200.0,,,
2025-02-04,62859.54921681113,0.0,0.0,413.53457504885864,63273.08379185999,98336.31502530299,98336.31502530299,0.0,0.0,0.0,163.39106658707155,13008.204025752666,22109.06661993155,17812.428503794144,1540.3181467638026,10799.999999999565,7737.220458713633,10800.0,1646.8908782642598,1200.0,,,
2025-02-05,58215.60306221001,0.0,0.0,1532.0588412147345,59747.66190342474,92025.99236448464,92025.99236448464,0.0,0.0,0.0,332.4430248908516,7560.190799293299,22536.16777425254,18486.35016750367,1646.8908782642598,10781.234174903891,7264.555234420494,10800.0,1389.0528000874683,1200.0,,,
2025-02-06,62748.30900513772,0.0,0.0,468.37948728366405,63216.68849242139,98292.99608571603,98292.99608571603,0.0,0.0,0.0,124.55852847395977,13818.187777739868,21839.10294991097,17510.793330127497,1389.0528000874683,10800.0,7904.228862794205,10800.0,1587.8084215323474,1200.0,,,
2025-02-07,31415.211037407986,0.0,0.0,0.0,31415.211037407986,56971.552430218435,56971.552430218435,0.0,0.0,0.0,0.0,21053.922636298805,17363.525251795334,13251.575124542369,1587.8084215323474,10250.770370370368,10252.122897402645,10546.280602360332,2491.008787545515,1200.0,,,
2025-02-08,33595.86104034135,0.0,0.0,0.0,33595.86104034135,58777.94147877983,58777.94147877983,0.0,0.0,0.0,0.0,23387.186251930973,15059.140590197856,11245.54808001567,2491.008787545515,10238.80555555452,10800.0,10800.0,3549.18189648395,1200.0,,,
2025-02-09,66511.79052101239,0.0,0.0,233.2435982831463,66745.03411929554,100968.58885970767,100968.58885970767,0.0,0.0,0.0,52.36427099508262,19348.055220748793,16903.823389138102,14786.34144585081,3549.18189648395,10800.0,9901.603473839747,10800.0,2333.354673540681,1200.0,,,
2025-02-10,54432.575388718746,0.0,0.0,1320.2952445032868,55752.87063322203,86329.79755444583,86329.79755444583,0.0,0.0,0.0,412.9549631218719,9354.888434285167,20113.38753508741,17052.161035138208,2333.354673540681,9882.935753399308,8608.71363747324,10800.0,1488.557860521344,1200.0,,,
2025-02-11,54793.77188900273,0.0,0.0,2580.90072708529,57374.67261608802,86943.13858119497,86943.13858119497,0.0,0.0,0.0,553.6093737153079,8189.3183174140495,22306.437188852855,18219.604684689963,1488.557860521344,9926.986811864099,7284.782076918492,10800.0,1320.3461252778486,1200.0,,,
2025-02-12,54824.65657975852,0.0,0.0,815.1118920552398,55639.76847181376,87326.32430487123,87326.32430487123,0.0,0.0,0.0,222.3378068436828,7984.3007063236,22019.223212381115,17721.59794032314,1320.3461252778486,10025.897559453902,8193.864192525156,10800.0,1446.9826382840297,1200.0,,,
2025-02-13,49470.738840774095,0.0,0.0,3404.2680116652355,52875.00685243933,80036.43472389925,80036.43472389925,0.0,0.0,0.0,822.1161939319854,5705.170283703073,20271.65332198161,16447.751704520124,1446.9826382840297,9847.162847963042,8541.147364808992,10800.0,1416.1909563784518,1200.0,,,
2025-02-14,24506.40518885426,0.0,0.0,88.25449277141117,24594.65968162567,45846.52883265262,45846.52883265262,0.0,0.0,0.0,24.280846185717166,11697.098774769005,17893.66033101896,13521.751243616296,1416.1909563784518,9938.180134591552,5768.716018265381,10519.956113240374,2496.3172058329656,1200.0,,,
2025-02-15,30811.016924817646,0.0,0.0,0.0,30811.016924817646,55318.067047097065,55318.067047097065,0.0,0.0,0.0,0.0,22554.22438303416,15687.316726029216,12203.565161966315,2496.3172058329656,10191.87037037037,10457.977282887998,10800.0,3055.3854126300203,1200.0,,,
2025-02-16,59969.31280236958,0.0,0.0,146.83699167531984,60116.149794044904,92935.19798179963,92935.19798179963,0.0,0.0,0.0,67.24655987724248,15415.807769510604,17552.72380986838,15343.466137702113,3055.3854126300203,10800.0,9232.442001059333,10800.0,1804.5411329536578,1200.0,,,
2025-02-17,52821.30722497628,0.0,0.0,1886.9885175599875,54708.29574253626,85278.19394565486,85278.19394565486,0.0,0.0,0.0,467.77754492681606,11361.471112866902,18858.062731821858,15657.425520773755,1804.5411329536578,9846.155967745193,9536.113357633345,10800.0,1379.6581240669384,1200.0,,,
2025-02-18,47592.272021900506,0.0,0.0,5734.233466435033,53326.50548833554,77007.28191598528,77007.28191598528,0.0,0.0,0.0,1293.6580021751442,2110.211590425183,21168.95906798065,17069.61852357874,1379.6581240669384,9878.390969856242,7504.813245352423,10800.0,1465.4784812731386,1200.0,,,
2025-02-19,48792.29755623819,0.0,0.0,3465.3090041295873,52257.60656036778,78828.09205666378,78828.09205666378,0.0,0.0,0.0,946.4670391815553,2694.0929387469578,22567.27279796023,18366.13402419518,1465.4784812731386,9863.254528679412,6937.111228561676,10800.0,1369.2084169982595,1200.0,,,
2025-02-20,50421.62888659729,0.0,0.0,2290.932689947278,52712.56157654457,81918.91457322345,81918.91457322345,0.0,0.0,0.0,529.7354260591453,7297.309561360856,20756.266919814232,16598.06021522585,1369.2084169982595,9881.206603269082,7901.256335893866,10800.0,1607.5595168023506,1200.0,,,
2025-02-21,23797.013427102785,0.0,0.0,0.0,23797.013427102785,44626.05271434078,44626.05271434078,0.0,0.0,0.0,0.0,14795.7574215983,17430.16625705089,13160.132997641742,1607.5595168023506,9644.183703703702,6856.827491243014,10541.287132249918,2672.3391507684364,1200.0,,,
2025-02-22,26016.805776198526,0.0,0.0,40.52677932438936,26057.332555522917,47911.35734688793,47911.35734688793,0.0,0.0,0.0,18.94118032347535,17146.02524350022,15296.807095854,12357.29669547614,2672.3391507684364,10210.772222222215,8732.780801566198,10692.918690211696,2709.1358753968834,1200.0,,,
2025-02-23,50637.415575531355,0.0,0.0,2962.7179487496114,53600.133524280966,81472.56343954537,81472.56343954537,0.0,0.0,0.0,703.5058918077978,7964.83461295335,20056.803746925292,17377.422711858813,2709.1358753968834,9898.83362407206,7271.889819404463,10800.0,1452.0117900087462,1200.0,,,
2025-02-24,48757.069089564495,0.0,0.0,1078.523146631282,49835.59223619578,78563.07811254168,78563.07811254168,0.0,0.0,0.0,212.93591964307137,6515.606087092685,20836.111506383837,16778.737177958435,1452.0117900087462,9925.303491187777,7913.123171151137,10800.0,1561.4708369114933,1200.0,,,
2025-02-25,49949.65997829062,0.0,0.0,1250.1505738135165,51199.810552104136,80958.95334866227,80958.95334866227,0.0,0.0,0.0,309.69304054611405,11880.183918908746,18936.786845590057,15369.64760862376,1561.4708369114933,9858.40905558954,9401.041020609962,10800.0,1527.192766138362,1200.0,,,
2025-02-26,45441.36472001012,0.0,0.0,5348.681349821627,50790.04606983175,74580.17361086284,74580.17361086284,0.0,0.0,0.0,1192.1675821369174,2976.8375314219393,21323.033433539014,17342.377805294534,1527.192766138362,9897.15411798972,6894.124836924122,10753.82518311665,1448.6141837739947,1200.0,,,
2025-02-27,46876.37884854521,0.0,0.0,3194.411858803288,50070.7907073485,76467.77334456837,76467.77334456837,0.0,0.0,0.0,671.2759880030402,6057.158404017406,22108.69236766901,17983.385639115004,1448.6141837739947,9902.439456896745,6835.641182548145,10800.0,1364.8977156594335,1200.0,,,
