target,error_00,error_06,error_12
2025-01-10 13:00:00,-1135.8975,518.4925999999996,116.96159999999963
2025-01-10 14:00:00,-287.3436999999999,544.0757999999996,221.66020000000026
2025-01-10 15:00:00,-355.72850000000017,394.90650000000005,232.22969999999987
2025-01-10 16:00:00,-138.50829999999996,81.66620000000012,174.24119999999994
2025-01-11 13:00:00,54.29400000000078,-121.23589999999967,47.1872000000003
2025-01-11 14:00:00,523.2654000000002,-400.5072,26.449400000000423
2025-01-11 15:00:00,370.1131999999998,-402.99980000000005,-15.319300000000112
2025-01-11 16:00:00,-73.9976999999999,-362.9184,-63.20129999999995
2025-01-12 13:00:00,-512.7834000000003,-411.4206000000004,-16.25460000000021
2025-01-12 14:00:00,-469.7506999999996,-341.3721999999998,17.312200000000303
2025-01-12 15:00:00,-532.9848999999999,-88.42259999999987,39.154799999999796
2025-01-12 16:00:00,46.20539999999983,-48.88589999999999,10.241999999999962
2025-01-13 13:00:00,-422.96019999999953,-827.2645999999995,-44.024099999999635
2025-01-13 14:00:00,-696.0963999999994,-564.6151,-35.172599999999875
2025-01-13 15:00:00,-453.5890999999997,18.816400000000158,10.947999999999865
2025-01-13 16:00:00,-446.9502,212.72440000000006,-44.063199999999824
2025-01-14 13:00:00,-279.01550000000043,-84.28690000000006,-123.1824000000006
2025-01-14 14:00:00,-265.1279000000004,-253.05379999999968,-134.29879999999957
2025-01-14 15:00:00,128.39570000000003,-414.85120000000006,-95.9639000000002
2025-01-14 16:00:00,-17.720299999999952,-292.2524000000001,-98.20770000000016
2025-01-15 13:00:00,926.8509000000004,-56.6291999999994,25.01429999999982
2025-01-15 14:00:00,1244.9911000000002,-283.2635999999993,63.44520000000011
2025-01-15 15:00:00,785.5500000000002,-220.8054000000002,75.71099999999979
2025-01-15 16:00:00,393.9375,-178.04860000000008,73.6418000000001
2025-01-16 13:00:00,701.2945,180.02599999999984,79.33089999999993
2025-01-16 14:00:00,448.6125000000002,-152.21090000000004,192.16119999999955
2025-01-16 15:00:00,585.6375000000003,-87.03330000000005,201.913
2025-01-16 16:00:00,182.09529999999995,-112.62969999999996,113.654
2025-01-16 17:00:00,-7.799199999999999,-12.726100000000002,14.078399999999988
2025-01-17 13:00:00,131.875,352.09519999999975,39.07300000000032
2025-01-17 14:00:00,304.97689999999966,273.3746999999994,35.42839999999978
2025-01-17 15:00:00,9.603000000000065,60.270300000000134,104.06660000000011
2025-01-17 16:00:00,-155.1063999999999,-46.894599999999855,59.93080000000009
2025-01-17 17:00:00,-5.672499999999985,6.056200000000018,2.2954000000000008
2025-01-18 13:00:00,-1058.0032,-643.3590000000004,112.21339999999964
2025-01-18 14:00:00,-628.2390000000005,-569.0434000000005,141.6261999999997
2025-01-18 15:00:00,-598.4796999999999,-564.3797999999997,113.77240000000029
2025-01-18 16:00:00,-83.98540000000003,-159.80830000000014,109.49969999999985
2025-01-18 17:00:00,-12.132999999999996,-10.531099999999995,1.6847000000000065
2025-01-19 13:00:00,584.1756999999998,161.1178,-37.98319999999967
2025-01-19 14:00:00,781.1382999999996,601.2653,-54.38630000000012
2025-01-19 15:00:00,679.1935000000003,272.16420000000016,-77.88289999999961
2025-01-19 16:00:00,214.50240000000008,182.94790000000012,-74.37049999999999
2025-01-19 17:00:00,34.29589999999999,9.118799999999993,-9.912499999999994
2025-01-20 13:00:00,660.8319999999994,210.80409999999938,68.23570000000018
2025-01-20 14:00:00,379.58770000000004,-71.98639999999978,11.947599999999511
2025-01-20 15:00:00,-210.2885000000001,-20.32510000000002,-44.737800000000334
2025-01-20 16:00:00,-298.6717000000001,-199.13490000000002,-30.3128999999999
2025-01-20 17:00:00,-30.764200000000017,-25.409400000000005,-5.823900000000009
2025-01-21 13:00:00,-192.70419999999922,105.7475000000004,-39.107199999999466
2025-01-21 14:00:00,-358.2671,304.125,-108.75990000000002
2025-01-21 15:00:00,-259.51850000000013,327.6623999999997,-178.5698000000002
2025-01-21 16:00:00,98.71500000000015,153.34010000000012,-87.50379999999996
2025-01-21 17:00:00,-0.5249000000000024,15.29679999999999,-8.228399999999993
2025-01-22 13:00:00,-549.8311000000003,-321.47090000000026,-86.7431000000006
2025-01-22 14:00:00,-153.59889999999996,-41.62169999999969,-110.42209999999977
2025-01-22 15:00:00,-76.1235999999999,-184.49829999999974,-101.5618999999997
2025-01-22 16:00:00,-173.62779999999998,-108.35140000000001,19.10349999999994
2025-01-22 17:00:00,-14.18180000000001,15.12609999999998,-1.586500000000001
2025-01-23 13:00:00,484.4517999999998,802.3613999999998,27.21560000000045
2025-01-23 14:00:00,-56.66830000000027,274.8927999999996,-34.3764000000001
2025-01-23 15:00:00,-110.12180000000035,223.58709999999974,-5.731099999999969
2025-01-23 16:00:00,7.2939000000001215,19.380800000000136,7.1077999999999975
2025-01-23 17:00:00,3.623199999999997,5.336500000000001,-2.373899999999992
2025-01-24 13:00:00,496.6767999999993,321.1939999999995,-36.41580000000067
2025-01-24 14:00:00,720.5753999999997,200.04879999999957,-122.8717000000006
2025-01-24 15:00:00,311.9214999999999,524.0356999999995,-71.15970000000016
2025-01-24 16:00:00,51.36569999999983,294.4146999999998,-38.86620000000016
2025-01-24 17:00:00,-21.90960000000001,33.8176,-10.603499999999997
2025-01-25 13:00:00,264.60000000000036,-359.0054999999993,24.675500000000284
2025-01-25 14:00:00,579.7125000000005,-363.97659999999996,-32.210799999999836
2025-01-25 15:00:00,419.8875000000003,-229.55960000000005,1.5304000000000997
2025-01-25 16:00:00,241.94780000000014,-17.446099999999888,4.10570000000007
2025-01-25 17:00:00,9.638100000000009,5.618200000000002,-0.539999999999992
2025-01-26 13:00:00,-923.1149999999998,46.4399999999996,19.79780000000028
2025-01-26 14:00:00,-532.1410999999998,275.2584000000006,10.86200000000008
2025-01-26 15:00:00,-328.50750000000016,329.13239999999996,-47.76099999999997
2025-01-26 16:00:00,45.22679999999991,78.53330000000005,-29.799999999999955
2025-01-26 17:00:00,12.036100000000033,-7.039799999999985,-8.676400000000001
2025-01-27 13:00:00,796.8450000000003,59.94310000000041,82.70580000000064
2025-01-27 14:00:00,888.4125000000004,-253.45859999999993,145.85440000000017
2025-01-27 15:00:00,733.6124999999997,-267.61860000000024,64.63099999999986
2025-01-27 16:00:00,445.83749999999986,-95.66650000000004,-15.020700000000033
2025-01-27 17:00:00,57.116300000000024,3.7520000000000095,11.056300000000022
2025-01-28 13:00:00,-678.6372000000001,-201.39919999999984,66.67330000000038
2025-01-28 14:00:00,197.4385000000002,-340.2003999999997,17.03899999999976
2025-01-28 15:00:00,69.5906,-180.54980000000023,68.4079999999999
2025-01-28 16:00:00,-48.124199999999746,-36.073199999999815,60.66969999999992
2025-01-28 17:00:00,12.842199999999991,3.601699999999994,5.237699999999961
2025-01-29 13:00:00,264.53479999999945,-636.652,206.82679999999982
2025-01-29 14:00:00,279.4499999999998,-310.95450000000073,260.6732999999995
2025-01-29 15:00:00,616.5749999999998,-101.30960000000005,269.2011000000002
2025-01-29 16:00:00,492.3000000000002,-94.5630000000001,147.1246000000001
2025-01-29 17:00:00,58.20119999999997,3.2608999999999924,8.411000000000001
2025-01-30 13:00:00,459.375,138.8720999999996,-98.64109999999982
2025-01-30 14:00:00,832.6125000000002,-372.1118999999999,-162.85040000000026
2025-01-30 15:00:00,892.125,-369.3589000000002,-135.57929999999988
2025-01-30 16:00:00,583.9875000000002,-235.42190000000005,-31.640899999999874
2025-01-30 17:00:00,66.21799999999996,-39.80030000000005,-13.574400000000026
2025-01-31 13:00:00,720.2353999999996,-204.3007000000007,-48.029199999999946
2025-01-31 14:00:00,298.9931999999999,-155.22119999999995,-174.76980000000003
2025-01-31 15:00:00,46.00649999999996,-200.29319999999962,-103.22539999999981
2025-01-31 16:00:00,241.61369999999988,-91.32849999999985,-45.09909999999991
2025-01-31 17:00:00,40.57759999999996,-23.767899999999997,-10.15640000000002
2025-02-01 13:00:00,-271.58620000000064,667.4505999999992,-21.036399999999958
2025-02-01 14:00:00,-230.42489999999998,415.1926000000003,-45.03300000000036
2025-02-01 15:00:00,-415.97260000000006,58.19080000000031,-54.222899999999754
2025-02-01 16:00:00,-663.7203000000002,139.23610000000008,-53.4828
2025-02-01 17:00:00,-83.0102,30.3116,-22.269900000000007
2025-02-02 13:00:00,-386.3721000000005,-202.09500000000025,-100.07949999999983
2025-02-02 14:00:00,-447.15620000000035,-46.992699999999786,-128.63850000000002
2025-02-02 15:00:00,184.92430000000013,-145.91360000000032,-118.67399999999998
2025-02-02 16:00:00,81.69880000000012,37.16980000000012,-63.0963999999999
2025-02-02 17:00:00,30.53230000000002,53.51220000000001,-18.81559999999996
2025-02-03 13:00:00,-420.97170000000006,-386.8847000000005,47.96990000000005
2025-02-03 14:00:00,-682.7776000000003,-155.69450000000052,49.87249999999949
2025-02-03 15:00:00,-252.9033999999997,24.33699999999999,34.29350000000022
2025-02-03 16:00:00,-66.9951000000001,67.10689999999977,-39.90700000000015
2025-02-03 17:00:00,-20.418800000000033,-26.866800000000012,-0.40399999999999636
2025-02-04 13:00:00,-558.9607999999998,-81.26119999999992,56.87710000000061
2025-02-04 14:00:00,-273.0676000000003,-152.07440000000042,83.63249999999971
2025-02-04 15:00:00,-1068.7737000000002,33.66710000000012,129.63200000000006
2025-02-04 16:00:00,-657.5893000000001,69.57349999999997,79.98779999999988
2025-02-04 17:00:00,-95.6771,13.808299999999974,6.2672000000000025
2025-02-05 13:00:00,-8.837199999999939,-32.896999999999935,68.7516999999998
2025-02-05 14:00:00,76.48809999999958,-357.89940000000024,80.21979999999985
2025-02-05 15:00:00,-189.4920000000002,-3.642199999999775,10.45530000000008
2025-02-05 16:00:00,-309.63729999999987,-30.066199999999753,-15.876099999999951
2025-02-05 17:00:00,-40.7885,-5.9652000000000385,-2.2819000000000074
2025-02-06 13:00:00,-1251.4256999999998,-640.3174999999992,63.919700000000375
2025-02-06 14:00:00,-1091.2723999999998,-404.79030000000057,78.76379999999972
2025-02-06 15:00:00,-961.6277,-241.98320000000012,103.01719999999978
2025-02-06 16:00:00,-770.6328000000001,-135.38470000000007,88.32830000000013
2025-02-06 17:00:00,-81.493,-21.848299999999995,5.790400000000034
2025-02-07 13:00:00,-1016.8699999999999,-750.8594999999996,-45.54740000000038
2025-02-07 14:00:00,-742.1081000000004,-580.4105,-165.27639999999974
2025-02-07 15:00:00,-945.2845000000002,-754.9894000000004,-60.362800000000334
2025-02-07 16:00:00,-617.9655,-364.9064999999998,-33.10709999999972
2025-02-07 17:00:00,-86.7987,-82.30160000000001,-4.456999999999994
2025-02-08 13:00:00,738.2249999999995,-35.35400000000027,48.08569999999963
2025-02-08 14:00:00,345.2539000000006,66.82470000000012,16.24080000000049
2025-02-08 15:00:00,582.5464000000002,-141.42200000000003,67.9989999999998
2025-02-08 16:00:00,443.3478,-10.625300000000152,76.35909999999967
2025-02-08 17:00:00,72.45840000000004,-52.317499999999995,20.534500000000037
2025-02-09 13:00:00,476.46489999999994,-410.1719000000003,-54.442700000000514
2025-02-09 14:00:00,193.95740000000023,-386.29020000000037,-97.54489999999987
2025-02-09 15:00:00,301.9417999999996,-320.7341000000001,-125.68790000000035
2025-02-09 16:00:00,-1.341399999999794,-140.17149999999992,-97.45959999999968
2025-02-09 17:00:00,-8.232100000000003,-23.800299999999993,-10.793799999999976
2025-02-10 13:00:00,-366.53729999999996,647.7640999999994,55.788399999999456
2025-02-10 14:00:00,-159.44650000000001,792.9141,39.57880000000023
2025-02-10 15:00:00,-24.010699999999815,748.0500000000002,-60.79829999999947
2025-02-10 16:00:00,43.484100000000126,253.77340000000004,-34.88259999999991
2025-02-10 17:00:00,-1.7168000000000347,42.426399999999944,-12.15300000000002
2025-02-11 13:00:00,-770.3100999999997,169.94320000000062,-97.16870000000017
2025-02-11 14:00:00,-1500.5316999999995,13.254500000000007,-73.99019999999928
2025-02-11 15:00:00,-871.1418999999996,-395.8463999999999,-19.196100000000115
2025-02-11 16:00:00,-893.7669999999998,-452.7950999999998,32.33050000000003
2025-02-11 17:00:00,-250.80280000000005,-94.37420000000003,30.670399999999972
2025-02-12 13:00:00,-141.29920000000038,16.876800000000003,-43.38670000000002
2025-02-12 14:00:00,-221.4393,-215.79110000000037,-32.967499999999745
2025-02-12 15:00:00,-602.0798000000004,87.03249999999935,-27.339700000000448
2025-02-12 16:00:00,-302.0160000000001,76.30589999999984,71.09089999999969
2025-02-12 17:00:00,-83.3426,30.96679999999992,25.742099999999937
2025-02-13 13:00:00,-260.9566999999997,397.47760000000017,-69.36509999999998
2025-02-13 14:00:00,287.95760000000064,380.1979000000001,-116.77319999999963
2025-02-13 15:00:00,210.75,0.03690000000005966,-113.25849999999991
2025-02-13 16:00:00,137.97659999999996,104.0043999999998,-101.86329999999998
2025-02-13 17:00:00,50.838300000000004,61.79290000000003,-9.575699999999983
2025-02-14 13:00:00,416.52309999999943,-218.81940000000031,-106.80180000000018
2025-02-14 14:00:00,589.7327000000005,-87.15259999999944,-144.3089
2025-02-14 15:00:00,435.03750000000036,-23.262699999999313,-148.29329999999936
2025-02-14 16:00:00,360.2687000000001,-225.35950000000003,-161.17970000000014
2025-02-14 17:00:00,72.4602000000001,-26.44539999999995,-64.44579999999996
2025-02-15 13:00:00,-659.6363999999994,318.1319000000003,117.03859999999986
2025-02-15 14:00:00,-896.8296999999993,583.7607000000007,208.1952000000001
2025-02-15 15:00:00,-394.85280000000057,242.40449999999964,117.92959999999948
2025-02-15 16:00:00,-223.33359999999993,211.8775999999998,1.1282999999998538
2025-02-15 17:00:00,-80.5344,10.266899999999964,-11.66820000000007
2025-02-16 13:00:00,-523.1889999999994,160.54460000000017,86.64780000000064
2025-02-16 14:00:00,-591.8391000000001,305.8734999999997,282.8669
2025-02-16 15:00:00,-1081.5144000000005,216.64419999999973,380.16979999999967
2025-02-16 16:00:00,-530.2357000000002,80.86650000000009,193.56129999999985
2025-02-16 17:00:00,-127.93190000000004,52.663099999999986,47.993499999999926
2025-02-17 13:00:00,-2020.6898999999994,-2.658300000000054,84.78760000000057
2025-02-17 14:00:00,-721.4278000000004,-255.92210000000068,138.9350999999997
2025-02-17 15:00:00,-266.1877999999997,-266.40480000000025,168.91710000000057
2025-02-17 16:00:00,165.0560999999998,-130.74839999999995,111.08069999999998
2025-02-17 17:00:00,-98.15229999999997,-19.52819999999997,32.38639999999998
2025-02-18 13:00:00,634.1408999999994,243.53749999999945,86.01689999999962
2025-02-18 14:00:00,587.1749999999993,574.7069999999994,51.95129999999972
2025-02-18 15:00:00,484.35000000000036,482.03340000000026,105.72250000000076
2025-02-18 16:00:00,-82.91769999999997,-66.64750000000004,193.4342999999999
2025-02-18 17:00:00,-201.66970000000003,-17.5163,5.670599999999922
2025-02-19 13:00:00,540.0014000000001,237.85699999999997,-84.8098
2025-02-19 14:00:00,246.14809999999943,-73.76910000000044,-170.8717999999999
2025-02-19 15:00:00,-29.871399999999994,380.78809999999976,-110.36149999999998
2025-02-19 16:00:00,197.81860000000006,75.23970000000008,-16.730799999999817
2025-02-19 17:00:00,56.49969999999996,72.98599999999999,38.42549999999994
2025-02-20 13:00:00,-627.5967,161.80029999999988,-14.08390000000054
2025-02-20 14:00:00,35.813600000000406,-236.9448000000002,4.692399999999907
2025-02-20 15:00:00,-58.343700000000354,-657.3698000000004,71.33700000000044
2025-02-20 16:00:00,164.51249999999982,-459.2000000000003,36.591399999999794
2025-02-20 17:00:00,115.93979999999999,-104.07569999999998,10.590799999999945
2025-02-21 13:00:00,208.46029999999973,-423.5468000000001,-69.45359999999982
2025-02-21 14:00:00,440.8125,-609.9558999999999,1.3623000000006869
2025-02-21 15:00:00,641.4571999999998,-188.8797000000004,-5.1773999999995794
2025-02-21 16:00:00,143.71230000000014,138.6282000000001,62.964600000000246
2025-02-21 17:00:00,88.45249999999999,67.70949999999993,17.176199999999994
2025-02-22 13:00:00,403.8106000000007,-256.45640000000003,48.7474000000002
2025-02-22 14:00:00,-173.52130000000034,-204.83839999999964,191.27160000000003
2025-02-22 15:00:00,-792.9024,-218.35139999999956,120.3717000000006
2025-02-22 16:00:00,239.64550000000008,-227.26629999999977,37.64380000000028
2025-02-22 17:00:00,-55.350799999999936,-93.7580999999999,28.560699999999997
2025-02-23 13:00:00,-812.5163000000002,-221.03499999999985,85.66409999999996
2025-02-23 14:00:00,-310.91299999999956,-472.46370000000024,203.60559999999987
2025-02-23 15:00:00,-557.4781999999996,-649.9630999999999,233.45800000000054
2025-02-23 16:00:00,-405.6233000000002,-375.2656000000002,138.47839999999997
2025-02-23 17:00:00,15.421299999999974,-127.6132,14.766399999999976
2025-02-24 13:00:00,776.7385000000004,-543.6626999999999,-40.66119999999955
2025-02-24 14:00:00,0.0,-215.79489999999987,-94.1864999999998
2025-02-24 15:00:00,-626.0890000000004,-10.515699999999924,5.906100000000151
2025-02-24 16:00:00,-803.7442000000001,72.52599999999984,68.06590000000006
2025-02-24 17:00:00,-188.6725,90.08989999999994,34.97410000000002
2025-02-25 13:00:00,-490.91589999999997,-842.2049999999999,183.58230000000003
2025-02-25 14:00:00,-716.3801999999996,-1276.7878,59.25
2025-02-25 15:00:00,-538.1963000000005,-496.1889000000001,104.97719999999936
2025-02-25 16:00:00,-95.98350000000028,-195.49040000000014,118.80150000000003
2025-02-25 17:00:00,16.819099999999935,-69.49559999999997,20.460899999999924
2025-02-26 13:00:00,1183.7187999999987,125.04969999999958,-9.341600000000653
2025-02-26 14:00:00,239.6269000000002,266.64360000000033,-29.428399999999783
2025-02-26 15:00:00,618.5619999999999,414.0631000000003,8.523299999999836
2025-02-26 16:00:00,299.3054000000002,228.7573000000002,95.61700000000019
2025-02-26 17:00:00,129.2594999999999,79.45000000000005,22.982200000000034
2025-02-27 13:00:00,149.39999999999964,350.3261000000002,-16.187700000000405
2025-02-27 14:00:00,402.0749999999998,107.26020000000062,-16.2533999999996
2025-02-27 15:00:00,473.96690000000035,-44.0659999999998,109.10429999999997
2025-02-27 16:00:00,121.95299999999997,127.7775999999999,50.42009999999982
2025-02-27 17:00:00,72.48049999999989,1.4103999999999814,14.446699999999964
2025-02-28 13:00:00,738.2233999999999,-64.45720000000074,186.53009999999995
2025-02-28 14:00:00,-18.582800000000134,-23.361900000000787,181.2612999999992
2025-02-28 15:00:00,-50.38169999999991,269.8874999999998,164.7587999999996
2025-02-28 16:00:00,114.39160000000038,314.55060000000003,-10.154999999999745
2025-02-28 17:00:00,-258.6802,44.114099999999894,6.404300000000035
2025-03-01 13:00:00,-1791.3192,775.8384000000005,-1.7298999999993612
2025-03-01 14:00:00,-995.2694999999994,364.5119000000004,-26.945600000000013
2025-03-01 15:00:00,-452.3720999999996,63.11499999999978,-70.85289999999986
2025-03-01 16:00:00,-461.84709999999995,-18.1279999999997,-47.08829999999989
2025-03-01 17:00:00,-108.16899999999998,-47.98410000000001,9.666699999999992
2025-03-02 13:00:00,-513.5227999999997,-384.8729000000003,58.22119999999995
2025-03-02 14:00:00,-237.48270000000048,-56.09160000000065,-63.248600000000806
2025-03-02 15:00:00,-592.6385000000005,170.9922999999999,-106.65360000000055
2025-03-02 16:00:00,-415.7374999999997,-151.64039999999977,-148.9748999999997
2025-03-02 17:00:00,-192.35720000000003,-42.177200000000084,-100.5018
2025-03-03 13:00:00,-1207.5511000000006,743.7780000000002,-17.84110000000055
2025-03-03 14:00:00,-751.6714000000002,170.60829999999987,-20.978000000000065
2025-03-03 15:00:00,-151.3146999999999,-43.74429999999984,17.371799999999894
2025-03-03 16:00:00,497.7905999999998,-121.92599999999993,-44.815900000000056
2025-03-03 17:00:00,276.11659999999995,-124.69360000000006,-31.573100000000068
2025-03-04 13:00:00,407.28160000000025,252.26029999999992,31.650800000000345
2025-03-04 14:00:00,653.3523999999998,120.32459999999992,154.80089999999927
2025-03-04 15:00:00,353.21129999999994,472.5081,198.8770999999997
2025-03-04 16:00:00,-204.07069999999976,139.23080000000027,85.89720000000034
2025-03-04 17:00:00,-127.62209999999993,33.17290000000003,28.103600000000142
2025-03-05 13:00:00,-1005.7573000000002,-394.53749999999945,197.58650000000034
2025-03-05 14:00:00,-584.6778999999997,320.7524000000003,226.29470000000038
2025-03-05 15:00:00,-101.44899999999961,108.28150000000005,279.03310000000056
2025-03-05 16:00:00,-331.8404999999998,-349.0230999999999,283.5435000000002
2025-03-05 17:00:00,50.16890000000012,-131.01749999999993,43.924600000000055
2025-03-06 13:00:00,252.86669999999958,59.12129999999979,-54.519500000000335
2025-03-06 14:00:00,-87.72090000000026,225.64709999999923,-73.92030000000068
2025-03-06 15:00:00,-390.3586000000005,285.924,-31.43170000000009
2025-03-06 16:00:00,-67.18679999999995,42.78830000000016,30.860200000000077
2025-03-06 17:00:00,-22.39709999999991,64.18039999999996,8.286399999999958
2025-03-07 13:00:00,-785.8477000000003,449.27179999999953,161.11359999999968
2025-03-07 14:00:00,-564.5799999999999,426.10679999999957,255.5015000000003
2025-03-07 15:00:00,-1193.8314000000005,429.46069999999963,222.33410000000003
2025-03-07 16:00:00,-480.634,115.7183,133.36820000000034
2025-03-07 17:00:00,-240.23739999999987,-32.54139999999984,22.37160000000017
2025-03-08 13:00:00,-584.4696000000004,-93.91029999999955,-113.09299999999985
2025-03-08 14:00:00,-457.0784999999996,394.8620000000001,-171.73399999999947
2025-03-08 15:00:00,-379.2545,319.23070000000007,-128.3053
2025-03-08 16:00:00,-53.090599999999995,63.652500000000146,-104.55009999999993
2025-03-08 17:00:00,-89.3397,-25.639799999999923,-52.18299999999999
2025-03-09 13:00:00,-1836.204200000001,0.0,0.0
2025-03-09 14:00:00,-1298.9481000000005,727.6508999999996,-90.1877000000004
2025-03-09 15:00:00,-443.1143000000002,622.7717999999995,-84.15270000000055
2025-03-09 16:00:00,-176.25820000000022,423.14390000000003,-43.4984000000004
2025-03-09 17:00:00,-20.185300000000097,169.10529999999994,-30.66489999999999
2025-03-10 13:00:00,76.8786999999993,127.13639999999941,87.84079999999994
2025-03-10 14:00:00,196.22360000000026,472.3234999999995,80.48219999999947
2025-03-10 15:00:00,-78.35130000000026,498.2494999999999,20.961699999999837
2025-03-10 16:00:00,-69.6860999999999,197.82780000000002,68.65200000000004
2025-03-10 17:00:00,57.567800000000034,203.04660000000013,13.536399999999958
2025-03-11 13:00:00,1671.0159999999996,81.71159999999963,54.41029999999955
2025-03-11 14:00:00,431.8906999999999,-348.1361999999999,132.95719999999983
2025-03-11 15:00:00,176.65659999999934,-620.1477000000004,171.2534999999998
2025-03-11 16:00:00,183.40549999999985,-237.3804,212.32499999999982
2025-03-11 17:00:00,-33.983200000000124,-108.06970000000001,52.7815999999998
2025-03-12 13:00:00,-562.3824999999997,565.4231000000009,135.42430000000058
2025-03-12 14:00:00,-966.1904999999997,835.1896999999999,111.36579999999958
2025-03-12 15:00:00,-523.0220999999992,605.0041000000001,100.71540000000005
2025-03-12 16:00:00,-510.34709999999995,533.9598000000001,-22.510099999999966
2025-03-12 17:00:00,-199.64279999999997,331.3348000000001,12.466499999999996
2025-03-13 13:00:00,559.8353999999999,108.95529999999962,-131.15689999999995
2025-03-13 14:00:00,993.2665999999999,-104.49399999999969,-170.72090000000026
2025-03-13 15:00:00,-168.98590000000058,38.73790000000008,-167.9926000000005
2025-03-13 16:00:00,151.7505000000001,-101.86180000000013,-70.2805000000003
2025-03-13 17:00:00,-35.878200000000106,-160.3524,21.536799999999857
2025-03-14 13:00:00,880.3875000000007,308.90830000000005,-88.38789999999972
2025-03-14 14:00:00,87.64069999999992,-128.83129999999983,-152.22659999999996
2025-03-14 15:00:00,156.3154000000004,-261.9870999999994,-164.9431999999997
2025-03-14 16:00:00,2.372399999999743,-369.6863000000003,-137.42460000000028
2025-03-14 17:00:00,108.89190000000008,-56.232299999999896,-108.8114999999998
2025-03-15 13:00:00,-524.5299999999997,-832.3235999999997,-14.708999999999833
2025-03-15 14:00:00,-174.3777999999993,-1032.1621999999998,-179.04749999999967
2025-03-15 15:00:00,188.05220000000008,-735.4138999999996,-200.4430999999995
2025-03-15 16:00:00,260.24090000000024,-507.7521999999999,-186.04629999999997
2025-03-15 17:00:00,91.98649999999998,-100.36390000000006,-145.22910000000002
2025-03-16 13:00:00,260.1175000000003,-583.6653999999999,-71.5599000000002
2025-03-16 14:00:00,-901.6421,-587.0547000000006,-120.00080000000071
2025-03-16 15:00:00,-830.5896000000002,-443.53830000000016,-147.84459999999945
2025-03-16 16:00:00,-293.05470000000014,-284.7774000000004,-51.04930000000013
2025-03-16 17:00:00,88.03539999999998,-51.78729999999996,6.055000000000064
2025-03-17 13:00:00,-278.0540000000001,634.6379999999999,75.3150999999998
2025-03-17 14:00:00,-641.2036000000007,745.4505999999992,69.22440000000006
2025-03-17 15:00:00,229.7511999999997,471.8050000000003,63.43339999999989
2025-03-17 16:00:00,357.53110000000015,627.5614999999998,18.719700000000103
2025-03-17 17:00:00,100.81790000000001,280.57259999999997,-44.302900000000136
2025-03-18 13:00:00,-1443.5608999999995,-615.3944999999994,-93.09619999999995
2025-03-18 14:00:00,-742.9134999999997,-677.4309999999996,-132.01850000000013
