date,E_initial_kwh,training_cutoff,scenario_count,sampled_residual_dates,dynamic_v_yuan_per_kwh,finite_diff_E_low_kwh,finite_diff_E_high_kwh,finite_diff_J_low_yuan,finite_diff_J_high_yuan,finite_diff_low_mip_gap,finite_diff_high_mip_gap,finite_diff_low_solver_time_s,finite_diff_high_solver_time_s,mode,horizon_hours,plan_terminal_E_kwh,plan_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_kwh,surplus_kwh,charge_exec_kwh,discharge_exec_kwh,E_real_end_kwh,E_real_min_kwh,E_real_max_kwh,solver_elapsed_s,solver_mip_gap,max_real_balance_residual_kwh,max_real_state_residual_kwh,max_plan_state_residual_kwh,max_scenario_balance_residual_kwh,simultaneous_plan_periods,emergency_charge_exec_periods,emergency_charge_scenario_periods,emergency_surplus_scenario_periods,max_charge_exec_kwh,max_discharge_exec_kwh
2025-03-20,8110.222217026236,2025-03-19,10,"[""2025-03-07"", ""2025-03-11"", ""2025-01-20"", ""2025-03-09"", ""2025-01-22"", ""2025-02-20"", ""2025-03-12"", ""2025-03-14"", ""2025-03-17"", ""2025-03-05""]",0.39540224151076475,8110.222217026236,8210.222217026236,14821.447974566541,14781.907750415465,0.0,0.0,0.05050620000110939,0.017311999981757253,24h_dynamic_v,24,1200.0,39701.765961150246,2515.3997635732485,42217.1657247235,763.0588954107196,5182.906274890602,12612.521436605362,16173.277825414305,1491.1828150662782,1491.1828150662782,10800.0,0.19187599999713711,1.7875446735643836e-16,0.0,9.094947017729282e-13,2.0463630789890885e-12,5.115907697472721e-13,0,0,0,0,833.3333333333333,827.015
2025-03-20,8110.222217026236,2025-03-19,10,"[""2025-03-07"", ""2025-03-11"", ""2025-01-20"", ""2025-03-09"", ""2025-01-22"", ""2025-02-20"", ""2025-03-12"", ""2025-03-14"", ""2025-03-17"", ""2025-03-05""]",0.39540224151076475,8110.222217026236,8210.222217026236,14821.447974566541,14781.907750415465,0.0,0.0,0.05050620000110939,0.017311999981757253,48h_cyclic,48,8110.222217026236,41912.796176857846,2433.6025837810594,44346.398760638906,724.4753200370453,5247.623853059462,17820.33417667116,16173.277825414305,6178.214281125497,1491.1828150662782,10800.0,6.024830999987898,0.0,0.0,9.094947017729282e-13,1.3642420526593924e-12,3.979039320256561e-13,0,0,0,0,833.3333333333333,827.0149999999999
2025-06-21,8837.113811414798,2025-06-20,10,"[""2025-04-20"", ""2025-06-02"", ""2025-05-31"", ""2025-05-17"", ""2025-06-04"", ""2025-06-01"", ""2025-06-12"", ""2025-04-19"", ""2025-05-14"", ""2025-06-02""]",0.4719999999999709,8837.113811414798,8937.113811414798,37342.17991524673,37294.97991524673,0.0,0.0,0.018568300001788884,0.019707200000993907,24h_dynamic_v,24,3450.0,28960.572215713095,7.443895388050313,28968.016111101144,3.4169820463852716,30884.70312446019,6804.384612831289,8918.218426203151,5051.928378292795,2801.928378292795,10800.0,0.23696959999506362,0.0,5.684341886080802e-14,9.094947017729282e-13,1.9326762412674725e-12,2.5579538487363607e-13,0,0,0,0,833.3333333333333,667.4907
2025-06-21,8837.113811414798,2025-06-20,10,"[""2025-04-20"", ""2025-06-02"", ""2025-05-31"", ""2025-05-17"", ""2025-06-04"", ""2025-06-01"", ""2025-06-12"", ""2025-04-19"", ""2025-05-14"", ""2025-06-02""]",0.4719999999999709,8837.113811414798,8937.113811414798,37342.17991524673,37294.97991524673,0.0,0.0,0.018568300001788884,0.019707200000993907,48h_cyclic,48,8837.113811414798,30051.688160423557,7.443895388050313,30059.132055811606,3.4169820463852716,30965.092183261193,9304.38461283129,8918.21842620315,7301.928378292797,2801.928378292797,10800.0,5.433680699992692,3.9494638956175866e-07,5.684341886080802e-14,9.094947017729282e-13,2.2737367544323206e-12,4.547473508864641e-13,0,0,0,0,833.3333333333333,667.4907
2025-09-23,7440.977698589501,2025-09-22,10,"[""2025-09-04"", ""2025-08-20"", ""2025-09-01"", ""2025-09-14"", ""2025-09-17"", ""2025-08-10"", ""2025-08-22"", ""2025-08-10"", ""2025-08-23"", ""2025-09-20""]",0.474555555555562,7440.977698589501,7540.977698589501,34938.373286123926,34890.91773056837,0.0,0.0,0.01729349998640828,0.017406800005119294,24h_dynamic_v,24,4200.0,44767.72439153527,2854.2536210751227,47621.97801261039,710.0960735670203,9164.533310548988,16072.548688660654,15658.974500348231,4507.4109624416105,1507.4109624416103,10800.0,0.11521940000238828,0.0,1.1368683772161603e-13,9.094947017729282e-13,1.8189894035458565e-12,3.979039320256561e-13,0,0,0,0,833.3333333333333,827.1781166666666
2025-09-23,7440.977698589501,2025-09-22,10,"[""2025-09-04"", ""2025-08-20"", ""2025-09-01"", ""2025-09-14"", ""2025-09-17"", ""2025-08-10"", ""2025-08-22"", ""2025-08-10"", ""2025-08-23"", ""2025-09-20""]",0.474555555555562,7440.977698589501,7540.977698589501,34938.373286123926,34890.91773056837,0.0,0.0,0.01729349998640828,0.017406800005119294,48h_cyclic,48,7440.977698589501,45852.300886083685,2854.253621075143,48706.55450715883,710.0960735670296,9213.317221618297,18572.548688660652,15658.974500348231,6757.410962441611,1507.4109624416108,10800.0,6.714897199999541,0.0,1.1368683772161603e-13,9.094947017729282e-13,1.8189894035458565e-12,4.547473508864641e-13,0,0,0,0,833.3333333333333,827.1781166666666
2025-12-21,8684.114442267037,2025-12-20,10,"[""2025-12-07"", ""2025-12-14"", ""2025-12-05"", ""2025-12-06"", ""2025-12-15"", ""2025-11-09"", ""2025-12-07"", ""2025-11-08"", ""2025-12-06"", ""2025-12-11""]",0.47200000000004366,8684.114442267037,8784.114442267037,53420.1022817646,53372.9022817646,0.0,0.0,0.022506100009195507,0.037954800005536526,24h_dynamic_v,24,6450.0,62459.90205246614,1868.2303274665119,64328.13237993265,432.33982577709685,5913.891694991787,21741.62401344935,19416.645265058316,6677.525759862212,1427.5257598622115,10800.0,0.20197189997998066,0.0,1.1368683772161603e-13,7.958078640513122e-13,9.094947017729282e-13,4.121147867408581e-13,0,0,0,0,833.3333333333333,810.1840248178031
2025-12-21,8684.114442267037,2025-12-20,10,"[""2025-12-07"", ""2025-12-14"", ""2025-12-05"", ""2025-12-06"", ""2025-12-15"", ""2025-11-09"", ""2025-12-07"", ""2025-11-08"", ""2025-12-06"", ""2025-12-11""]",0.47200000000004366,8684.114442267037,8784.114442267037,53420.1022817646,53372.9022817646,0.0,0.0,0.022506100009195507,0.037954800005536526,48h_cyclic,48,8684.114442267037,63461.49475823465,1823.770264507954,65285.265022742606,411.358232664243,5932.783591688471,24063.134716094763,19416.645265058316,8766.885392243086,1427.5257598622115,10800.0,3.328715399984503,0.0,1.1368683772161603e-13,9.094947017729282e-13,1.3642420526593924e-12,4.121147867408581e-13,0,0,0,0,833.3333333333333,810.1840248178031
