date,policy,t,issue_slot,price_yuan_per_kwh,load_kw,pv_kw,committed_grid_kwh,baseline_grid_kwh,adjustment_grid_kwh,charge_exec_kwh,discharge_exec_kwh,emergency_kwh,surplus_kwh,E_start_kwh,E_end_kwh,emergency_cost_yuan
2025-03-03,H24,9,0,0.4787,3641.2648,0.0,602.9853282685641,602.9853282685641,0.0,0.0,0.0,3.8921383981024746,0.0,10148.301851851851,10148.301851851851,9.315833255858273
2025-03-03,H24,10,0,0.5006,3711.8883,0.0,586.616475622408,586.616475622408,0.0,0.0,0.0,32.03157437759205,0.0,10148.301851851851,10148.301851851851,80.1750306671129
2025-03-03,H24,11,0,0.4519,3673.0,0.0,640.3184847198878,640.3184847198878,0.0,0.0,0.0,0.0,28.151818053221177,10148.301851851851,10148.301851851851,0.0
2025-03-03,H24,12,0,0.4118,3696.935,0.0,618.2675466205098,618.2675466205098,0.0,0.0,0.0,0.0,2.111713287176599,10148.301851851851,10148.301851851851,0.0
2025-03-03,H24,13,0,0.4092,3555.8562,0.0,642.5351391892656,642.5351391892656,0.0,0.0,0.0,0.0,49.89243918926559,10148.301851851851,10148.301851851851,0.0
2025-03-03,H24,14,0,0.4292,3382.99,0.0,613.2173580696752,613.2173580696752,0.0,0.0,0.0,0.0,49.38569140300865,10148.301851851851,10148.301851851851,0.0
2025-03-03,H24,15,0,0.4376,3559.5635,0.0,602.687263822334,602.687263822334,0.0,0.0,0.0,0.0,9.42668048900066,10148.301851851851,10148.301851851851,0.0
2025-03-03,H24,16,0,0.4406,3625.0768,0.0,1416.566247389844,1416.566247389844,0.0,724.1090534979433,0.0,0.0,88.27772722523412,10148.301851851851,10800.0,0.0
2025-03-03,H24,17,0,0.4454,3482.45,0.0,652.3043080577993,652.3043080577993,0.0,0.0,0.0,0.0,71.89597472446599,10800.0,10800.0,0.0
2025-03-03,H24,18,0,0.4568,3511.3355,0.0,651.4580036589143,651.4580036589143,0.0,0.0,0.0,0.0,66.235420325581,10800.0,10800.0,0.0
2025-03-03,H24,19,0,0.5038,3680.2715,0.0,631.330911474693,631.330911474693,0.0,0.0,0.0,0.0,17.95232814135977,10800.0,10800.0,0.0
2025-03-03,H24,20,0,0.5399,3798.45,0.0,627.1421857984134,627.1421857984134,0.0,-0.0,0.0,5.932814201586552,0.0,10800.0,10800.0,16.0156319371829
2025-03-03,H24,21,0,0.4836,3720.0085,0.0,622.6161281857733,622.6161281857733,0.0,0.0,0.0,0.0,2.614711519106663,10800.0,10800.0,0.0
2025-03-03,H24,22,0,0.4336,3668.0872,0.0,645.3782860360325,645.3782860360325,0.0,0.0,0.0,0.0,34.03041936936586,10800.0,10800.0,0.0
2025-03-03,H24,23,0,0.4464,3694.74,0.0,648.6033960289166,648.6033960289166,0.0,0.0,-0.0,0.0,32.8133960289166,10800.0,10800.0,0.0
2025-03-03,H24,24,0,0.4798,3643.0842,0.0,654.5775164864259,654.5775164864259,0.0,0.0,0.0,0.0,47.39681648642602,10800.0,10800.0,0.0
2025-03-03,H24,25,0,0.4552,3572.1486,0.0011,646.8872863725412,646.8872863725412,0.0,0.0,0.0,0.0,51.529369705874615,10800.0,10800.0,0.0
2025-03-03,H24,26,0,0.3985,3509.12,0.0,661.44419286992,661.44419286992,0.0,0.0,0.0,0.0,76.59085953658678,10800.0,10800.0,0.0
2025-03-03,H24,27,0,0.412,3440.6705,0.0,647.7163453068437,647.7163453068437,0.0,-0.0,0.0,0.0,74.27126197351038,10800.0,10800.0,0.0
2025-03-03,H24,28,0,0.4513,3532.064,0.0151,655.9430299443258,655.9430299443258,0.0,0.0,0.0,0.0,67.26821327765913,10800.0,10800.0,0.0
2025-03-03,H24,29,0,0.4555,3670.53,0.0,658.6522549314542,658.6522549314542,0.0,0.0,0.0,0.0,46.8972549314542,10800.0,10800.0,0.0
2025-03-03,H24,30,0,0.415,3582.4074,0.0,648.7296046338685,648.7296046338685,0.0,0.0,0.0,0.0,51.66170463386845,10800.0,10800.0,0.0
2025-03-03,H24,31,0,0.4323,3617.1551,0.2108,648.2917712798276,648.2917712798276,0.0,0.0,0.0,0.0,45.46772127982763,10800.0,10800.0,0.0
2025-03-03,H24,32,0,0.4412,3647.74,0.0,632.864900362194,632.864900362194,0.0,0.0,0.0,0.0,24.90823369552743,10800.0,10800.0,0.0
2025-03-03,H24,33,0,0.3264,3320.8543,0.0,628.0601133882781,628.0601133882781,0.0,-0.0,0.0,0.0,74.58439672161148,10800.0,10800.0,0.0
2025-03-03,H24,34,0,0.5272,3838.2777,2.9357,730.9088186965844,730.9088186965844,0.0,0.0,0.0,0.0,91.68515202991773,10800.0,10800.0,0.0
2025-03-03,H24,35,0,0.9423,4906.37,0.0,855.2044602874895,855.2044602874895,0.0,0.0,0.0,0.0,37.47612695415626,10800.0,10800.0,0.0
2025-03-03,H24,36,36,1.0031,4957.8463,0.0,36.59852115137198,36.59852115137198,0.0,0.0,789.7091955152947,0.0,0.0,10800.0,9922.545338316339,0.0
2025-03-03,H24,37,36,0.9823,4848.9283,49.3453,591.5095005861644,591.5095005861644,0.0,0.0,208.42099941383543,0.0,0.0,9922.545338316339,9690.966450078744,0.0
2025-03-03,H24,38,36,1.0168,5001.65,228.3375,0.0,0.0,0.0,0.0,795.5520833333333,0.0,0.0,9690.966450078744,8807.019690819485,0.0
2025-03-03,H24,39,36,0.9564,4933.422,467.8107,0.0,0.0,0.0,0.0,744.2685499999999,0.0,0.0,8807.019690819485,7980.054635263929,0.0
2025-03-03,H24,40,36,0.9101,4781.7757,730.5501,745.3591814534009,745.3591814534009,0.0,0.0,0.0,0.0,70.15491478673425,7980.054635263929,7980.054635263929,0.0
2025-03-03,H24,41,36,0.9031,4742.3,985.4625,720.0017134028114,720.0017134028114,0.0,-0.0,0.0,0.0,93.8621300694781,7980.054635263929,7980.054635263929,0.0
2025-03-03,H24,42,36,0.8544,4847.3806,1214.5741,650.1119123195352,652.0706229369266,-1.9587106173913753,-0.0,0.0,0.0,44.6441623195351,7980.054635263929,7980.054635263929,0.0
2025-03-03,H24,43,36,0.8605,4915.0251,1447.1931,600.2009621343416,600.2009621343416,0.0,0.0,0.0,0.0,22.2289621343416,7980.054635263929,7980.054635263929,0.0
2025-03-03,H24,44,36,0.8664,4799.88,1715.85,512.3617614334485,542.2673797847842,-29.90561835133576,-0.0,0.0,1.643238566551588,0.0,7980.054635263929,7980.054635263929,7.118509470301479
2025-03-03,H24,45,36,0.7584,4651.9731,2032.5477,1330.5398050324995,1330.5398050324995,0.0,785.4899982963321,0.0,0.0,108.47890673616735,7980.054635263929,8686.995633730628,0.0
2025-03-03,H24,46,36,0.9474,5379.0863,2361.759,556.0288916642568,556.0288916642568,0.0,0.0,0.0,0.0,53.141008330923455,8686.995633730628,8686.995633730628,0.0
2025-03-03,H24,47,36,1.3164,6539.24,2661.6375,0.0,0.0,0.0,0.0,646.2670833333333,0.0,0.0,8686.995633730628,7968.921096693592,0.0
2025-03-03,H24,48,36,1.3061,6692.5899,2921.4881,0.0,0.0,0.0,0.0,628.5169666666667,0.0,0.0,7968.921096693592,7270.568911508406,0.0
2025-03-03,H24,49,36,1.2177,6527.6208,3226.8277,0.0,0.0,0.0,0.0,550.1321833333334,0.0,0.0,7270.568911508406,6659.310930026924,0.0
2025-03-03,H24,50,36,1.2217,6528.77,3538.875,0.0,0.0,0.0,0.0,498.31583333333333,0.0,0.0,6659.310930026924,6105.626670767665,0.0
2025-03-03,H24,51,36,1.1843,6492.6995,3722.1354,0.0,0.0,0.0,0.0,461.7606833333332,0.0,0.0,6105.626670767665,5592.559244841739,0.0
2025-03-03,H24,52,36,1.1679,6471.5141,3847.9839,0.0,0.0,0.0,0.0,437.25503333333324,0.0,0.0,5592.559244841739,5106.720318915814,0.0
2025-03-03,H24,53,36,1.1907,6462.33,4053.8625,0.0,0.0,0.0,0.0,401.4112499999999,0.0,0.0,5106.720318915814,4660.707818915814,0.0
2025-03-03,H24,54,36,1.1878,6417.8069,4407.407,0.0,0.0,0.0,0.0,335.06665,0.0,0.0,4660.707818915814,4288.411541138036,0.0
2025-03-03,H24,55,36,1.15,6597.2676,4656.778,0.0,0.0,0.0,0.0,323.41493333333324,0.0,0.0,4288.411541138036,3929.0616152121106,0.0
2025-03-03,H24,56,36,1.1145,6791.92,4711.875,0.0,0.0,0.0,0.0,346.6741666666667,0.0,0.0,3929.0616152121106,3543.868096693592,0.0
2025-03-03,H24,57,36,1.1263,6533.0045,4721.393,335.92964905026804,372.48777515532913,-36.55812610506109,-0.0,0.0,0.0,33.99439905026816,3543.868096693592,3543.868096693592,0.0
2025-03-03,H24,58,36,1.136,6460.2388,4818.9509,332.6359162060294,348.5131346038107,-15.877218397781348,-0.0,0.0,0.0,59.087932872696,3543.868096693592,3543.868096693592,0.0
2025-03-03,H24,59,36,1.1078,6669.26,5057.4,0.0,0.0,0.0,0.0,268.64333333333343,0.0,0.0,3543.868096693592,3245.3755041009995,0.0
2025-03-03,H24,60,36,1.0517,6623.8345,5401.9768,290.8494363777818,340.12643507494124,-49.276998697159456,-0.0,0.0,0.0,87.20648637778186,3245.3755041009995,3245.3755041009995,0.0
2025-03-03,H24,61,36,1.0091,6553.2203,5765.4974,268.0914209344003,294.0198522109905,-25.92843127659023,-0.0,0.0,0.0,136.8042709344004,3245.3755041009995,3245.3755041009995,0.0
2025-03-03,H24,62,36,1.0036,6526.85,6063.7125,0.0,0.0,0.0,0.0,77.18958333333353,0.0,0.0,3245.3755041009995,3159.6093003972956,0.0
2025-03-03,H24,63,36,1.001,6364.1561,6250.4837,282.7612747809848,299.72665970423634,-16.96538492325152,-0.0,0.0,0.0,263.8158747809848,3159.6093003972956,3159.6093003972956,0.0
