date,policy,baseline_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_kwh,emergency_intervals,end_storage_kwh,solver_time_s
2025-03-20,H24,48013.883592266,-388.03082324934473,2781.4365387300977,50407.28930774675,721.5539548580838,32,10800.0,1.1334389000003284
2025-06-21,H24,23612.140805085124,-291.99832489933954,128.89196097604446,23449.034441161828,20.560932327340595,2,10800.0,1.8873041999995621
2025-09-23,H24,48674.50533224172,3324.4632718116914,788.3361041083156,52787.30470816173,231.95540801845243,17,10800.0,1.639190800000506
2025-12-21,H24,64578.69670288064,14103.737528696463,4295.689216848094,82978.1234484252,1281.2965849074312,41,10782.001388929066,4.581936900001892
2025-03-20,H48,46383.319991412776,-397.72227998162094,2424.184667855525,48409.78237928668,621.2117277727739,30,1589.8813163487011,5.788178799999514
2025-06-21,H48,24684.951704083236,-315.1411940089947,215.4876360881678,24585.298146162408,34.28666938743305,2,8705.465653220299,5.239149499997438
2025-09-23,H48,47750.22713061591,3166.509575105929,668.820175757178,51585.55688147902,168.50772754058815,15,2261.3152050972453,8.072995300000912
2025-12-21,H48,63217.62912881984,14561.344806403857,3866.2144087690417,81645.18834399273,1194.738857901171,38,8050.122581506368,14.074993500000346
