date,mode,terminal_value_raw_yuan_per_kwh,terminal_value_used_yuan_per_kwh,finite_diff_E_low_kwh,finite_diff_E_high_kwh,finite_diff_J_low_yuan,finite_diff_J_high_yuan,finite_diff_low_mip_gap,finite_diff_high_mip_gap,finite_diff_low_solver_time_s,finite_diff_high_solver_time_s,E_start_kwh,E_plan_end_kwh,E_real_end_kwh,real_E_min_kwh,real_E_max_kwh,plan_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_kwh,surplus_kwh,charge_exec_kwh,discharge_exec_kwh,solver_elapsed_s,solver_mip_gap,sampled_residual_days,sampled_residual_dates,training_cutoff,scenario_count,horizon_hours,max_residual_kwh,max_real_state_residual_kwh,emergency_charge_exec_periods,emergency_charge_scenario_periods,emergency_surplus_scenario_periods,max_charge_exec_kwh,max_discharge_exec_kwh
2025-02-06,fixed_v_0,,0.0,,,,,,,,,1594.5372531682888,1200.0,1818.6667304184543,1594.5372531682888,10800.0,58122.15220109381,1072.2740552977932,59194.426256391605,349.2970362450594,7434.186035211388,22173.952787769656,17759.18522856828,0.36505429999670014,7.056100625240979e-07,"[14, 23, 29, 8, 33, 10, 33, 2, 6, 33]","[""2025-01-15"", ""2025-01-24"", ""2025-01-30"", ""2025-01-09"", ""2025-02-03"", ""2025-01-11"", ""2025-02-03"", ""2025-01-03"", ""2025-01-07"", ""2025-02-03""]",2025-02-05,10,24,1.8189894035458565e-12,9.094947017729282e-13,0,0,0,833.3333333333333,833.3333333333333
2025-02-06,fixed_v_0.3,,0.3,,,,,,,,,1594.5372531682888,1200.0,1818.6667304184543,1594.5372531682888,10800.0,58122.15220109382,1072.2740552977975,59194.42625639162,349.29703624506146,7434.186035211391,22173.95278776966,17759.18522856828,0.601367700000992,7.098033787598885e-07,"[14, 23, 29, 8, 33, 10, 33, 2, 6, 33]","[""2025-01-15"", ""2025-01-24"", ""2025-01-30"", ""2025-01-09"", ""2025-02-03"", ""2025-01-11"", ""2025-02-03"", ""2025-01-03"", ""2025-01-07"", ""2025-02-03""]",2025-02-05,10,24,1.8189894035458565e-12,9.094947017729282e-13,0,0,0,833.3333333333333,833.3333333333333
2025-02-06,fixed_v_0.5,,0.5,,,,,,,,,10594.537253168288,10800.0,10800.0,1818.6667304184562,10800.0,58427.145159647975,1013.5312901367503,59440.676449784725,321.2448966968053,8274.056638076181,22153.211976193597,17759.185228568276,0.327850200003013,6.056908287635396e-08,"[14, 23, 29, 8, 33, 10, 33, 2, 6, 33]","[""2025-01-15"", ""2025-01-24"", ""2025-01-30"", ""2025-01-09"", ""2025-02-03"", ""2025-01-11"", ""2025-02-03"", ""2025-01-03"", ""2025-01-07"", ""2025-02-03""]",2025-02-05,10,24,1.1368683772161603e-12,9.094947017729282e-13,0,0,0,833.3333333333333,833.3333333333333
2025-02-06,fixed_v_0.8,,0.8,,,,,,,,,10800.0,10800.0,10800.0,1818.6667304184562,10800.0,58328.40318378424,1013.5312901367512,59341.93447392099,321.24489669680577,8236.412743116289,21924.920035269475,17759.185228568276,0.32055299999774434,6.441308879054845e-08,"[14, 23, 29, 8, 33, 10, 33, 2, 6, 33]","[""2025-01-15"", ""2025-01-24"", ""2025-01-30"", ""2025-01-09"", ""2025-02-03"", ""2025-01-11"", ""2025-02-03"", ""2025-01-03"", ""2025-01-07"", ""2025-02-03""]",2025-02-05,10,24,1.9326762412674725e-12,9.094947017729282e-13,0,0,0,833.3333333333333,833.3333333333333
2025-02-06,fixed_v_1,,1.0,,,,,,,,,10800.0,10800.0,10800.0,1818.6667304184562,10800.0,58328.40318378424,1013.5312901367512,59341.93447392099,321.24489669680577,8236.412743116289,21924.920035269475,17759.185228568276,0.323290200001793,6.717842985727738e-08,"[14, 23, 29, 8, 33, 10, 33, 2, 6, 33]","[""2025-01-15"", ""2025-01-24"", ""2025-01-30"", ""2025-01-09"", ""2025-02-03"", ""2025-01-11"", ""2025-02-03"", ""2025-01-03"", ""2025-01-07"", ""2025-02-03""]",2025-02-05,10,24,1.9326762412674725e-12,9.094947017729282e-13,0,0,0,833.3333333333333,833.3333333333333
2025-02-06,dynamic_v,0.4790000000000145,0.4790000000000145,1594.5372531682888,1694.5372531682888,25873.527856276523,25825.627856276522,0.0,0.0,0.056445399997755885,0.04755519999889657,1594.5372531682888,7950.0,8568.666730418454,1594.5372531682888,10800.0,61370.702416989465,1053.973165540294,62424.67558252976,340.6029945983079,7688.280996837309,29673.952787769656,17759.18522856828,0.5080086000089068,7.131152870791991e-07,"[14, 23, 29, 8, 33, 10, 33, 2, 6, 33]","[""2025-01-15"", ""2025-01-24"", ""2025-01-30"", ""2025-01-09"", ""2025-02-03"", ""2025-01-11"", ""2025-02-03"", ""2025-01-03"", ""2025-01-07"", ""2025-02-03""]",2025-02-05,10,24,1.0800249583553523e-12,9.094947017729282e-13,0,0,0,833.3333333333333,833.3333333333333
2025-02-07,fixed_v_0,,0.0,,,,,,,,,1818.6667304184543,1200.0,2864.6211682760863,1818.6667304184543,10800.0,32372.249585861515,0.0,32372.249585861515,0.0,22748.156524435573,16638.945658507066,12536.18698931886,0.9066908000095282,0.0,"[11, 19, 35, 3, 17, 7, 16, 26, 27, 25]","[""2025-01-12"", ""2025-01-20"", ""2025-02-05"", ""2025-01-04"", ""2025-01-18"", ""2025-01-08"", ""2025-01-17"", ""2025-01-27"", ""2025-01-28"", ""2025-01-26""]",2025-02-06,10,24,1.0913936421275139e-11,9.094947017729282e-13,0,0,0,833.3333333333333,536.0374499999999
2025-02-07,fixed_v_0.3,,0.3,,,,,,,,,1818.6667304184543,1200.0,2864.6211682760863,1818.6667304184543,10800.0,32372.249585861515,0.0,32372.249585861515,0.0,22748.156524435573,16638.945658507066,12536.18698931886,0.9408352999889757,0.0,"[11, 19, 35, 3, 17, 7, 16, 26, 27, 25]","[""2025-01-12"", ""2025-01-20"", ""2025-02-05"", ""2025-01-04"", ""2025-01-18"", ""2025-01-08"", ""2025-01-17"", ""2025-01-27"", ""2025-01-28"", ""2025-01-26""]",2025-02-06,10,24,1.0913936421275139e-11,9.094947017729282e-13,0,0,0,833.3333333333333,536.0374499999999
2025-02-07,fixed_v_0.5,,0.5,,,,,,,,,10800.0,9450.0,10800.0,2864.6211682760845,10800.0,32091.775719601195,0.0,32091.775719601195,0.0,23372.86508986578,15476.774060887481,12536.186989318863,0.4886128999933135,0.0,"[11, 19, 35, 3, 17, 7, 16, 26, 27, 25]","[""2025-01-12"", ""2025-01-20"", ""2025-02-05"", ""2025-01-04"", ""2025-01-18"", ""2025-01-08"", ""2025-01-17"", ""2025-01-27"", ""2025-01-28"", ""2025-01-26""]",2025-02-06,10,24,1.8189894035458565e-12,9.094947017729282e-13,0,0,0,833.3333333333333,536.0374499999999
2025-02-07,fixed_v_0.8,,0.8,,,,,,,,,10800.0,10800.0,10800.0,2864.6211682760845,10800.0,32783.633603593786,0.0,32783.633603593786,0.0,25014.606151560423,15476.774060887477,12536.18698931886,0.5999318000103813,0.0,"[11, 19, 35, 3, 17, 7, 16, 26, 27, 25]","[""2025-01-12"", ""2025-01-20"", ""2025-02-05"", ""2025-01-04"", ""2025-01-18"", ""2025-01-08"", ""2025-01-17"", ""2025-01-27"", ""2025-01-28"", ""2025-01-26""]",2025-02-06,10,24,1.8189894035458565e-12,9.094947017729282e-13,0,0,0,833.3333333333333,536.0374499999999
2025-02-07,fixed_v_1,,1.0,,,,,,,,,10800.0,10800.0,10800.0,2864.6211682760845,10800.0,32783.633603593786,0.0,32783.633603593786,0.0,25014.60615156042,15476.774060887477,12536.18698931886,0.6511808000213932,0.0,"[11, 19, 35, 3, 17, 7, 16, 26, 27, 25]","[""2025-01-12"", ""2025-01-20"", ""2025-02-05"", ""2025-01-04"", ""2025-01-18"", ""2025-01-08"", ""2025-01-17"", ""2025-01-27"", ""2025-01-28"", ""2025-01-26""]",2025-02-06,10,24,1.8189894035458565e-12,9.094947017729282e-13,0,0,0,833.3333333333333,536.0374499999999
2025-02-07,dynamic_v,0.4720000000000073,0.4720000000000073,8568.666730418454,8668.666730418454,18820.900524335244,18773.700524335243,0.0,0.0,0.044831100007286295,0.047935199982021004,8568.666730418454,1950.0,3614.6211682760845,2864.6211682760845,10800.0,29410.72428273321,0.0,29410.72428273321,0.0,22613.33633992356,9972.2789918404,12536.18698931886,0.8047560999984853,4.469119577508899e-07,"[11, 19, 35, 3, 17, 7, 16, 26, 27, 25]","[""2025-01-12"", ""2025-01-20"", ""2025-02-05"", ""2025-01-04"", ""2025-01-18"", ""2025-01-08"", ""2025-01-17"", ""2025-01-27"", ""2025-01-28"", ""2025-01-26""]",2025-02-06,10,24,2.6147972675971687e-12,9.094947017729282e-13,0,0,0,833.3333333333333,536.0374499999999
2025-02-08,fixed_v_0,,0.0,,,,,,,,,2864.6211682760863,1200.0,3214.4118148148136,2864.6211682760863,10800.0,30131.430905491212,183.19899609254924,30314.62990158376,57.777370415569436,19884.413530483056,13780.444818655233,10847.34872122588,3.172877900011372,9.537570525798846e-07,"[30, 4, 28, 28, 35, 31, 32, 11, 30, 35]","[""2025-01-31"", ""2025-01-05"", ""2025-01-29"", ""2025-01-29"", ""2025-02-05"", ""2025-02-01"", ""2025-02-02"", ""2025-01-12"", ""2025-01-31"", ""2025-02-05""]",2025-02-07,10,24,9.094947017729282e-11,9.094947017729282e-13,0,0,0,833.3333333333333,512.9949999999999
2025-02-08,fixed_v_0.3,,0.3,,,,,,,,,2864.6211682760863,1200.0,3214.4118148148136,2864.6211682760863,10800.0,30319.00348888844,183.19899609254924,30502.20248498099,57.777370415569436,20167.01562076057,13780.444818655233,10847.34872122588,2.5109831000154372,9.701022934424222e-07,"[30, 4, 28, 28, 35, 31, 32, 11, 30, 35]","[""2025-01-31"", ""2025-01-05"", ""2025-01-29"", ""2025-01-29"", ""2025-02-05"", ""2025-02-01"", ""2025-02-02"", ""2025-01-12"", ""2025-01-31"", ""2025-02-05""]",2025-02-07,10,24,3.2105162972584367e-10,9.094947017729282e-13,0,0,0,833.3333333333333,512.9949999999999
2025-02-08,fixed_v_0.5,,0.5,,,,,,,,,10800.0,10800.0,10800.0,3214.4118148148136,10800.0,31080.157489045447,234.46627342469833,31314.623762470146,81.27291456412539,22518.543174906823,13391.788544723313,10847.34872122588,1.7211833999899682,0.0,"[30, 4, 28, 28, 35, 31, 32, 11, 30, 35]","[""2025-01-31"", ""2025-01-05"", ""2025-01-29"", ""2025-01-29"", ""2025-02-05"", ""2025-02-01"", ""2025-02-02"", ""2025-01-12"", ""2025-01-31"", ""2025-02-05""]",2025-02-07,10,24,3.637978807091713e-12,9.094947017729282e-13,0,0,0,833.3333333333333,512.9949999999999
2025-02-08,fixed_v_0.8,,0.8,,,,,,,,,10800.0,10800.0,10800.0,3214.4118148148136,10800.0,31155.301471290193,234.46627342469833,31389.767744714893,81.27291456412539,22630.798899801877,13391.788544723313,10847.34872122588,0.8470840000081807,0.0,"[30, 4, 28, 28, 35, 31, 32, 11, 30, 35]","[""2025-01-31"", ""2025-01-05"", ""2025-01-29"", ""2025-01-29"", ""2025-02-05"", ""2025-02-01"", ""2025-02-02"", ""2025-01-12"", ""2025-01-31"", ""2025-02-05""]",2025-02-07,10,24,2.3874235921539366e-12,9.094947017729282e-13,0,0,0,833.3333333333333,512.9949999999999
2025-02-08,fixed_v_1,,1.0,,,,,,,,,10800.0,10800.0,10800.0,3214.4118148148136,10800.0,31155.301471290197,234.46627342469833,31389.767744714896,81.27291456412539,22630.798899801874,13391.788544723313,10847.34872122588,0.7881813000130933,0.0,"[30, 4, 28, 28, 35, 31, 32, 11, 30, 35]","[""2025-01-31"", ""2025-01-05"", ""2025-01-29"", ""2025-01-29"", ""2025-02-05"", ""2025-02-01"", ""2025-02-02"", ""2025-01-12"", ""2025-01-31"", ""2025-02-05""]",2025-02-07,10,24,3.637978807091713e-12,9.094947017729282e-13,0,0,0,833.3333333333333,512.9949999999999
2025-02-08,dynamic_v,0.4778888888889196,0.4778888888889196,3614.6211682760845,3714.6211682760845,46092.72582159475,46044.93693270586,0.0,0.0,0.03248829999938607,0.03168549999827519,3614.6211682760845,4950.0,6964.411814814814,3214.4118148148136,10800.0,31741.40866351,183.19899609254924,31924.60765960255,57.777370415569436,20364.351665143444,17113.778151988565,10847.34872122588,1.7473440000030678,0.0,"[30, 4, 28, 28, 35, 31, 32, 11, 30, 35]","[""2025-01-31"", ""2025-01-05"", ""2025-01-29"", ""2025-01-29"", ""2025-02-05"", ""2025-02-01"", ""2025-02-02"", ""2025-01-12"", ""2025-01-31"", ""2025-02-05""]",2025-02-07,10,24,1.546140993013978e-11,9.094947017729282e-13,0,0,0,833.3333333333333,512.9949999999999
2025-02-09,fixed_v_0,,0.0,,,,,,,,,3214.4118148148136,1200.0,1200.0,1200.0,10678.426105184997,44901.213372579965,40247.695853892445,85148.9092264724,8190.611743918391,183.97171574961965,19257.6251948029,17411.64704112368,0.7180001999950036,0.0,"[17, 33, 23, 20, 2, 9, 28, 10, 17, 31]","[""2025-01-18"", ""2025-02-03"", ""2025-01-24"", ""2025-01-21"", ""2025-01-03"", ""2025-01-10"", ""2025-01-29"", ""2025-01-11"", ""2025-01-18"", ""2025-02-01""]",2025-02-08,10,24,1.8189894035458565e-12,9.094947017729282e-13,0,0,0,833.3333333333333,833.3333333333333
2025-02-09,fixed_v_0.3,,0.3,,,,,,,,,3214.4118148148136,1200.0,1200.0,1200.0,10678.426105185012,44901.213372579965,40247.69585389236,85148.90922647231,8190.611743918378,183.97171574960487,19257.625194802917,17411.647041123695,0.9450900999945588,0.0,"[17, 33, 23, 20, 2, 9, 28, 10, 17, 31]","[""2025-01-18"", ""2025-02-03"", ""2025-01-24"", ""2025-01-21"", ""2025-01-03"", ""2025-01-10"", ""2025-01-29"", ""2025-01-11"", ""2025-01-18"", ""2025-02-01""]",2025-02-08,10,24,1.8189894035458565e-12,9.094947017729282e-13,0,0,0,833.3333333333333,833.3333333333333
2025-02-09,fixed_v_0.5,,0.5,,,,,,,,,10800.0,10800.0,10701.4419544796,1200.0,10800.0,45889.13021274116,39413.682268136086,85302.81248087724,8033.606859413065,244.58635666901125,21521.43371048003,17521.063546457182,0.3048787000006996,0.0,"[17, 33, 23, 20, 2, 9, 28, 10, 17, 31]","[""2025-01-18"", ""2025-02-03"", ""2025-01-24"", ""2025-01-21"", ""2025-01-03"", ""2025-01-10"", ""2025-01-29"", ""2025-01-11"", ""2025-01-18"", ""2025-02-01""]",2025-02-08,10,24,9.094947017729282e-13,9.094947017729282e-13,0,0,0,833.3333333333333,833.3333333333333
2025-02-09,fixed_v_0.8,,0.8,,,,,,,,,10800.0,10800.0,10701.4419544796,1200.0,10800.0,45889.13021274116,39413.682268136086,85302.81248087724,8033.606859413065,244.58635666901125,21521.43371048003,17521.063546457182,0.22540680001839064,0.0,"[17, 33, 23, 20, 2, 9, 28, 10, 17, 31]","[""2025-01-18"", ""2025-02-03"", ""2025-01-24"", ""2025-01-21"", ""2025-01-03"", ""2025-01-10"", ""2025-01-29"", ""2025-01-11"", ""2025-01-18"", ""2025-02-01""]",2025-02-08,10,24,9.094947017729282e-13,9.094947017729282e-13,0,0,0,833.3333333333333,833.3333333333333
2025-02-09,fixed_v_1,,1.0,,,,,,,,,10800.0,10800.0,10701.4419544796,1200.0,10800.0,45889.13021274116,39413.682268136086,85302.81248087724,8033.606859413065,244.58635666901125,21521.43371048003,17521.063546457182,0.20502500000293367,0.0,"[17, 33, 23, 20, 2, 9, 28, 10, 17, 31]","[""2025-01-18"", ""2025-02-03"", ""2025-01-24"", ""2025-01-21"", ""2025-01-03"", ""2025-01-10"", ""2025-01-29"", ""2025-01-11"", ""2025-01-18"", ""2025-02-01""]",2025-02-08,10,24,9.094947017729282e-13,9.094947017729282e-13,0,0,0,833.3333333333333,833.3333333333333
2025-02-09,dynamic_v,0.4746506535390654,0.4746506535390654,6964.411814814814,7064.411814814814,47610.517686948406,47563.0526215945,0.0,0.0,0.03231040001264773,0.03501150000374764,6964.411814814814,5700.0,5637.422735013124,1200.0,10733.727980607835,45210.47256964598,39817.26154526393,85027.73411490991,8091.871417539276,196.750545955716,20082.874761953964,17461.418729004232,0.38194920000387356,0.0,"[17, 33, 23, 20, 2, 9, 28, 10, 17, 31]","[""2025-01-18"", ""2025-02-03"", ""2025-01-24"", ""2025-01-21"", ""2025-01-03"", ""2025-01-10"", ""2025-01-29"", ""2025-01-11"", ""2025-01-18"", ""2025-02-01""]",2025-02-08,10,24,1.1368683772161603e-12,9.094947017729282e-13,0,0,0,833.3333333333333,833.3333333333333
2025-02-10,fixed_v_0,,0.0,,,,,,,,,1200.0,1200.0,1494.7666484326232,1200.0,10800.0,54645.88584240136,1805.185813458821,56451.07165586018,562.799826879535,9349.611149969176,20603.404268128703,16423.467473594887,0.2907599000027403,5.894873454697493e-07,"[38, 23, 27, 12, 28, 36, 37, 31, 34, 8]","[""2025-02-08"", ""2025-01-24"", ""2025-01-28"", ""2025-01-13"", ""2025-01-29"", ""2025-02-06"", ""2025-02-07"", ""2025-02-01"", ""2025-02-04"", ""2025-01-09""]",2025-02-09,10,24,1.4779288903810084e-12,9.094947017729282e-13,0,0,0,833.3333333333333,814.0466971107861
2025-02-10,fixed_v_0.3,,0.3,,,,,,,,,1200.0,1200.0,1494.7666484326232,1200.0,10800.0,54645.88584240136,1805.185813458821,56451.07165586018,562.799826879535,9349.611149969176,20603.404268128703,16423.467473594887,0.3501860999967903,5.932740918043988e-07,"[38, 23, 27, 12, 28, 36, 37, 31, 34, 8]","[""2025-02-08"", ""2025-01-24"", ""2025-01-28"", ""2025-01-13"", ""2025-01-29"", ""2025-02-06"", ""2025-02-07"", ""2025-02-01"", ""2025-02-04"", ""2025-01-09""]",2025-02-09,10,24,1.4779288903810084e-12,9.094947017729282e-13,0,0,0,833.3333333333333,814.0466971107861
2025-02-10,fixed_v_0.5,,0.5,,,,,,,,,10701.4419544796,10200.0,10487.025050027045,1494.7666484326232,10800.0,54454.388905826105,1500.2524033589987,55954.64130918511,418.3576457779132,9450.443493138326,20037.644764922952,16423.467473594887,0.23920099998940714,0.0,"[38, 23, 27, 12, 28, 36, 37, 31, 34, 8]","[""2025-02-08"", ""2025-01-24"", ""2025-01-28"", ""2025-01-13"", ""2025-01-29"", ""2025-02-06"", ""2025-02-07"", ""2025-02-01"", ""2025-02-04"", ""2025-01-09""]",2025-02-09,10,24,1.4779288903810084e-12,9.094947017729282e-13,0,0,0,833.3333333333333,814.0466971107861
2025-02-10,fixed_v_0.8,,0.8,,,,,,,,,10701.4419544796,10800.0,10800.0,1494.7666484326232,10800.0,54778.90388112569,1500.2524033589987,56279.15628448469,418.3576457779132,9845.630763237623,20385.394709337346,16423.467473594887,0.2755274999944959,0.0,"[38, 23, 27, 12, 28, 36, 37, 31, 34, 8]","[""2025-02-08"", ""2025-01-24"", ""2025-01-28"", ""2025-01-13"", ""2025-01-29"", ""2025-02-06"", ""2025-02-07"", ""2025-02-01"", ""2025-02-04"", ""2025-01-09""]",2025-02-09,10,24,1.4779288903810084e-12,9.094947017729282e-13,0,0,0,833.3333333333333,814.0466971107861
2025-02-10,fixed_v_1,,1.0,,,,,,,,,10701.4419544796,10800.0,10800.0,1494.7666484326232,10800.0,54778.90388112569,1500.2524033589987,56279.15628448469,418.3576457779132,9845.630763237623,20385.394709337346,16423.467473594887,0.25823700000182725,0.0,"[38, 23, 27, 12, 28, 36, 37, 31, 34, 8]","[""2025-02-08"", ""2025-01-24"", ""2025-01-28"", ""2025-01-13"", ""2025-01-29"", ""2025-02-06"", ""2025-02-07"", ""2025-02-01"", ""2025-02-04"", ""2025-01-09""]",2025-02-09,10,24,1.4779288903810084e-12,9.094947017729282e-13,0,0,0,833.3333333333333,814.0466971107861
2025-02-10,dynamic_v,0.47544444444443795,0.47544444444443795,5637.422735013124,5737.422735013124,49196.894692504655,49149.35024806021,0.0,0.0,0.03038039998500608,0.017437600006815046,5637.422735013124,4950.0,5237.025050027047,1494.766648432625,10800.0,54233.45351975586,1801.5187715297436,56034.9722912856,560.6444924096413,9317.495750912745,19830.999453219032,16423.467473594887,0.417966900015017,0.0,"[38, 23, 27, 12, 28, 36, 37, 31, 34, 8]","[""2025-02-08"", ""2025-01-24"", ""2025-01-28"", ""2025-01-13"", ""2025-01-29"", ""2025-02-06"", ""2025-02-07"", ""2025-02-01"", ""2025-02-04"", ""2025-01-09""]",2025-02-09,10,24,1.4779288903810084e-12,9.094947017729282e-13,0,0,0,833.3333333333333,814.0466971107861
2025-02-11,fixed_v_0,,0.0,,,,,,,,,1494.7666484326232,1200.0,1426.1132574966873,1426.1132574966873,10800.0,56054.9393509886,702.0608593422447,56757.00021033084,192.52706671206536,9797.27591428915,21405.99219922236,17400.641733212455,0.20497409999370575,0.0,"[16, 21, 36, 39, 39, 34, 39, 34, 31, 10]","[""2025-01-17"", ""2025-01-22"", ""2025-02-06"", ""2025-02-09"", ""2025-02-09"", ""2025-02-04"", ""2025-02-09"", ""2025-02-04"", ""2025-02-01"", ""2025-01-11""]",2025-02-10,10,24,9.094947017729282e-13,9.094947017729282e-13,0,0,0,833.3333333333333,805.6232179450617
2025-02-11,fixed_v_0.3,,0.3,,,,,,,,,1494.7666484326232,1200.0,1426.1132574966873,1426.1132574966873,10800.0,56054.9393509886,702.0608593422447,56757.00021033084,192.52706671206536,9797.27591428915,21405.99219922236,17400.641733212455,0.30233949999092147,0.0,"[16, 21, 36, 39, 39, 34, 39, 34, 31, 10]","[""2025-01-17"", ""2025-01-22"", ""2025-02-06"", ""2025-02-09"", ""2025-02-09"", ""2025-02-04"", ""2025-02-09"", ""2025-02-04"", ""2025-02-01"", ""2025-01-11""]",2025-02-10,10,24,9.094947017729282e-13,9.094947017729282e-13,0,0,0,833.3333333333333,805.6232179450617
2025-02-11,fixed_v_0.5,,0.5,,,,,,,,,10487.025050027045,10800.0,10800.0,1426.1132574966873,10800.0,56335.975509950076,718.6864855835065,57054.661995533585,200.35457435861045,10146.911074077954,21830.023689121128,17400.641733212455,0.17449600002146326,0.0,"[16, 21, 36, 39, 39, 34, 39, 34, 31, 10]","[""2025-01-17"", ""2025-01-22"", ""2025-02-06"", ""2025-02-09"", ""2025-02-09"", ""2025-02-04"", ""2025-02-09"", ""2025-02-04"", ""2025-02-01"", ""2025-01-11""]",2025-02-10,10,24,9.094947017729282e-13,9.094947017729282e-13,0,0,0,833.3333333333333,805.6232179450617
2025-02-11,fixed_v_0.8,,0.8,,,,,,,,,10800.0,10800.0,10800.0,1426.1132574966873,10800.0,56206.1891093052,718.6864855835063,56924.87559488871,200.35457435861034,10145.115097014095,21482.273744706734,17400.641733212455,0.13633890001801774,0.0,"[16, 21, 36, 39, 39, 34, 39, 34, 31, 10]","[""2025-01-17"", ""2025-01-22"", ""2025-02-06"", ""2025-02-09"", ""2025-02-09"", ""2025-02-04"", ""2025-02-09"", ""2025-02-04"", ""2025-02-01"", ""2025-01-11""]",2025-02-10,10,24,1.0231815394945443e-12,9.094947017729282e-13,0,0,0,833.3333333333333,805.6232179450617
2025-02-11,fixed_v_1,,1.0,,,,,,,,,10800.0,10800.0,10800.0,1426.1132574966873,10800.0,56206.1891093052,718.6864855835063,56924.87559488871,200.35457435861034,10145.115097014095,21482.273744706734,17400.641733212455,0.13122670000302605,0.0,"[16, 21, 36, 39, 39, 34, 39, 34, 31, 10]","[""2025-01-17"", ""2025-01-22"", ""2025-02-06"", ""2025-02-09"", ""2025-02-09"", ""2025-02-04"", ""2025-02-09"", ""2025-02-04"", ""2025-02-01"", ""2025-01-11""]",2025-02-10,10,24,1.0231815394945443e-12,9.094947017729282e-13,0,0,0,833.3333333333333,805.6232179450617
2025-02-11,dynamic_v,0.47611111111109494,0.47611111111109494,5237.025050027047,5337.025050027047,48430.4324688054,48382.82135769429,0.0,0.0,0.03452310001011938,0.0607447000220418,5237.025050027047,9450.0,9676.113257496687,1426.1132574966873,10800.0,58122.04144793385,702.0608593422447,58824.102307276095,192.52706671206536,9814.678554272276,26414.593975228556,17400.641733212455,0.1549306999950204,0.0,"[16, 21, 36, 39, 39, 34, 39, 34, 31, 10]","[""2025-01-17"", ""2025-01-22"", ""2025-02-06"", ""2025-02-09"", ""2025-02-09"", ""2025-02-04"", ""2025-02-09"", ""2025-02-04"", ""2025-02-01"", ""2025-01-11""]",2025-02-10,10,24,9.094947017729282e-13,9.094947017729282e-13,0,0,0,833.3333333333333,805.6232179450617
2025-02-12,fixed_v_0,,0.0,,,,,,,,,1426.1132574966873,1200.0,1535.4187453716816,1426.1132574966873,10800.0,54908.5196605733,1629.831397562215,56538.351058135515,404.014765100805,9092.203320711887,20306.71392751592,16350.063342200398,3.816006400011247,0.0,"[23, 38, 28, 33, 36, 27, 11, 7, 30, 40]","[""2025-01-24"", ""2025-02-08"", ""2025-01-29"", ""2025-02-03"", ""2025-02-06"", ""2025-01-28"", ""2025-01-12"", ""2025-01-08"", ""2025-01-31"", ""2025-02-10""]",2025-02-11,10,24,1.4551915228366852e-10,7.958078640513122e-13,0,0,0,833.3333333333333,755.4174146316775
2025-02-12,fixed_v_0.3,,0.3,,,,,,,,,1426.1132574966873,1200.0,1535.4187453716816,1426.1132574966873,10800.0,54906.541943947086,1636.8066988267074,56543.348642773795,410.46102306141745,9065.968655652743,20306.71392751592,16350.063342200398,2.6136493000085466,0.0,"[23, 38, 28, 33, 36, 27, 11, 7, 30, 40]","[""2025-01-24"", ""2025-02-08"", ""2025-01-29"", ""2025-02-03"", ""2025-02-06"", ""2025-01-28"", ""2025-01-12"", ""2025-01-08"", ""2025-01-31"", ""2025-02-10""]",2025-02-11,10,24,8.094502845779061e-11,9.094947017729282e-13,0,0,0,833.3333333333333,755.4174146316775
2025-02-12,fixed_v_0.5,,0.5,,,,,,,,,10800.0,10200.0,10535.41874537168,1535.4187453716816,10800.0,54674.64478952967,1556.7247127124897,56231.36950224216,369.49024460685337,9168.704341989624,19891.284213623345,16350.063342200398,0.18578770000021905,0.0,"[23, 38, 28, 33, 36, 27, 11, 7, 30, 40]","[""2025-01-24"", ""2025-02-08"", ""2025-01-29"", ""2025-02-03"", ""2025-02-06"", ""2025-01-28"", ""2025-01-12"", ""2025-01-08"", ""2025-01-31"", ""2025-02-10""]",2025-02-11,10,24,1.5916157281026244e-12,9.094947017729282e-13,0,0,0,833.3333333333333,755.4174146316775
2025-02-12,fixed_v_0.8,,0.8,,,,,,,,,10800.0,10800.0,10800.0,1535.4187453716816,10800.0,55033.8735896245,1556.7247127124897,56590.598302336984,369.49024460685337,9656.196571408236,20185.26338543259,16350.063342200398,0.2439416999986861,0.0,"[23, 38, 28, 33, 36, 27, 11, 7, 30, 40]","[""2025-01-24"", ""2025-02-08"", ""2025-01-29"", ""2025-02-03"", ""2025-02-06"", ""2025-01-28"", ""2025-01-12"", ""2025-01-08"", ""2025-01-31"", ""2025-02-10""]",2025-02-11,10,24,1.5916157281026244e-12,9.094947017729282e-13,0,0,0,833.3333333333333,755.4174146316775
2025-02-12,fixed_v_1,,1.0,,,,,,,,,10800.0,10800.0,10800.0,1535.4187453716797,10800.0,55058.82912667115,1542.9369238466052,56601.766050517756,366.21367881172876,9682.572497351059,20185.26338543259,16350.0633422004,0.20443449998856522,0.0,"[23, 38, 28, 33, 36, 27, 11, 7, 30, 40]","[""2025-01-24"", ""2025-02-08"", ""2025-01-29"", ""2025-02-03"", ""2025-02-06"", ""2025-01-28"", ""2025-01-12"", ""2025-01-08"", ""2025-01-31"", ""2025-02-10""]",2025-02-11,10,24,9.094947017729282e-13,9.094947017729282e-13,0,0,0,833.3333333333333,755.4174146316775
