date,issue_hour,objective,elapsed_s,lp_simultaneous_cd,lp_emergency_charge,final_simultaneous_cd,final_emergency_charge,binaries,iterations,status,terminal_soc
2025-02-01,0,43757.21873730563,0.3285324999887962,0,30,0,0,144,1,0,1200.0
2025-02-01,6,13857.61770336733,0.24458330000925343,0,34,0,0,144,1,0,1200.0
2025-02-01,12,35851.94496189846,0.25288659999205265,0,48,0,0,144,1,0,1200.0
2025-02-01,18,43907.74860165602,0.30237880001368467,0,54,0,0,144,1,0,1200.0
2025-02-02,0,71951.91163828182,0.3438377999991644,0,28,0,0,144,1,0,1200.0
2025-02-02,6,14767.04774195143,0.3622151000017766,0,39,0,0,144,1,0,1200.0
2025-02-02,12,33790.99839891997,0.2920847999921534,0,44,0,0,144,1,0,1200.0
2025-02-02,18,46584.51022325769,0.8572993999987375,0,55,0,0,144,1,0,1200.0
2025-02-03,0,62098.6689890343,0.4177442000072915,0,32,0,0,144,1,0,1200.0
2025-02-03,6,9593.998273787292,0.3244002999999793,0,32,0,0,144,1,0,1200.0
2025-02-03,12,27307.061189643595,0.4383462999976473,0,55,0,0,144,1,0,1200.0
2025-02-03,18,43864.87708269215,0.44867830000293907,0,55,0,0,144,1,0,1200.0
2025-02-04,0,64328.21214400951,0.4990040999982739,0,31,0,0,144,1,0,1200.0
2025-02-04,6,9925.181328652725,1.0379490000050282,0,35,0,0,144,1,0,1200.0
2025-02-04,12,23508.838375244984,0.09941419999813661,0,46,0,0,144,1,0,1200.0
2025-02-04,18,45462.41049148419,0.25602950000029523,0,55,0,0,144,1,0,1200.0
2025-02-05,0,59692.97728363153,0.5254487999918638,0,31,0,0,144,1,0,1200.0
2025-02-05,6,11362.529472110282,0.3593030999909388,0,51,0,0,144,1,0,1200.0
2025-02-05,12,28997.446726768147,0.23486609999963548,0,46,0,0,144,1,0,1200.0
2025-02-05,18,42735.57393273756,0.2734682000009343,0,54,0,0,144,1,0,1200.0
2025-02-06,0,64080.58206084479,0.660009600003832,0,32,0,0,144,1,0,1200.0
2025-02-06,6,6890.446080508493,0.11022649999358691,0,30,0,0,144,1,0,1200.0
2025-02-06,12,18272.294242253585,0.26561829999263864,0,46,0,0,144,1,0,1200.0
2025-02-06,18,16721.28922019555,0.28177539999887813,0,57,0,0,144,1,0,1200.0
2025-02-07,0,32250.69584285706,0.6029734000039753,0,41,0,0,144,1,0,1200.0
2025-02-07,6,7278.166468640062,0.1687396999914199,0,27,0,0,144,1,0,1200.0
2025-02-07,12,11498.023712155336,1.0445238000102108,0,37,0,0,144,1,0,1200.0
2025-02-07,18,16819.120144168777,0.3845230000006268,0,59,0,0,144,1,0,1200.0
