date,signal,mae_kw,rmse_kw,nmae,weights,training_cutoff
2025-08-21,load,150.9303100478708,190.84155777316846,0.026837661427574693,"{""lag1"": 0.10639311999034777, ""mean7"": 0.09344719963440506, ""lag7"": 0.39130546196605565, ""gbdt"": 0.40885421840919145}",2025-08-20
2025-08-21,pv,185.37057849721467,304.20469962818976,0.06435791226453766,"{""lag1"": 0.26837880168435885, ""mean7"": 0.2999607580664675, ""lag7"": 0.22137423615006735, ""gbdt"": 0.21028620409910645}",2025-08-20
