date,signal,mae_kw,rmse_kw,nmae,weights,training_cutoff
2025-02-17,load,110.40359449525924,136.69366511421183,0.021905407582549483,"{""lag1"": 0.09384403689066938, ""mean7"": 0.07857984848546136, ""lag7"": 0.39537728085572066, ""gbdt"": 0.43219883376814866}",2025-02-16
2025-02-17,pv,156.72860089693813,260.61187335036243,0.07556750057356652,"{""lag1"": 0.2678889402576116, ""mean7"": 0.3118763989593349, ""lag7"": 0.21983837050545785, ""gbdt"": 0.20039629027759567}",2025-02-16
