date,signal,mae_kw,rmse_kw,nmae,weights,training_cutoff
2025-08-04,load,185.7099929211639,227.24494487722524,0.03222450968604765,"{""lag1"": 0.11714384863959793, ""mean7"": 0.1020845477433313, ""lag7"": 0.3916655195643684, ""gbdt"": 0.3891060840527024}",2025-08-03
2025-08-04,pv,233.82633744138144,385.50271979170026,0.07698361106597665,"{""lag1"": 0.24957942637825706, ""mean7"": 0.3072819578061667, ""lag7"": 0.232453227866769, ""gbdt"": 0.21068538794880723}",2025-08-03
