date,signal,mae_kw,rmse_kw,nmae,weights,training_cutoff
2025-06-25,load,140.30940698257734,182.58975105907135,0.026659923036819126,"{""lag1"": 0.11524386056418677, ""mean7"": 0.09510933102182652, ""lag7"": 0.3676939158766583, ""gbdt"": 0.42195289253732843}",2025-06-24
2025-06-25,pv,167.54858451755663,271.6293376112827,0.07196977000036484,"{""lag1"": 0.2549457049512449, ""mean7"": 0.2999913176893889, ""lag7"": 0.2084195767470843, ""gbdt"": 0.23664340061228176}",2025-06-24
