date,signal,mae_kw,rmse_kw,nmae,weights,training_cutoff
2025-03-22,load,176.57251714989616,203.67795357156422,0.05890910884143131,"{""lag1"": 0.090895933204815, ""mean7"": 0.07551174516400547, ""lag7"": 0.3996225595723363, ""gbdt"": 0.43396976205884336}",2025-03-21
2025-03-22,pv,127.81341601884515,210.77593791393102,0.0547227196113016,"{""lag1"": 0.26558242247395486, ""mean7"": 0.2992589520300155, ""lag7"": 0.22776618991661607, ""gbdt"": 0.20739243557941356}",2025-03-21
