date,signal,mae_kw,rmse_kw,nmae,weights,training_cutoff
2025-10-20,load,109.38567050931503,135.41216347230468,0.02226617640862784,"{""lag1"": 0.09671748015827918, ""mean7"": 0.0800639954146856, ""lag7"": 0.408822606648991, ""gbdt"": 0.41439591777804413}",2025-10-19
2025-10-20,pv,165.9342775864777,293.66286881104895,0.07448996884416358,"{""lag1"": 0.2771433472553977, ""mean7"": 0.30476659231325337, ""lag7"": 0.2117073182974815, ""gbdt"": 0.20638274213386745}",2025-10-19
