date,signal,mae_kw,rmse_kw,nmae,weights,training_cutoff
2025-08-02,load,255.17812571156588,306.2763583167373,0.06688646689988849,"{""lag1"": 0.12501959186263992, ""mean7"": 0.10940937343578962, ""lag7"": 0.3587681440515585, ""gbdt"": 0.4068028906500119}",2025-08-01
2025-08-02,pv,223.01477047535647,416.291673305332,0.07577458590365649,"{""lag1"": 0.24219290120096434, ""mean7"": 0.3157223945163685, ""lag7"": 0.23038898849620532, ""gbdt"": 0.21169571578646187}",2025-08-01
