date,signal,mae_kw,rmse_kw,nmae,weights,training_cutoff
2025-06-14,load,218.57420809324952,263.4101000122796,0.06377604432614604,"{""lag1"": 0.11203622610222079, ""mean7"": 0.09145804441297423, ""lag7"": 0.3635666127139732, ""gbdt"": 0.4329391167708317}",2025-06-13
2025-06-14,pv,200.07388522443156,361.0385202214831,0.08565446210684398,"{""lag1"": 0.24875102549263614, ""mean7"": 0.3054712243272498, ""lag7"": 0.20698734614372608, ""gbdt"": 0.23879040403638796}",2025-06-13
