date,signal,mae_kw,rmse_kw,nmae,weights,training_cutoff
2025-03-19,load,112.43462235296668,140.29441926695384,0.023008143671413375,"{""lag1"": 0.09122624996451499, ""mean7"": 0.0757762912626606, ""lag7"": 0.40092379985771537, ""gbdt"": 0.4320736589151089}",2025-03-18
2025-03-19,pv,152.22734600594237,247.2016901688771,0.06319099854314886,"{""lag1"": 0.26562334169752316, ""mean7"": 0.30126706516777446, ""lag7"": 0.22833798138389536, ""gbdt"": 0.20477161175080702}",2025-03-18
