date,signal,mae_kw,rmse_kw,nmae,weights,training_cutoff
2025-12-12,load,365.10398011751187,418.28966364367653,0.11139468270475388,"{""lag1"": 0.10779667045515255, ""mean7"": 0.08712488165430246, ""lag7"": 0.39132311353103716, ""gbdt"": 0.41375533435950773}",2025-12-11
2025-12-12,pv,122.07898539681007,248.4839514543478,0.08383756316315025,"{""lag1"": 0.27332615907564334, ""mean7"": 0.32382691705437777, ""lag7"": 0.22342281720663182, ""gbdt"": 0.179424106663347}",2025-12-11
