date,signal,mae_kw,rmse_kw,nmae,weights,training_cutoff
2025-06-23,load,161.87504834282217,198.645394475154,0.030665201570379098,"{""lag1"": 0.11441899293592703, ""mean7"": 0.0942529480683347, ""lag7"": 0.36784302764829924, ""gbdt"": 0.42348503134743903}",2025-06-22
2025-06-23,pv,160.76860020694735,253.41556010647764,0.06470691134544491,"{""lag1"": 0.25398378748187644, ""mean7"": 0.30251707483791856, ""lag7"": 0.20489452071710926, ""gbdt"": 0.23860461696309565}",2025-06-22
