date,signal,mae_kw,rmse_kw,nmae,weights,training_cutoff
2025-11-30,load,241.6601932128739,290.42637998694346,0.049147546155838676,"{""lag1"": 0.08401586584462158, ""mean7"": 0.06834003079543692, ""lag7"": 0.4248766930770724, ""gbdt"": 0.42276741028286907}",2025-11-29
2025-11-30,pv,112.51253792259135,191.95275894553433,0.07150461970319205,"{""lag1"": 0.2815378822479734, ""mean7"": 0.317588398866466, ""lag7"": 0.21735620656905386, ""gbdt"": 0.18351751231650681}",2025-11-29
