date,cost_plan,cost_adjust_up,cost_adjust_down,cost_emergency,cost_total,energy_g0,energy_final_commitment,energy_up,energy_down,adjustment_churn,energy_emergency,energy_waste,charge_energy,discharge_energy,soc_0000,soc_0600,soc_1200,soc_1800,soc_2400,terminal_proxy_soc_0000,terminal_proxy_soc_0600,terminal_proxy_soc_1200,terminal_proxy_soc_1800
2025-02-01,39428.679374543965,0.0,-1404.7863198530463,0.0,38023.89305469092,65671.5475334008,60211.02119754085,0.0,5460.526335859932,0.0,0.0,25867.17139922746,9941.52560515824,9975.851740178176,6000.0,10232.24074074074,10800.0,10800.0,3863.093333333336,1200.0,1200.0,1200.0,
2025-02-02,67725.01902421581,2.9294540127011718e-12,-1353.8672548115342,2.885553002208969,66374.0373224065,102559.23106761785,97535.39882905877,2.4442670110147446e-12,5023.832238559082,0.0,1.3245595603438005,17373.074987304804,16520.227738835034,14712.857287520717,3863.093333333336,10799.999999999969,9659.410840406179,10800.0,2383.679089928512,1200.0,1200.0,1200.0,
2025-02-03,60919.754628498646,0.0,-2404.3964781572186,1095.4136856790249,59610.77183602045,95528.96313662658,88639.59055062171,0.0,6889.372586004876,0.0,260.09079731739877,5321.408058176927,21686.219150581208,18324.862360819017,2383.679089928512,10794.732357355679,6480.083792729854,10800.0,1540.3181467638026,1200.0,1200.0,1200.0,
2025-02-04,62859.54921681113,0.0,-2255.2081420682225,479.3199778239983,61083.66105256691,98336.31502530299,91414.8307332534,0.0,6921.4842920496085,0.0,177.76942658160684,6010.086815575334,22588.073346890815,18200.423952631147,1540.3181467638026,10799.999999999565,6005.652216104907,10800.0,1646.8908782642598,1200.0,1200.0,1200.0,
2025-02-05,58215.60306221001,0.0,-882.1639681761546,1143.6197612296583,58477.05885526351,92025.99236448464,89738.94246729603,0.0,2287.0498971886145,0.0,249.78297569982155,5142.645456913035,22787.933016361054,18690.280013611566,1646.8908782642598,10781.234174903891,6745.553615255111,10800.0,1389.0528000874683,1200.0,1200.0,1200.0,
2025-02-06,62748.30900513772,0.0,-3039.6873024409406,578.7867339831272,60287.40843667991,98292.99608571603,88925.16185786703,0.0,9367.834227849005,0.0,149.02279762961302,4383.760872572384,22318.350036616932,17898.983470359326,1389.0528000874683,10800.0,5031.348926981806,10800.0,1587.8084215323474,1200.0,1200.0,1200.0,
2025-02-07,31415.211037407986,0.0,-2147.0789958902446,0.0,29268.13204151774,56971.552430218435,49076.272573665985,0.0,7895.279856552446,0.0,0.0,13158.64277974636,17363.525251795327,13251.575124542369,1587.8084215323474,10250.770370370368,7513.243068620453,10546.280602360332,2491.008787545515,1200.0,1200.0,1200.0,
2025-02-08,33595.86104034135,397.4890799127677,-535.2927129761592,0.0,33458.05740727796,58777.94147877983,56895.13283063958,534.0705824522623,2416.8792305925053,0.0,0.0,21504.37760379073,15059.140590197856,11245.54808001567,2491.008787545515,10238.80555555452,10800.0,10800.0,3549.18189648395,1200.0,1200.0,1200.0,
2025-02-09,66511.79052101239,0.0,-1030.3021749672362,118.4130599566723,65599.90140600182,100968.58885970767,97213.64085854802,0.0,3754.9480011596493,0.0,28.818948393796177,15534.584228249236,17087.916382499294,14935.456770473373,3549.18189648395,10800.0,9785.903335873034,10800.0,2333.354673540681,1200.0,1200.0,1200.0,
2025-02-10,54432.575388718746,1780.4775703155524,-2070.6623555554243,1666.109569131494,55808.500172610366,86329.79755444583,80322.57891337691,1479.1391416973763,7486.3577827663,0.0,488.0260620878493,3243.4687497536124,20998.47047682426,17757.971834446445,2333.354673540681,9882.935753399308,3727.557655174981,10800.0,1500.8982866309036,1200.0,1200.0,1200.0,
2025-02-11,54787.8306594102,0.0,-1753.0323799383755,2136.1429008819223,55170.94118035375,86929.4269966288,81642.19993369328,0.0,5287.2270629355135,0.0,465.9550147970027,2744.2695130404527,22662.02761754866,18518.73931543216,1500.8982866309036,9926.986811864099,4975.4576545693435,10800.0,1320.3461252778486,1200.0,1200.0,1200.0,
2025-02-12,54824.65657975852,0.0,-1843.4913067432142,1588.0766633070962,54569.2419363224,87326.32430487123,81968.19495018065,0.0,5358.129354690577,0.0,397.8121297507972,2534.6965604122497,23424.21854989633,18859.644163710465,1320.3461252778486,10025.897559453902,6597.870907764482,10800.0,1446.9826382840297,1200.0,1200.0,1200.0,
2025-02-13,49470.738840774095,1281.4973748484247,-999.5385915607117,2028.6979613493872,51781.39558541119,80036.43472389925,77976.51084573504,1199.3488751888651,3259.2727533530547,0.0,489.3164966120025,3074.857191499408,21471.933400597467,17410.44226641649,1446.9826382840297,9847.162847963042,7646.771624256889,10776.943077114189,1426.7868472478774,1200.0,1200.0,1200.0,
2025-02-14,24515.649585295243,1143.5512482852737,-460.26996453534264,14.949190891562065,25213.880059936735,45865.72020124321,44857.64792973268,1079.706591811045,2087.778863321575,0.0,6.862148676411323,10702.572386416896,17881.88711894182,13521.751243616296,1426.7868472478774,9938.180134593244,7459.0386477412285,10519.956113240374,2496.3172058329656,1200.0,1200.0,1200.0,
2025-02-15,30811.016924817646,0.0,-1769.0681671877533,0.0,29041.948757629892,55318.067047097065,48177.99455758684,0.0,7140.072489510218,0.0,0.0,15394.947752542419,15788.391152247745,12285.435447203323,2496.3172058329656,10191.87037037037,8753.63844273242,10799.999999999998,3055.3854126300184,1200.0,1200.0,1200.0,
2025-02-16,59969.31280237375,0.0,-2844.0670823697233,311.3211509526076,57436.56687095664,92935.19798180915,84745.09392181992,0.0,8190.104059989212,0.0,108.41906532836549,6980.622316558034,19059.32327525782,16563.811704667558,3055.3854126300184,10800.0,7562.720560687613,10800.0,1804.5411329536578,1200.0,1200.0,1200.0,
2025-02-17,52821.30722497628,85.06261274164598,-2704.1888586690907,2048.246353659671,52250.4273327085,85278.19394565486,76782.5967773753,68.96528448073127,8564.562452760303,0.0,503.9946363863088,2634.3500425665666,20623.74821549137,17155.370010963008,1804.5411329536578,9846.155967745193,7711.155100882421,10724.734168425613,1304.3922924925519,1200.0,1200.0,1200.0,
2025-02-18,47617.649386262274,3201.8029696384597,-367.34967491889256,2386.7129828336047,52838.81566381545,77074.45094533391,78476.8419279879,2867.970936817252,1465.579954163268,0.0,580.2308326733115,2975.4370520412594,20226.61302643066,16236.365101144042,1304.3922924925519,9878.390969856175,9084.010685414678,10800.0,1467.9383483423162,1200.0,1200.0,1200.0,
2025-02-19,48791.11326690369,788.7483247564398,-143.55442883502909,3477.9351039945795,52914.24226681968,78825.3588710314,78914.20170254984,661.0542602205437,572.211428702115,0.0,928.3276351642056,2850.8839138610383,22297.69274129146,18185.374700771787,1467.9383483423162,9863.254528679412,7159.366688052779,10749.281640784988,1329.8899257582007,1200.0,1200.0,1200.0,
2025-02-20,50422.05173131704,159.37399065220933,-1082.5171468995563,2091.5548712247382,51590.46344629443,81951.62876457641,78436.10342653324,123.59974149550595,3639.1250795386704,0.0,468.9031768240096,3719.6192112036524,21194.517819984296,17002.26416116403,1329.8899257582007,9881.20660326911,7547.552610697043,10700.425469901105,1513.5513402284855,1200.0,1200.0,1200.0,
2025-02-21,23832.813387949405,554.6649988563977,-343.63919355895587,0.0,24043.839193246848,44711.3827311412,43858.81107541247,728.4058909339077,1580.9775466626363,0.0,0.0,13924.062253143476,17534.619786577405,13160.132997641742,1513.5513402284855,9644.183703703702,8567.216293843378,10541.287132249918,2672.3391507684364,1200.0,1200.0,1200.0,
2025-02-22,26016.805776198526,32.62093782387863,-695.8929714651088,40.52677932438936,25394.060521881685,47911.35734688793,45064.87035557661,26.517271151565183,2873.0042624628854,0.0,18.94118032347535,14299.538252188895,15296.807095854001,12357.29669547614,2672.3391507684364,10210.772222222215,9494.875331952357,10692.918690211696,2709.1358753968834,1200.0,1200.0,1200.0,
2025-02-23,50637.415575531355,0.0,-1009.1473201576102,2865.8547015992617,52494.122956973006,81472.56343954537,78362.40158525544,0.0,3110.1618542899255,0.0,696.9636304479357,4792.444223470764,20349.889398676845,17614.822089777568,2709.1358753968834,9898.83362407206,7214.637873780333,10800.0,1452.0117900087462,1200.0,1200.0,1200.0,
2025-02-24,48757.069089564495,1032.959517544869,-908.1197200646183,1295.3776248335378,50177.28651187829,78563.07811254168,77153.0225525283,1355.2999966170341,2765.355556630416,0.0,258.2631074405624,5168.430144270577,20743.73029904815,16703.90840001653,1452.0117900087462,9925.303491187777,8154.170322942842,10800.0,1561.4708369114933,1200.0,1200.0,1200.0,
2025-02-25,49949.65997829062,0.0,-2251.336772131247,1583.0283554106977,49281.35156157007,80958.95334866227,73735.18846475637,0.0,7223.764883905888,0.0,380.2778602451917,4395.439376551545,20658.555079258516,16759.851364141832,1561.4708369114933,9858.40905558954,7924.713736668723,10800.0,1532.1133369754593,1200.0,1200.0,1200.0,
2025-02-26,45438.99464505692,2319.746082979261,-120.78857930777791,1870.6897511578602,49508.641899886265,74574.70630993272,76080.42424305734,1983.3077588023527,477.58982567774245,0.0,391.406067127706,3757.637496886764,20782.93022519016,16883.58544522521,1532.1133369754593,9897.154117989723,7432.372193515428,10752.24289404798,1477.2111560630333,1200.0,1200.0,1200.0,
2025-02-27,46862.60464022598,220.04537312279086,-438.343654157137,1808.2357449336873,48452.54210412532,76435.99893091388,74828.68231032044,180.30197362865823,1787.618594222099,0.0,386.6299086840961,4131.7756597465805,22279.855819741384,18152.90346048343,1477.2111560630333,9902.439456896747,6757.710095186582,10792.616904178907,1359.1886599598072,1200.0,1200.0,1200.0,
