date,H24,H48,H24_minus_H48_yuan
2025-08-12,55267.04081337076,55154.331720595714,112.70909277504688
2025-08-13,52159.79851312461,51914.279030540594,245.51948258401535
2025-08-14,54207.63011147152,52240.787816166754,1966.842295304763
2025-08-15,33564.15998013057,32754.374303404056,809.7856767265148
2025-08-16,32847.655225731025,34159.18263932761,-1311.5274135965883
2025-08-17,54869.61761616401,54519.80486044872,349.81275571529113
2025-08-18,56800.57834576842,56287.98243393871,512.5959118297105
2025-08-19,52581.49328020908,52291.15128610038,290.3419941086977
2025-08-20,58894.22617417004,58561.703153015624,332.52302115441853
2025-08-21,52951.808441538524,51196.31183456215,1755.496606976376
2025-08-22,34144.42095019168,33208.74738568651,935.6735645051667
2025-08-23,28878.051034295364,30193.701250400278,-1315.6502161049139
2025-08-24,56791.80778279186,56590.192430971634,201.61535182022635
2025-08-25,59787.15772599407,59288.8565531465,498.3011728475685
2025-08-26,52958.5274700621,52680.33766769415,278.18980236795323
2025-08-27,59460.601268592334,58952.17799293391,508.42327565842425
2025-08-28,57001.05271956257,55361.22267058982,1639.830048972748
2025-08-29,35847.479444847195,35238.54562931518,608.9338155320147
2025-08-30,30639.276009724483,31791.76659811517,-1152.4905883906868
2025-08-31,53158.06175360319,52756.48097034702,401.5807832561768
2025-09-01,51713.843853639846,51581.6099404941,132.23391314574837
2025-09-02,51029.289990410485,50488.15510876694,541.134881643542
2025-09-03,50296.72312551445,49867.16128525154,429.5618402629116
2025-09-04,47525.35710970498,45587.0243804608,1938.3327292441754
2025-09-05,31201.92989645682,30140.880084583532,1061.0498118732867
2025-09-06,26425.81469721201,27350.954196359966,-925.1394991479574
2025-09-07,47780.79118103519,47225.71886530392,555.0723157312677
2025-09-08,48544.510833519686,48029.82564541687,514.6851881028124
2025-09-09,44570.66927975798,44163.79689496493,406.87238479305233
2025-09-10,51955.70118089151,51754.14238314279,201.558797748723
2025-09-11,45593.08749579873,44034.02229911157,1559.0651966871592
2025-09-12,27588.75261968693,26986.329437894492,602.4231817924374
2025-09-13,23453.669135315584,24421.97219461806,-968.3030593024778
2025-09-14,51249.44557986481,50668.2024003531,581.2431795117154
2025-09-15,42739.182242138566,42481.75636243155,257.42587970701425
2025-09-16,48667.38500207568,48429.377995884235,238.00700619144482
2025-09-17,47483.831822344786,47332.52158490135,151.31023744343838
2025-09-18,50097.689928958185,49146.98422644222,950.7057025159665
2025-09-19,27551.894455116533,26858.072996609342,693.821458507191
2025-09-20,24145.599431597046,24784.62730399275,-639.0278723957053
2025-09-21,49977.88387051646,49639.13583696108,338.74803355537733
2025-09-22,48722.391308348815,48520.913499379334,201.47780896948098
2025-09-23,49737.83056421811,49477.48789988924,260.34266432886943
2025-09-24,49158.009172148566,48933.77011573904,224.2390564095258
